seizure_id,district_id,district_name,locality_name,seizure_timestamp,category_id,category_name,seized_quantity,unit_of_measure,seizure_context
SEZ-2026-00747,2,Coimbatore,Coimbatore East Market,2026-04-29 02:52:34,5,Opioid Analogues / Brown Sugar / Heroin,18.09,LITRES,WAREHOUSE_RAID
SEZ-2026-00748,1,Chennai,Chennai West Campus Zone,2025-06-23 09:31:27,4,Chemical Precursors / Ephedrine,33.60,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00749,7,Erode,Erode West Market,2024-11-20 07:25:38,2,Synthetic Stimulants / MDMA / Meth,44.18,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00750,30,Ramanathapuram,Ramanathapuram South Market,2024-09-22 21:07:11,1,Commercial Ganja / Cannabis,43.21,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00751,35,Mayiladuthurai,Mayiladuthurai Central Campus Zone,2024-12-23 10:50:22,5,Opioid Analogues / Brown Sugar / Heroin,13.18,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00752,3,Madurai,Madurai West Industrial Bypass,2025-05-29 17:50:39,4,Chemical Precursors / Ephedrine,7.64,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00753,5,Tiruchirappalli,Tiruchirappalli South Market,2026-01-14 04:45:17,5,Opioid Analogues / Brown Sugar / Heroin,30.53,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00754,2,Coimbatore,Coimbatore Central Campus Zone,2025-05-28 14:51:01,4,Chemical Precursors / Ephedrine,26.46,KG,WAREHOUSE_RAID
SEZ-2026-00755,14,Kanniyakumari,Kanniyakumari Central Industrial Bypass,2024-11-22 00:33:33,3,Prescription Narcotics / Codeine / Alprazolam,22.30,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00756,27,Perambalur,Perambalur South Industrial Bypass,2025-12-12 19:40:32,1,Commercial Ganja / Cannabis,38.28,VIALS,WAREHOUSE_RAID
SEZ-2026-00757,28,Pudukkottai,Pudukkottai West Campus Zone,2024-11-27 17:04:27,2,Synthetic Stimulants / MDMA / Meth,39.58,VIALS,WAREHOUSE_RAID
SEZ-2026-00758,24,Nilgiris,Nilgiris West Industrial Bypass,2025-07-02 11:23:53,6,Unclassified / Suspicious Substance,3.19,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00759,23,Namakkal,Namakkal North Market,2025-08-25 05:51:41,5,Opioid Analogues / Brown Sugar / Heroin,12.48,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00760,5,Tiruchirappalli,Tiruchirappalli West Market,2026-05-04 14:17:30,1,Commercial Ganja / Cannabis,18.52,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00761,12,Thanjavur,Thanjavur North Industrial Bypass,2026-07-20 15:19:20,1,Commercial Ganja / Cannabis,29.61,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00762,2,Coimbatore,Coimbatore East Market,2025-09-21 17:11:51,6,Unclassified / Suspicious Substance,13.46,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00763,15,Tenkasi,Tenkasi East Market,2025-12-03 04:03:00,1,Commercial Ganja / Cannabis,17.56,LITRES,WAREHOUSE_RAID
SEZ-2026-00764,34,Nagapattinam,Nagapattinam Central Campus Zone,2025-05-12 18:58:22,2,Synthetic Stimulants / MDMA / Meth,23.75,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00765,29,Sivaganga,Sivaganga North Industrial Bypass,2025-11-23 03:33:16,3,Prescription Narcotics / Codeine / Alprazolam,2.66,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00766,22,Dharmapuri,Dharmapuri South Industrial Bypass,2026-08-05 00:48:21,4,Chemical Precursors / Ephedrine,26.29,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00767,29,Sivaganga,Sivaganga South Industrial Bypass,2026-08-03 15:04:04,4,Chemical Precursors / Ephedrine,3.98,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00768,30,Ramanathapuram,Ramanathapuram Central Campus Zone,2026-07-30 07:52:11,6,Unclassified / Suspicious Substance,22.14,KG,WAREHOUSE_RAID
SEZ-2026-00769,15,Tenkasi,Tenkasi East Campus Zone,2024-12-06 02:05:30,6,Unclassified / Suspicious Substance,44.44,LITRES,WAREHOUSE_RAID
SEZ-2026-00770,34,Nagapattinam,Nagapattinam North Industrial Bypass,2025-03-18 22:35:46,4,Chemical Precursors / Ephedrine,40.91,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00771,32,Theni,Theni East Campus Zone,2024-12-04 06:25:11,2,Synthetic Stimulants / MDMA / Meth,0.59,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00772,13,Thoothukudi,Thoothukudi North Industrial Bypass,2024-11-03 07:00:08,1,Commercial Ganja / Cannabis,42.24,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00773,14,Kanniyakumari,Kanniyakumari South Market,2026-02-01 08:15:22,2,Synthetic Stimulants / MDMA / Meth,21.33,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00774,1,Chennai,Chennai North Campus Zone,2025-11-03 05:57:50,2,Synthetic Stimulants / MDMA / Meth,4.90,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00775,30,Ramanathapuram,Ramanathapuram West Market,2024-11-01 12:27:44,3,Prescription Narcotics / Codeine / Alprazolam,15.14,KG,WAREHOUSE_RAID
SEZ-2026-00776,21,Kallakurichi,Kallakurichi East Market,2025-12-11 01:52:01,1,Commercial Ganja / Cannabis,19.63,LITRES,WAREHOUSE_RAID
SEZ-2026-00777,13,Thoothukudi,Thoothukudi North Campus Zone,2025-08-30 05:59:47,5,Opioid Analogues / Brown Sugar / Heroin,39.06,KG,WAREHOUSE_RAID
SEZ-2026-00778,17,Chengalpattu,Chengalpattu West Market,2026-01-05 03:14:17,4,Chemical Precursors / Ephedrine,8.84,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00779,32,Theni,Theni West Campus Zone,2025-11-23 00:18:09,2,Synthetic Stimulants / MDMA / Meth,13.81,LITRES,WAREHOUSE_RAID
SEZ-2026-00780,17,Chengalpattu,Chengalpattu Central Campus Zone,2024-11-25 01:49:57,1,Commercial Ganja / Cannabis,16.40,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00781,27,Perambalur,Perambalur North Industrial Bypass,2025-10-28 15:52:24,6,Unclassified / Suspicious Substance,44.89,LITRES,WAREHOUSE_RAID
SEZ-2026-00782,27,Perambalur,Perambalur Central Market,2025-09-07 10:19:00,1,Commercial Ganja / Cannabis,35.72,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00783,29,Sivaganga,Sivaganga North Market,2025-06-06 03:34:05,1,Commercial Ganja / Cannabis,5.93,LITRES,WAREHOUSE_RAID
SEZ-2026-00784,22,Dharmapuri,Dharmapuri North Market,2026-07-04 19:38:50,6,Unclassified / Suspicious Substance,37.27,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00785,19,Cuddalore,Cuddalore Central Campus Zone,2024-12-18 01:03:08,6,Unclassified / Suspicious Substance,33.54,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00786,38,Tiruvannamalai,Tiruvannamalai East Market,2026-06-10 15:20:33,4,Chemical Precursors / Ephedrine,13.04,VIALS,WAREHOUSE_RAID
SEZ-2026-00787,15,Tenkasi,Tenkasi North Campus Zone,2025-01-25 00:08:07,3,Prescription Narcotics / Codeine / Alprazolam,42.85,LITRES,WAREHOUSE_RAID
SEZ-2026-00788,31,Virudhunagar,Virudhunagar East Industrial Bypass,2026-07-17 00:51:14,5,Opioid Analogues / Brown Sugar / Heroin,12.73,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00789,14,Kanniyakumari,Kanniyakumari South Industrial Bypass,2025-11-09 16:07:52,1,Commercial Ganja / Cannabis,35.30,VIALS,WAREHOUSE_RAID
SEZ-2026-00790,16,Kancheepuram,Kancheepuram East Market,2025-01-07 06:09:18,1,Commercial Ganja / Cannabis,28.67,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00791,21,Kallakurichi,Kallakurichi East Campus Zone,2025-10-24 02:19:41,2,Synthetic Stimulants / MDMA / Meth,44.89,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00792,21,Kallakurichi,Kallakurichi East Market,2024-10-15 23:38:42,6,Unclassified / Suspicious Substance,21.36,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00793,1,Chennai,Chennai North Market,2026-07-29 11:03:45,3,Prescription Narcotics / Codeine / Alprazolam,43.37,VIALS,WAREHOUSE_RAID
SEZ-2026-00794,29,Sivaganga,Sivaganga West Industrial Bypass,2025-11-28 04:45:14,5,Opioid Analogues / Brown Sugar / Heroin,9.52,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00795,6,Tirunelveli,Tirunelveli West Industrial Bypass,2025-08-27 16:25:48,4,Chemical Precursors / Ephedrine,12.69,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00796,18,Tiruvallur,Tiruvallur Central Campus Zone,2024-10-28 01:33:00,1,Commercial Ganja / Cannabis,4.87,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00797,24,Nilgiris,Nilgiris West Campus Zone,2025-07-29 21:51:34,1,Commercial Ganja / Cannabis,26.93,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00798,3,Madurai,Madurai East Market,2025-04-18 22:48:47,1,Commercial Ganja / Cannabis,13.96,VIALS,WAREHOUSE_RAID
SEZ-2026-00799,27,Perambalur,Perambalur East Industrial Bypass,2026-05-12 18:31:48,2,Synthetic Stimulants / MDMA / Meth,0.83,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00800,13,Thoothukudi,Thoothukudi North Campus Zone,2025-03-08 18:16:14,4,Chemical Precursors / Ephedrine,4.29,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00801,2,Coimbatore,Coimbatore Central Campus Zone,2025-03-04 11:55:53,3,Prescription Narcotics / Codeine / Alprazolam,3.86,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00802,38,Tiruvannamalai,Tiruvannamalai North Market,2025-07-27 06:27:25,5,Opioid Analogues / Brown Sugar / Heroin,44.58,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00803,3,Madurai,Madurai West Campus Zone,2024-12-07 21:36:39,5,Opioid Analogues / Brown Sugar / Heroin,41.25,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00804,16,Kancheepuram,Kancheepuram West Industrial Bypass,2025-07-23 00:57:10,3,Prescription Narcotics / Codeine / Alprazolam,39.12,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00805,10,Krishnagiri,Krishnagiri North Market,2025-03-30 06:17:05,2,Synthetic Stimulants / MDMA / Meth,19.44,LITRES,WAREHOUSE_RAID
SEZ-2026-00806,7,Erode,Erode Central Market,2025-03-18 21:04:43,1,Commercial Ganja / Cannabis,20.23,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00807,35,Mayiladuthurai,Mayiladuthurai North Industrial Bypass,2026-04-02 03:47:17,5,Opioid Analogues / Brown Sugar / Heroin,11.62,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00808,16,Kancheepuram,Kancheepuram North Campus Zone,2024-10-13 16:06:17,3,Prescription Narcotics / Codeine / Alprazolam,13.01,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00809,23,Namakkal,Namakkal Central Campus Zone,2025-05-22 12:46:47,4,Chemical Precursors / Ephedrine,11.66,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00810,19,Cuddalore,Cuddalore South Market,2025-09-29 15:00:58,5,Opioid Analogues / Brown Sugar / Heroin,4.85,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00811,25,Karur,Karur East Market,2025-09-16 17:37:04,2,Synthetic Stimulants / MDMA / Meth,32.99,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00812,25,Karur,Karur Central Industrial Bypass,2025-10-11 00:14:19,1,Commercial Ganja / Cannabis,4.26,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00813,11,Dindigul,Dindigul East Campus Zone,2024-10-09 22:18:07,6,Unclassified / Suspicious Substance,11.32,LITRES,WAREHOUSE_RAID
SEZ-2026-00814,22,Dharmapuri,Dharmapuri North Campus Zone,2024-11-15 06:45:11,2,Synthetic Stimulants / MDMA / Meth,16.17,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00815,18,Tiruvallur,Tiruvallur Central Industrial Bypass,2025-05-06 01:01:11,2,Synthetic Stimulants / MDMA / Meth,18.78,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00816,34,Nagapattinam,Nagapattinam Central Industrial Bypass,2024-10-30 12:46:03,3,Prescription Narcotics / Codeine / Alprazolam,39.99,LITRES,WAREHOUSE_RAID
SEZ-2026-00817,11,Dindigul,Dindigul North Market,2026-03-19 10:01:41,1,Commercial Ganja / Cannabis,27.92,LITRES,WAREHOUSE_RAID
SEZ-2026-00818,5,Tiruchirappalli,Tiruchirappalli Central Market,2025-06-10 08:17:12,3,Prescription Narcotics / Codeine / Alprazolam,31.71,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00819,35,Mayiladuthurai,Mayiladuthurai West Campus Zone,2026-02-09 19:55:58,1,Commercial Ganja / Cannabis,29.86,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00820,34,Nagapattinam,Nagapattinam South Market,2024-10-21 00:26:11,1,Commercial Ganja / Cannabis,40.31,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00821,37,Tirupathur,Tirupathur South Industrial Bypass,2026-03-03 12:18:54,5,Opioid Analogues / Brown Sugar / Heroin,13.95,KG,WAREHOUSE_RAID
SEZ-2026-00822,34,Nagapattinam,Nagapattinam Central Industrial Bypass,2026-02-05 15:00:56,2,Synthetic Stimulants / MDMA / Meth,12.58,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00823,2,Coimbatore,Coimbatore East Campus Zone,2025-12-13 23:42:46,1,Commercial Ganja / Cannabis,23.82,LITRES,WAREHOUSE_RAID
SEZ-2026-00824,34,Nagapattinam,Nagapattinam Central Industrial Bypass,2025-04-28 06:43:55,3,Prescription Narcotics / Codeine / Alprazolam,13.28,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00825,34,Nagapattinam,Nagapattinam East Campus Zone,2025-01-09 08:54:48,3,Prescription Narcotics / Codeine / Alprazolam,4.60,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00826,13,Thoothukudi,Thoothukudi East Market,2025-10-20 03:27:46,6,Unclassified / Suspicious Substance,18.54,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00827,29,Sivaganga,Sivaganga South Industrial Bypass,2026-02-08 22:18:42,3,Prescription Narcotics / Codeine / Alprazolam,35.91,VIALS,WAREHOUSE_RAID
SEZ-2026-00828,15,Tenkasi,Tenkasi West Campus Zone,2024-11-06 05:56:42,5,Opioid Analogues / Brown Sugar / Heroin,36.54,VIALS,WAREHOUSE_RAID
SEZ-2026-00829,16,Kancheepuram,Kancheepuram West Market,2025-02-09 12:50:53,1,Commercial Ganja / Cannabis,17.87,KG,WAREHOUSE_RAID
SEZ-2026-00830,13,Thoothukudi,Thoothukudi North Industrial Bypass,2024-12-06 15:28:35,4,Chemical Precursors / Ephedrine,23.12,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00831,35,Mayiladuthurai,Mayiladuthurai Central Market,2024-10-29 20:55:49,1,Commercial Ganja / Cannabis,31.99,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00832,23,Namakkal,Namakkal Central Industrial Bypass,2026-02-07 12:08:19,4,Chemical Precursors / Ephedrine,5.34,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00833,28,Pudukkottai,Pudukkottai East Market,2026-01-09 15:54:24,6,Unclassified / Suspicious Substance,37.12,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00834,26,Ariyalur,Ariyalur East Industrial Bypass,2025-02-28 01:22:29,1,Commercial Ganja / Cannabis,9.01,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00835,7,Erode,Erode East Campus Zone,2024-11-16 22:48:38,4,Chemical Precursors / Ephedrine,30.98,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00836,8,Tiruppur,Tiruppur North Market,2024-10-07 19:11:59,3,Prescription Narcotics / Codeine / Alprazolam,17.29,LITRES,WAREHOUSE_RAID
SEZ-2026-00837,29,Sivaganga,Sivaganga East Market,2025-08-02 01:26:41,6,Unclassified / Suspicious Substance,29.08,VIALS,WAREHOUSE_RAID
SEZ-2026-00838,35,Mayiladuthurai,Mayiladuthurai North Campus Zone,2026-06-17 19:05:55,3,Prescription Narcotics / Codeine / Alprazolam,31.35,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00839,26,Ariyalur,Ariyalur East Industrial Bypass,2024-10-24 13:29:35,3,Prescription Narcotics / Codeine / Alprazolam,42.62,LITRES,WAREHOUSE_RAID
SEZ-2026-00840,18,Tiruvallur,Tiruvallur East Campus Zone,2025-08-15 16:56:07,1,Commercial Ganja / Cannabis,11.12,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00841,9,Vellore,Vellore Central Market,2025-06-20 05:07:16,1,Commercial Ganja / Cannabis,44.55,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00842,32,Theni,Theni North Industrial Bypass,2026-07-05 13:38:19,1,Commercial Ganja / Cannabis,17.08,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00843,13,Thoothukudi,Thoothukudi Central Market,2025-11-26 03:47:15,5,Opioid Analogues / Brown Sugar / Heroin,33.70,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00844,7,Erode,Erode East Industrial Bypass,2025-03-05 08:37:43,2,Synthetic Stimulants / MDMA / Meth,31.68,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00845,24,Nilgiris,Nilgiris Central Campus Zone,2025-08-19 06:49:38,6,Unclassified / Suspicious Substance,14.71,KG,WAREHOUSE_RAID
SEZ-2026-00846,12,Thanjavur,Thanjavur South Campus Zone,2025-06-26 09:24:41,5,Opioid Analogues / Brown Sugar / Heroin,22.70,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00847,29,Sivaganga,Sivaganga Central Market,2024-09-30 06:46:13,4,Chemical Precursors / Ephedrine,3.64,LITRES,WAREHOUSE_RAID
SEZ-2026-00848,8,Tiruppur,Tiruppur South Campus Zone,2025-05-11 20:21:00,6,Unclassified / Suspicious Substance,39.09,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00849,9,Vellore,Vellore North Industrial Bypass,2024-09-19 09:45:45,5,Opioid Analogues / Brown Sugar / Heroin,15.42,KG,WAREHOUSE_RAID
SEZ-2026-00850,38,Tiruvannamalai,Tiruvannamalai South Campus Zone,2026-04-08 03:45:15,5,Opioid Analogues / Brown Sugar / Heroin,30.59,LITRES,WAREHOUSE_RAID
SEZ-2026-00851,20,Viluppuram,Viluppuram West Campus Zone,2024-11-16 05:09:04,5,Opioid Analogues / Brown Sugar / Heroin,28.16,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00852,21,Kallakurichi,Kallakurichi North Market,2025-03-28 07:27:09,2,Synthetic Stimulants / MDMA / Meth,25.90,KG,WAREHOUSE_RAID
SEZ-2026-00853,24,Nilgiris,Nilgiris North Campus Zone,2025-04-01 05:24:40,4,Chemical Precursors / Ephedrine,34.45,KG,WAREHOUSE_RAID
SEZ-2026-00854,3,Madurai,Madurai West Campus Zone,2025-01-08 04:36:52,6,Unclassified / Suspicious Substance,11.10,VIALS,WAREHOUSE_RAID
SEZ-2026-00855,8,Tiruppur,Tiruppur Central Industrial Bypass,2026-07-09 14:51:17,4,Chemical Precursors / Ephedrine,11.54,VIALS,WAREHOUSE_RAID
SEZ-2026-00856,38,Tiruvannamalai,Tiruvannamalai North Market,2025-04-11 10:33:11,6,Unclassified / Suspicious Substance,39.05,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00857,2,Coimbatore,Coimbatore South Campus Zone,2025-01-11 01:05:46,2,Synthetic Stimulants / MDMA / Meth,3.71,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00858,29,Sivaganga,Sivaganga Central Industrial Bypass,2026-07-21 21:46:10,2,Synthetic Stimulants / MDMA / Meth,35.97,LITRES,WAREHOUSE_RAID
SEZ-2026-00859,8,Tiruppur,Tiruppur West Campus Zone,2024-12-11 20:50:37,4,Chemical Precursors / Ephedrine,11.53,KG,WAREHOUSE_RAID
SEZ-2026-00860,25,Karur,Karur South Industrial Bypass,2025-04-15 10:45:02,6,Unclassified / Suspicious Substance,9.34,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00861,31,Virudhunagar,Virudhunagar West Campus Zone,2025-05-07 05:48:55,1,Commercial Ganja / Cannabis,41.73,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00862,25,Karur,Karur North Industrial Bypass,2024-10-04 17:28:12,2,Synthetic Stimulants / MDMA / Meth,12.65,BLISTER_STRIPS,HIGHWAY_INTERCEPTION
SEZ-2026-00863,18,Tiruvallur,Tiruvallur East Campus Zone,2025-04-21 00:53:07,6,Unclassified / Suspicious Substance,19.49,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00864,30,Ramanathapuram,Ramanathapuram South Campus Zone,2025-03-29 03:09:04,5,Opioid Analogues / Brown Sugar / Heroin,28.58,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00865,30,Ramanathapuram,Ramanathapuram Central Market,2025-01-20 06:57:01,1,Commercial Ganja / Cannabis,22.36,LITRES,WAREHOUSE_RAID
SEZ-2026-00866,6,Tirunelveli,Tirunelveli South Campus Zone,2024-12-07 22:53:49,2,Synthetic Stimulants / MDMA / Meth,11.43,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00867,3,Madurai,Madurai West Industrial Bypass,2025-11-18 21:00:40,3,Prescription Narcotics / Codeine / Alprazolam,6.71,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00868,38,Tiruvannamalai,Tiruvannamalai East Campus Zone,2025-09-01 09:50:34,2,Synthetic Stimulants / MDMA / Meth,3.36,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00869,26,Ariyalur,Ariyalur West Industrial Bypass,2026-03-27 10:55:09,6,Unclassified / Suspicious Substance,21.98,KG,HIGHWAY_INTERCEPTION
SEZ-2026-00870,37,Tirupathur,Tirupathur Central Campus Zone,2026-06-20 03:56:54,6,Unclassified / Suspicious Substance,36.72,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00871,5,Tiruchirappalli,Tiruchirappalli East Market,2025-01-23 01:20:24,6,Unclassified / Suspicious Substance,1.35,LITRES,WAREHOUSE_RAID
SEZ-2026-00872,24,Nilgiris,Nilgiris East Campus Zone,2025-08-23 18:56:49,2,Synthetic Stimulants / MDMA / Meth,40.91,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00873,17,Chengalpattu,Chengalpattu West Campus Zone,2025-03-13 05:14:51,2,Synthetic Stimulants / MDMA / Meth,25.54,VIALS,WAREHOUSE_RAID
SEZ-2026-00874,14,Kanniyakumari,Kanniyakumari West Campus Zone,2025-04-21 13:58:29,5,Opioid Analogues / Brown Sugar / Heroin,21.47,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00875,7,Erode,Erode East Market,2026-08-08 10:20:47,5,Opioid Analogues / Brown Sugar / Heroin,45.21,VIALS,WAREHOUSE_RAID
SEZ-2026-00876,9,Vellore,Vellore East Market,2026-05-05 20:30:16,2,Synthetic Stimulants / MDMA / Meth,38.29,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00877,31,Virudhunagar,Virudhunagar West Market,2025-05-12 15:15:52,5,Opioid Analogues / Brown Sugar / Heroin,21.23,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00878,2,Coimbatore,Coimbatore North Market,2026-07-02 16:34:37,4,Chemical Precursors / Ephedrine,17.23,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00879,11,Dindigul,Dindigul West Campus Zone,2024-11-15 23:44:57,1,Commercial Ganja / Cannabis,25.45,VIALS,HIGHWAY_INTERCEPTION
SEZ-2026-00880,9,Vellore,Vellore East Industrial Bypass,2025-12-30 00:51:19,2,Synthetic Stimulants / MDMA / Meth,29.20,VIALS,WAREHOUSE_RAID
SEZ-2026-00881,36,Ranipet,Ranipet South Industrial Bypass,2025-12-13 21:34:14,5,Opioid Analogues / Brown Sugar / Heroin,27.67,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00882,29,Sivaganga,Sivaganga Central Industrial Bypass,2025-12-05 17:43:35,4,Chemical Precursors / Ephedrine,21.43,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00883,18,Tiruvallur,Tiruvallur East Industrial Bypass,2026-05-16 16:25:23,2,Synthetic Stimulants / MDMA / Meth,7.27,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00884,23,Namakkal,Namakkal North Campus Zone,2025-09-13 21:37:36,1,Commercial Ganja / Cannabis,35.12,KG,POSTAL_PARCEL_HOLD
SEZ-2026-00885,14,Kanniyakumari,Kanniyakumari North Market,2026-08-06 05:20:19,1,Commercial Ganja / Cannabis,14.32,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00886,14,Kanniyakumari,Kanniyakumari South Industrial Bypass,2025-12-27 08:46:58,3,Prescription Narcotics / Codeine / Alprazolam,19.29,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00887,13,Thoothukudi,Thoothukudi North Industrial Bypass,2025-10-15 21:06:33,4,Chemical Precursors / Ephedrine,14.24,LITRES,WAREHOUSE_RAID
SEZ-2026-00888,24,Nilgiris,Nilgiris Central Market,2026-07-02 11:09:06,5,Opioid Analogues / Brown Sugar / Heroin,26.02,LITRES,POSTAL_PARCEL_HOLD
SEZ-2026-00889,34,Nagapattinam,Nagapattinam East Market,2026-07-12 08:11:20,6,Unclassified / Suspicious Substance,14.31,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00890,32,Theni,Theni East Industrial Bypass,2024-10-10 17:34:32,5,Opioid Analogues / Brown Sugar / Heroin,30.56,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00891,7,Erode,Erode East Campus Zone,2024-12-11 12:06:08,4,Chemical Precursors / Ephedrine,22.85,BLISTER_STRIPS,WAREHOUSE_RAID
SEZ-2026-00892,6,Tirunelveli,Tirunelveli Central Industrial Bypass,2026-01-28 09:37:09,4,Chemical Precursors / Ephedrine,14.86,VIALS,POSTAL_PARCEL_HOLD
SEZ-2026-00893,34,Nagapattinam,Nagapattinam East Industrial Bypass,2024-11-11 12:58:26,1,Commercial Ganja / Cannabis,22.57,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00894,30,Ramanathapuram,Ramanathapuram East Campus Zone,2025-10-21 10:35:10,2,Synthetic Stimulants / MDMA / Meth,36.33,BLISTER_STRIPS,POSTAL_PARCEL_HOLD
SEZ-2026-00895,21,Kallakurichi,Kallakurichi North Market,2026-02-11 08:35:00,2,Synthetic Stimulants / MDMA / Meth,11.11,LITRES,HIGHWAY_INTERCEPTION
SEZ-2026-00896,29,Sivaganga,Sivaganga West Market,2025-10-01 13:46:56,6,Unclassified / Suspicious Substance,15.24,VIALS,WAREHOUSE_RAID
