checkpost_report_id,checkpost_name,district_id,district_name,border_corridor,scanned_at,transit_direction,category_id,category_name,volume_band
CHK-2026-00698,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-08-13 12:30:15,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00699,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-05-26 20:56:46,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00700,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-03-21 08:57:32,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00701,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-03-06 12:01:49,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00702,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2026-07-26 16:59:30,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00703,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-01-23 18:12:49,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00704,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-06-14 07:30:27,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00705,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-08-11 01:39:06,OUTBOUND,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00706,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-05-19 03:25:36,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00707,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-02-25 11:01:30,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00708,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-01-03 14:46:23,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00709,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-04-11 17:22:15,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00710,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-01-01 08:43:29,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00711,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-11-05 05:22:39,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00712,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-06-10 22:29:48,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00713,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-05-03 18:38:41,OUTBOUND,6,Unclassified / Suspicious Substance,BAND_A_BULK
CHK-2026-00714,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-12-12 20:03:01,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00715,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-01-30 11:01:15,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00716,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2026-02-04 18:14:00,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00717,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-08-12 01:38:01,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00718,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2024-11-02 06:50:51,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00719,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-05-03 00:18:04,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00720,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-02-05 20:42:20,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00721,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-02-11 20:58:26,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00722,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-03-09 17:37:58,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00723,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-07-27 10:29:13,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00724,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-01-01 12:17:18,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00725,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-07-12 21:01:24,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00726,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2024-11-05 01:10:41,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00727,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-06-23 07:45:53,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00728,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-08-10 21:43:38,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00729,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2024-11-25 15:57:36,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00730,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-07-23 13:40:37,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00731,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2026-08-18 19:16:08,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_A_BULK
CHK-2026-00732,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-06-20 23:56:43,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00733,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-03-04 02:30:50,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00734,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-03-17 20:16:27,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00735,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-01-29 15:13:29,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00736,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-01-19 09:24:24,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00737,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2024-10-08 04:19:59,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00738,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-05-10 03:43:50,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00739,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2024-10-09 11:21:34,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00740,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-07-23 14:33:26,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00741,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-10-02 17:40:37,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00742,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-01-18 11:58:44,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00743,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-06-28 22:03:08,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00744,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-05-23 06:47:25,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00745,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-05-12 18:12:38,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00746,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-07-23 23:25:14,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00747,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-03-21 16:13:26,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00748,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-05-16 12:08:14,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00749,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-05-18 00:28:46,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00750,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-05-22 23:50:37,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00751,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-01-21 20:39:13,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00752,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-09-30 03:49:33,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00753,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-02-16 17:43:57,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00754,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-04-16 00:05:42,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00755,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-08-04 16:13:30,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00756,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-05-14 03:44:09,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00757,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2024-09-22 23:57:57,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00758,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-05-12 22:09:33,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00759,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2024-09-22 11:24:51,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_A_BULK
CHK-2026-00760,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-02-03 03:37:26,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_A_BULK
CHK-2026-00761,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2024-09-23 16:14:39,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00762,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-02-07 00:30:56,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00763,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-06-24 09:43:13,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00764,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2026-06-14 05:10:19,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00765,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-08-17 01:46:46,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00766,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-03-17 20:44:14,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00767,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-12-05 02:34:59,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_A_BULK
CHK-2026-00768,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-03-19 15:10:42,OUTBOUND,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00769,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-05-15 13:39:39,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00770,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2026-02-24 03:28:06,OUTBOUND,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00771,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-05-13 04:56:41,OUTBOUND,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00772,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-01-06 10:34:47,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00773,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-03-21 16:28:30,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00774,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-07-27 05:04:11,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00775,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-06-20 16:48:56,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00776,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2026-01-12 13:09:46,OUTBOUND,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00777,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-07-28 19:33:46,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00778,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-04-22 14:46:38,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00779,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-04-03 08:19:49,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00780,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-05-12 05:54:30,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00781,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-10-28 10:09:05,OUTBOUND,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00782,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-03-07 01:36:33,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00783,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-04-15 17:35:06,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00784,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-11-02 23:20:19,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00785,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-06-29 23:42:13,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00786,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-08-01 14:49:02,INBOUND_TO_TN,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00787,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-01-09 20:56:34,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00788,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-04-01 00:25:49,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00789,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-02-07 16:31:57,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00790,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2024-12-17 12:02:21,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00791,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-06-17 03:35:58,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00792,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-04-30 01:31:30,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00793,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-05-27 22:21:41,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_A_BULK
CHK-2026-00794,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-05-29 19:23:36,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_A_BULK
CHK-2026-00795,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2024-11-23 05:27:04,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00796,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-03-27 10:15:01,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00797,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2026-06-18 14:20:48,OUTBOUND,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00798,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-05-14 11:41:29,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00799,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-09-05 10:39:33,TRANSIT_CROSS_STATE,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00800,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-05-16 17:57:56,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_B_MEDIUM
CHK-2026-00801,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-10-07 16:03:22,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00802,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-09-09 17:27:19,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00803,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-01-19 00:51:31,OUTBOUND,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00804,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-08-25 17:50:21,OUTBOUND,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00805,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-06-21 18:10:26,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00806,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-05-17 05:28:01,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_A_BULK
CHK-2026-00807,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-10-22 15:04:27,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00808,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2024-10-16 23:20:43,OUTBOUND,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00809,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-02-04 23:05:31,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00810,Ennore Port Gate,1,Chennai,Maritime Logistics,2026-01-08 11:04:56,OUTBOUND,2,Synthetic Stimulants / MDMA / Meth,BAND_B_MEDIUM
CHK-2026-00811,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-08-14 13:14:53,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_A_BULK
CHK-2026-00812,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2024-11-01 01:32:18,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00813,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2026-02-18 16:59:05,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_B_MEDIUM
CHK-2026-00814,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2025-02-07 20:16:50,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00815,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-08-16 04:58:14,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00816,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-11-13 00:22:11,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00817,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-06-08 11:48:54,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_A_BULK
CHK-2026-00818,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2025-07-06 07:34:48,INBOUND_TO_TN,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00819,Walayar Checkpost,2,Coimbatore,Kerala (NH-544),2024-11-12 07:26:28,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00820,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-09-24 19:04:40,TRANSIT_CROSS_STATE,1,Commercial Ganja / Cannabis,BAND_C_PARCEL
CHK-2026-00821,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-01-25 02:59:17,OUTBOUND,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00822,Ennore Port Gate,1,Chennai,Maritime Logistics,2025-07-07 15:32:16,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00823,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-01-03 13:12:24,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00824,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-08-29 19:33:35,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00825,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2025-02-06 10:27:55,INBOUND_TO_TN,3,Prescription Narcotics / Codeine / Alprazolam,BAND_B_MEDIUM
CHK-2026-00826,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2025-07-14 13:56:34,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00827,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-02-28 01:48:06,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00828,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-05-26 08:36:41,INBOUND_TO_TN,2,Synthetic Stimulants / MDMA / Meth,BAND_C_PARCEL
CHK-2026-00829,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-06-19 15:40:02,TRANSIT_CROSS_STATE,2,Synthetic Stimulants / MDMA / Meth,BAND_A_BULK
CHK-2026-00830,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2026-04-22 21:52:05,TRANSIT_CROSS_STATE,3,Prescription Narcotics / Codeine / Alprazolam,BAND_C_PARCEL
CHK-2026-00831,V.O.C. Port Terminal,13,Thoothukudi,Maritime Coast,2025-07-22 14:22:49,INBOUND_TO_TN,6,Unclassified / Suspicious Substance,BAND_C_PARCEL
CHK-2026-00832,Puliyarai Checkpost,15,Tenkasi,Kerala (NH-744),2026-06-11 10:01:54,OUTBOUND,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
CHK-2026-00833,Zuzuvadi Checkpost,10,Krishnagiri,Karnataka (NH-48),2026-07-06 17:26:54,TRANSIT_CROSS_STATE,4,Chemical Precursors / Ephedrine,BAND_C_PARCEL
CHK-2026-00834,Kaliyakkavilai Gate,14,Kanniyakumari,Kerala (NH-66),2026-01-26 02:46:10,OUTBOUND,6,Unclassified / Suspicious Substance,BAND_B_MEDIUM
CHK-2026-00835,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-12-17 15:37:29,INBOUND_TO_TN,1,Commercial Ganja / Cannabis,BAND_B_MEDIUM
CHK-2026-00836,Gummidipoondi Checkpost,18,Tiruvallur,Andhra Pradesh (NH-16),2025-07-25 08:33:22,TRANSIT_CROSS_STATE,5,Opioid Analogues / Brown Sugar / Heroin,BAND_C_PARCEL
