complaint_id,district_id,district_name,taluk_id,locality_id,locality_name,category_id,category_name,source_id,source_name,reported_at,description_sanitized,verification_status,is_first_time_signal
CMP-2026-00363,28,Pudukkottai,140,420,Pudukkottai Central Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,5,Health & Rehab Aggregate Registry,2026-05-15 03:26:03,Observation reported near Pudukkottai Central Industrial Bypass sector in Pudukkottai.,NEEDS_VERIFICATION,0
CMP-2026-00364,7,Erode,33,98,Erode East Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2,Police FIR & Seizure Register,2026-02-13 23:43:38,Observation reported near Erode East Campus Zone sector in Erode.,CORROBORATED,0
CMP-2026-00365,37,Tirupathur,184,552,Tirupathur West Industrial Bypass,4,Chemical Precursors / Ephedrine,4,State Anti-Drug Helpline 10583,2025-04-13 20:34:20,Observation reported near Tirupathur West Industrial Bypass sector in Tirupathur.,NEEDS_VERIFICATION,0
CMP-2026-00366,9,Vellore,43,127,Vellore East Market,4,Chemical Precursors / Ephedrine,4,State Anti-Drug Helpline 10583,2025-12-30 08:50:04,Observation reported near Vellore East Market sector in Vellore.,NEEDS_VERIFICATION,0
CMP-2026-00367,27,Perambalur,131,393,Perambalur North Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,1,Anonymous Citizen Portal,2025-08-16 22:26:12,Observation reported near Perambalur North Industrial Bypass sector in Perambalur.,NEEDS_VERIFICATION,0
CMP-2026-00368,20,Viluppuram,96,286,Viluppuram North Market,2,Synthetic Stimulants / MDMA / Meth,2,Police FIR & Seizure Register,2026-03-17 21:54:10,Observation reported near Viluppuram North Market sector in Viluppuram.,NEEDS_VERIFICATION,0
CMP-2026-00369,1,Chennai,3,7,Chennai East Market,4,Chemical Precursors / Ephedrine,4,State Anti-Drug Helpline 10583,2026-07-06 12:24:47,Observation reported near Chennai East Market sector in Chennai.,CORROBORATED,0
CMP-2026-00370,3,Madurai,15,44,Madurai Central Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,1,Anonymous Citizen Portal,2025-11-05 14:21:34,Observation reported near Madurai Central Campus Zone sector in Madurai.,CORROBORATED,0
CMP-2026-00371,10,Krishnagiri,48,143,Krishnagiri East Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,1,Anonymous Citizen Portal,2025-02-26 17:31:44,Observation reported near Krishnagiri East Campus Zone sector in Krishnagiri.,CORROBORATED,0
CMP-2026-00372,20,Viluppuram,98,293,Viluppuram East Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,3,State Checkpost Telemetry,2025-09-20 03:58:59,Observation reported near Viluppuram East Campus Zone sector in Viluppuram.,UNVERIFIED,0
CMP-2026-00373,2,Coimbatore,6,17,Coimbatore North Campus Zone,6,Unclassified / Suspicious Substance,1,Anonymous Citizen Portal,2025-01-13 11:23:14,Observation reported near Coimbatore North Campus Zone sector in Coimbatore.,VERIFIED,0
CMP-2026-00374,16,Kancheepuram,77,229,Kancheepuram South Market,5,Opioid Analogues / Brown Sugar / Heroin,4,State Anti-Drug Helpline 10583,2025-08-02 12:51:00,Observation reported near Kancheepuram South Market sector in Kancheepuram.,VERIFIED,1
CMP-2026-00375,30,Ramanathapuram,148,444,Ramanathapuram East Industrial Bypass,4,Chemical Precursors / Ephedrine,2,Police FIR & Seizure Register,2025-08-14 13:58:40,Observation reported near Ramanathapuram East Industrial Bypass sector in Ramanathapuram.,CORROBORATED,0
CMP-2026-00376,9,Vellore,45,135,Vellore Central Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,3,State Checkpost Telemetry,2026-05-14 16:25:30,Observation reported near Vellore Central Industrial Bypass sector in Vellore.,CORROBORATED,0
CMP-2026-00377,28,Pudukkottai,136,407,Pudukkottai North Campus Zone,2,Synthetic Stimulants / MDMA / Meth,3,State Checkpost Telemetry,2025-12-09 22:15:18,Observation reported near Pudukkottai North Campus Zone sector in Pudukkottai.,VERIFIED,0
CMP-2026-00378,5,Tiruchirappalli,24,71,Tiruchirappalli West Campus Zone,1,Commercial Ganja / Cannabis,4,State Anti-Drug Helpline 10583,2025-02-25 09:03:34,Observation reported near Tiruchirappalli West Campus Zone sector in Tiruchirappalli.,CORROBORATED,0
CMP-2026-00379,17,Chengalpattu,85,253,Chengalpattu Central Market,1,Commercial Ganja / Cannabis,3,State Checkpost Telemetry,2026-02-20 21:16:38,Observation reported near Chengalpattu Central Market sector in Chengalpattu.,UNVERIFIED,0
CMP-2026-00380,22,Dharmapuri,106,316,Dharmapuri North Market,3,Prescription Narcotics / Codeine / Alprazolam,5,Health & Rehab Aggregate Registry,2025-01-15 05:49:20,Observation reported near Dharmapuri North Market sector in Dharmapuri.,NEEDS_VERIFICATION,0
CMP-2026-00381,11,Dindigul,52,156,Dindigul South Industrial Bypass,6,Unclassified / Suspicious Substance,4,State Anti-Drug Helpline 10583,2026-06-09 22:21:10,Observation reported near Dindigul South Industrial Bypass sector in Dindigul.,CORROBORATED,0
CMP-2026-00382,28,Pudukkottai,137,410,Pudukkottai South Campus Zone,4,Chemical Precursors / Ephedrine,1,Anonymous Citizen Portal,2024-12-18 03:25:00,Observation reported near Pudukkottai South Campus Zone sector in Pudukkottai.,VERIFIED,0
CMP-2026-00383,36,Ranipet,180,539,Ranipet Central Campus Zone,2,Synthetic Stimulants / MDMA / Meth,4,State Anti-Drug Helpline 10583,2024-10-28 07:26:14,Observation reported near Ranipet Central Campus Zone sector in Ranipet.,NEEDS_VERIFICATION,0
CMP-2026-00384,14,Kanniyakumari,68,202,Kanniyakumari East Market,4,Chemical Precursors / Ephedrine,3,State Checkpost Telemetry,2025-11-02 19:49:53,Observation reported near Kanniyakumari East Market sector in Kanniyakumari.,VERIFIED,0
CMP-2026-00385,35,Mayiladuthurai,172,514,Mayiladuthurai South Market,1,Commercial Ganja / Cannabis,4,State Anti-Drug Helpline 10583,2026-01-07 19:06:28,Observation reported near Mayiladuthurai South Market sector in Mayiladuthurai.,UNVERIFIED,0
CMP-2026-00386,9,Vellore,42,125,Vellore South Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2,Police FIR & Seizure Register,2025-04-05 04:37:20,Observation reported near Vellore South Campus Zone sector in Vellore.,NEEDS_VERIFICATION,0
CMP-2026-00387,12,Thanjavur,60,180,Thanjavur Central Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,1,Anonymous Citizen Portal,2025-04-01 21:32:51,Observation reported near Thanjavur Central Industrial Bypass sector in Thanjavur.,NEEDS_VERIFICATION,0
CMP-2026-00388,35,Mayiladuthurai,171,511,Mayiladuthurai North Market,2,Synthetic Stimulants / MDMA / Meth,3,State Checkpost Telemetry,2025-10-18 12:28:21,Observation reported near Mayiladuthurai North Market sector in Mayiladuthurai.,CORROBORATED,0
CMP-2026-00389,11,Dindigul,53,158,Dindigul East Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,5,Health & Rehab Aggregate Registry,2024-10-15 09:56:46,Observation reported near Dindigul East Campus Zone sector in Dindigul.,CORROBORATED,0
CMP-2026-00390,4,Salem,20,60,Salem Central Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,5,Health & Rehab Aggregate Registry,2026-07-20 00:48:33,Observation reported near Salem Central Industrial Bypass sector in Salem.,CORROBORATED,0
CMP-2026-00391,10,Krishnagiri,49,145,Krishnagiri West Market,5,Opioid Analogues / Brown Sugar / Heroin,5,Health & Rehab Aggregate Registry,2025-01-14 21:59:52,Observation reported near Krishnagiri West Market sector in Krishnagiri.,UNVERIFIED,0
CMP-2026-00392,34,Nagapattinam,169,506,Nagapattinam West Campus Zone,1,Commercial Ganja / Cannabis,5,Health & Rehab Aggregate Registry,2025-12-07 00:33:56,Observation reported near Nagapattinam West Campus Zone sector in Nagapattinam.,VERIFIED,0
CMP-2026-00393,3,Madurai,15,45,Madurai Central Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,4,State Anti-Drug Helpline 10583,2025-01-16 10:23:25,Observation reported near Madurai Central Industrial Bypass sector in Madurai.,UNVERIFIED,0
CMP-2026-00394,3,Madurai,11,33,Madurai North Industrial Bypass,4,Chemical Precursors / Ephedrine,4,State Anti-Drug Helpline 10583,2026-04-23 20:58:13,Observation reported near Madurai North Industrial Bypass sector in Madurai.,UNVERIFIED,0
CMP-2026-00395,26,Ariyalur,128,383,Ariyalur East Campus Zone,1,Commercial Ganja / Cannabis,4,State Anti-Drug Helpline 10583,2025-09-30 19:10:40,Observation reported near Ariyalur East Campus Zone sector in Ariyalur.,NEEDS_VERIFICATION,0
CMP-2026-00396,32,Theni,158,472,Theni East Market,5,Opioid Analogues / Brown Sugar / Heroin,1,Anonymous Citizen Portal,2026-01-04 22:21:33,Observation reported near Theni East Market sector in Theni.,NEEDS_VERIFICATION,0
CMP-2026-00397,14,Kanniyakumari,68,204,Kanniyakumari East Industrial Bypass,1,Commercial Ganja / Cannabis,5,Health & Rehab Aggregate Registry,2024-11-26 06:42:54,Observation reported near Kanniyakumari East Industrial Bypass sector in Kanniyakumari.,UNVERIFIED,0
CMP-2026-00398,38,Tiruvannamalai,190,569,Tiruvannamalai Central Campus Zone,6,Unclassified / Suspicious Substance,4,State Anti-Drug Helpline 10583,2025-10-09 01:47:59,Observation reported near Tiruvannamalai Central Campus Zone sector in Tiruvannamalai.,NEEDS_VERIFICATION,0
CMP-2026-00399,6,Tirunelveli,28,84,Tirunelveli East Industrial Bypass,6,Unclassified / Suspicious Substance,1,Anonymous Citizen Portal,2024-11-14 21:22:21,Observation reported near Tirunelveli East Industrial Bypass sector in Tirunelveli.,CORROBORATED,0
CMP-2026-00400,5,Tiruchirappalli,23,67,Tiruchirappalli East Market,2,Synthetic Stimulants / MDMA / Meth,2,Police FIR & Seizure Register,2025-08-17 06:17:33,Observation reported near Tiruchirappalli East Market sector in Tiruchirappalli.,VERIFIED,1
CMP-2026-00401,25,Karur,124,371,Karur West Campus Zone,4,Chemical Precursors / Ephedrine,1,Anonymous Citizen Portal,2025-01-30 05:23:42,Observation reported near Karur West Campus Zone sector in Karur.,UNVERIFIED,0
CMP-2026-00402,11,Dindigul,52,154,Dindigul South Market,2,Synthetic Stimulants / MDMA / Meth,4,State Anti-Drug Helpline 10583,2025-06-19 02:20:00,Observation reported near Dindigul South Market sector in Dindigul.,UNVERIFIED,0
CMP-2026-00403,6,Tirunelveli,30,88,Tirunelveli Central Market,4,Chemical Precursors / Ephedrine,3,State Checkpost Telemetry,2026-02-09 14:04:12,Observation reported near Tirunelveli Central Market sector in Tirunelveli.,NEEDS_VERIFICATION,0
CMP-2026-00404,5,Tiruchirappalli,23,69,Tiruchirappalli East Industrial Bypass,6,Unclassified / Suspicious Substance,2,Police FIR & Seizure Register,2025-09-04 09:38:27,Observation reported near Tiruchirappalli East Industrial Bypass sector in Tiruchirappalli.,NEEDS_VERIFICATION,0
CMP-2026-00405,16,Kancheepuram,80,240,Kancheepuram Central Industrial Bypass,1,Commercial Ganja / Cannabis,2,Police FIR & Seizure Register,2026-07-17 10:36:49,Observation reported near Kancheepuram Central Industrial Bypass sector in Kancheepuram.,UNVERIFIED,0
CMP-2026-00406,26,Ariyalur,128,382,Ariyalur East Market,1,Commercial Ganja / Cannabis,2,Police FIR & Seizure Register,2024-11-25 11:34:11,Observation reported near Ariyalur East Market sector in Ariyalur.,VERIFIED,0
CMP-2026-00407,28,Pudukkottai,137,411,Pudukkottai South Industrial Bypass,1,Commercial Ganja / Cannabis,1,Anonymous Citizen Portal,2024-11-12 21:40:31,Observation reported near Pudukkottai South Industrial Bypass sector in Pudukkottai.,CORROBORATED,0
CMP-2026-00408,12,Thanjavur,58,173,Thanjavur East Campus Zone,1,Commercial Ganja / Cannabis,1,Anonymous Citizen Portal,2026-07-20 05:03:15,Observation reported near Thanjavur East Campus Zone sector in Thanjavur.,CORROBORATED,0
CMP-2026-00409,1,Chennai,5,15,Chennai Central Industrial Bypass,4,Chemical Precursors / Ephedrine,1,Anonymous Citizen Portal,2025-08-12 22:10:52,Observation reported near Chennai Central Industrial Bypass sector in Chennai.,VERIFIED,0
CMP-2026-00410,9,Vellore,42,124,Vellore South Market,2,Synthetic Stimulants / MDMA / Meth,3,State Checkpost Telemetry,2026-02-10 15:04:59,Observation reported near Vellore South Market sector in Vellore.,CORROBORATED,0
CMP-2026-00411,30,Ramanathapuram,149,445,Ramanathapuram West Market,4,Chemical Precursors / Ephedrine,5,Health & Rehab Aggregate Registry,2025-12-02 18:23:53,Observation reported near Ramanathapuram West Market sector in Ramanathapuram.,UNVERIFIED,0
CMP-2026-00412,32,Theni,159,475,Theni West Market,4,Chemical Precursors / Ephedrine,3,State Checkpost Telemetry,2025-10-30 03:40:02,Observation reported near Theni West Market sector in Theni.,UNVERIFIED,0
CMP-2026-00413,13,Thoothukudi,65,195,Thoothukudi Central Industrial Bypass,4,Chemical Precursors / Ephedrine,2,Police FIR & Seizure Register,2025-03-29 02:00:41,Observation reported near Thoothukudi Central Industrial Bypass sector in Thoothukudi.,UNVERIFIED,0
CMP-2026-00414,10,Krishnagiri,49,146,Krishnagiri West Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,3,State Checkpost Telemetry,2025-06-27 07:13:22,Observation reported near Krishnagiri West Campus Zone sector in Krishnagiri.,UNVERIFIED,0
CMP-2026-00415,24,Nilgiris,116,348,Nilgiris North Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,3,State Checkpost Telemetry,2024-09-23 19:00:59,Observation reported near Nilgiris North Industrial Bypass sector in Nilgiris.,CORROBORATED,0
CMP-2026-00416,1,Chennai,3,7,Chennai East Market,4,Chemical Precursors / Ephedrine,2,Police FIR & Seizure Register,2025-04-30 08:04:02,Observation reported near Chennai East Market sector in Chennai.,VERIFIED,0
CMP-2026-00417,36,Ranipet,177,530,Ranipet South Campus Zone,6,Unclassified / Suspicious Substance,5,Health & Rehab Aggregate Registry,2025-10-01 17:36:40,Observation reported near Ranipet South Campus Zone sector in Ranipet.,CORROBORATED,0
CMP-2026-00418,32,Theni,156,467,Theni North Campus Zone,4,Chemical Precursors / Ephedrine,4,State Anti-Drug Helpline 10583,2025-12-03 03:10:33,Observation reported near Theni North Campus Zone sector in Theni.,NEEDS_VERIFICATION,0
CMP-2026-00419,29,Sivaganga,145,434,Sivaganga Central Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,1,Anonymous Citizen Portal,2026-08-14 16:49:55,Observation reported near Sivaganga Central Campus Zone sector in Sivaganga.,CORROBORATED,0
CMP-2026-00420,22,Dharmapuri,109,327,Dharmapuri West Industrial Bypass,1,Commercial Ganja / Cannabis,1,Anonymous Citizen Portal,2026-03-12 07:55:42,Observation reported near Dharmapuri West Industrial Bypass sector in Dharmapuri.,UNVERIFIED,0
CMP-2026-00421,6,Tirunelveli,30,89,Tirunelveli Central Campus Zone,6,Unclassified / Suspicious Substance,3,State Checkpost Telemetry,2025-11-20 07:53:03,Observation reported near Tirunelveli Central Campus Zone sector in Tirunelveli.,UNVERIFIED,0
CMP-2026-00422,4,Salem,19,56,Salem West Campus Zone,2,Synthetic Stimulants / MDMA / Meth,5,Health & Rehab Aggregate Registry,2025-08-31 17:47:26,Observation reported near Salem West Campus Zone sector in Salem.,NEEDS_VERIFICATION,0
CMP-2026-00423,23,Namakkal,114,340,Namakkal West Market,1,Commercial Ganja / Cannabis,2,Police FIR & Seizure Register,2026-01-03 18:48:55,Observation reported near Namakkal West Market sector in Namakkal.,VERIFIED,0
CMP-2026-00424,26,Ariyalur,127,380,Ariyalur South Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,1,Anonymous Citizen Portal,2026-04-26 09:00:26,Observation reported near Ariyalur South Campus Zone sector in Ariyalur.,VERIFIED,0
CMP-2026-00425,37,Tirupathur,183,548,Tirupathur East Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,3,State Checkpost Telemetry,2026-08-02 01:15:58,Observation reported near Tirupathur East Campus Zone sector in Tirupathur.,VERIFIED,1
CMP-2026-00426,19,Cuddalore,94,282,Cuddalore West Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,4,State Anti-Drug Helpline 10583,2025-02-23 02:35:20,Observation reported near Cuddalore West Industrial Bypass sector in Cuddalore.,CORROBORATED,0
CMP-2026-00427,18,Tiruvallur,89,267,Tiruvallur West Industrial Bypass,4,Chemical Precursors / Ephedrine,1,Anonymous Citizen Portal,2025-09-22 19:39:49,Observation reported near Tiruvallur West Industrial Bypass sector in Tiruvallur.,NEEDS_VERIFICATION,0
CMP-2026-00428,20,Viluppuram,96,288,Viluppuram North Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,5,Health & Rehab Aggregate Registry,2025-06-09 20:33:51,Observation reported near Viluppuram North Industrial Bypass sector in Viluppuram.,UNVERIFIED,0
CMP-2026-00429,19,Cuddalore,93,277,Cuddalore East Market,1,Commercial Ganja / Cannabis,2,Police FIR & Seizure Register,2025-10-02 16:10:52,Observation reported near Cuddalore East Market sector in Cuddalore.,VERIFIED,0
CMP-2026-00430,34,Nagapattinam,170,510,Nagapattinam Central Industrial Bypass,1,Commercial Ganja / Cannabis,3,State Checkpost Telemetry,2024-12-26 01:23:19,Observation reported near Nagapattinam Central Industrial Bypass sector in Nagapattinam.,UNVERIFIED,0
CMP-2026-00431,14,Kanniyakumari,67,199,Kanniyakumari South Market,1,Commercial Ganja / Cannabis,5,Health & Rehab Aggregate Registry,2025-12-28 11:36:25,Observation reported near Kanniyakumari South Market sector in Kanniyakumari.,CORROBORATED,1
CMP-2026-00432,12,Thanjavur,58,174,Thanjavur East Industrial Bypass,4,Chemical Precursors / Ephedrine,4,State Anti-Drug Helpline 10583,2025-01-12 18:20:13,Observation reported near Thanjavur East Industrial Bypass sector in Thanjavur.,NEEDS_VERIFICATION,1
CMP-2026-00433,23,Namakkal,115,343,Namakkal Central Market,6,Unclassified / Suspicious Substance,1,Anonymous Citizen Portal,2026-06-12 22:25:36,Observation reported near Namakkal Central Market sector in Namakkal.,NEEDS_VERIFICATION,0
CMP-2026-00434,1,Chennai,4,12,Chennai West Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,1,Anonymous Citizen Portal,2025-08-26 01:14:41,Observation reported near Chennai West Industrial Bypass sector in Chennai.,VERIFIED,0
CMP-2026-00435,11,Dindigul,51,151,Dindigul North Market,2,Synthetic Stimulants / MDMA / Meth,5,Health & Rehab Aggregate Registry,2025-01-25 13:48:41,Observation reported near Dindigul North Market sector in Dindigul.,NEEDS_VERIFICATION,0
CMP-2026-00436,11,Dindigul,52,154,Dindigul South Market,2,Synthetic Stimulants / MDMA / Meth,5,Health & Rehab Aggregate Registry,2024-11-30 23:20:57,Observation reported near Dindigul South Market sector in Dindigul.,CORROBORATED,0
CMP-2026-00437,30,Ramanathapuram,150,450,Ramanathapuram Central Industrial Bypass,1,Commercial Ganja / Cannabis,3,State Checkpost Telemetry,2026-08-08 06:11:03,Observation reported near Ramanathapuram Central Industrial Bypass sector in Ramanathapuram.,CORROBORATED,0
CMP-2026-00438,6,Tirunelveli,30,89,Tirunelveli Central Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2,Police FIR & Seizure Register,2026-04-20 20:05:51,Observation reported near Tirunelveli Central Campus Zone sector in Tirunelveli.,UNVERIFIED,0
