eval_id,district_id,district_name,evaluation_timestamp,precision_rate,recall_rate,f1_score,false_alarm_rate,concept_drift_status,model_version
EVAL-00871,18,Tiruvallur,2026-03-19 06:41:58,0.933,0.872,0.923,0.089,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00872,32,Theni,2026-04-21 07:10:08,0.936,0.879,0.869,0.058,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00873,38,Tiruvannamalai,2026-06-01 21:40:08,0.842,0.802,0.930,0.071,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00874,32,Theni,2025-08-27 08:25:28,0.891,0.928,0.832,0.040,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00875,20,Viluppuram,2025-02-27 17:05:37,0.826,0.926,0.914,0.082,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00876,34,Nagapattinam,2024-09-24 16:22:47,0.832,0.942,0.847,0.075,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00877,28,Pudukkottai,2025-11-10 05:26:45,0.862,0.938,0.828,0.058,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00878,2,Coimbatore,2025-09-27 08:10:58,0.850,0.871,0.879,0.040,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00879,15,Tenkasi,2025-03-10 12:09:08,0.835,0.944,0.924,0.045,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00880,4,Salem,2026-07-26 06:51:54,0.958,0.925,0.821,0.075,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00881,11,Dindigul,2026-05-29 05:35:22,0.917,0.932,0.811,0.049,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00882,3,Madurai,2024-11-03 07:13:06,0.846,0.913,0.937,0.065,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00883,1,Chennai,2025-09-05 23:44:55,0.849,0.934,0.873,0.064,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00884,18,Tiruvallur,2025-08-09 09:07:07,0.840,0.915,0.916,0.059,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00885,36,Ranipet,2025-11-21 19:19:58,0.890,0.864,0.819,0.081,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00886,21,Kallakurichi,2026-03-15 06:41:39,0.829,0.815,0.899,0.083,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00887,35,Mayiladuthurai,2024-11-11 11:23:56,0.831,0.927,0.850,0.077,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00888,19,Cuddalore,2026-01-10 08:20:42,0.855,0.816,0.843,0.086,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00889,4,Salem,2025-10-23 18:12:38,0.844,0.936,0.840,0.088,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00890,8,Tiruppur,2024-12-23 00:13:16,0.875,0.920,0.849,0.073,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00891,31,Virudhunagar,2026-04-02 02:46:04,0.892,0.910,0.842,0.054,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00892,11,Dindigul,2026-01-15 01:53:26,0.869,0.938,0.907,0.054,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00893,14,Kanniyakumari,2025-12-07 08:41:35,0.876,0.930,0.896,0.078,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00894,9,Vellore,2026-01-10 16:00:10,0.846,0.904,0.874,0.048,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00895,29,Sivaganga,2025-09-15 12:23:54,0.906,0.912,0.819,0.057,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00896,20,Viluppuram,2025-08-16 09:16:12,0.946,0.824,0.863,0.069,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00897,17,Chengalpattu,2026-05-27 05:57:04,0.958,0.913,0.834,0.051,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00898,36,Ranipet,2026-02-15 23:19:13,0.915,0.900,0.840,0.055,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00899,33,Thiruvarur,2025-02-05 03:36:28,0.946,0.855,0.907,0.065,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00900,28,Pudukkottai,2025-06-28 05:53:18,0.883,0.936,0.854,0.088,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00901,17,Chengalpattu,2025-12-21 04:56:59,0.916,0.816,0.836,0.074,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00902,19,Cuddalore,2025-07-24 21:33:45,0.927,0.907,0.938,0.051,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00903,21,Kallakurichi,2026-03-04 05:40:54,0.918,0.933,0.891,0.086,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00904,31,Virudhunagar,2024-12-13 03:13:38,0.829,0.864,0.931,0.047,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00905,22,Dharmapuri,2025-12-27 16:15:30,0.904,0.829,0.936,0.070,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00906,14,Kanniyakumari,2025-05-08 07:17:34,0.820,0.842,0.908,0.043,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00907,22,Dharmapuri,2026-01-17 20:09:17,0.928,0.907,0.905,0.050,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00908,24,Nilgiris,2025-06-07 19:36:39,0.872,0.887,0.886,0.056,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00909,31,Virudhunagar,2025-07-05 20:53:31,0.956,0.923,0.867,0.059,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00910,20,Viluppuram,2025-01-31 22:24:55,0.915,0.922,0.838,0.073,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00911,6,Tirunelveli,2025-10-31 02:55:17,0.936,0.805,0.882,0.047,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00912,14,Kanniyakumari,2026-05-31 04:56:23,0.907,0.935,0.940,0.067,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00913,31,Virudhunagar,2025-04-24 23:40:59,0.827,0.833,0.850,0.055,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00914,33,Thiruvarur,2026-06-02 22:36:39,0.822,0.895,0.842,0.078,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00915,30,Ramanathapuram,2025-01-10 12:28:20,0.932,0.806,0.897,0.087,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00916,6,Tirunelveli,2026-02-27 10:30:13,0.859,0.896,0.839,0.042,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00917,34,Nagapattinam,2025-01-21 03:40:58,0.922,0.902,0.891,0.046,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00918,5,Tiruchirappalli,2026-06-02 08:09:48,0.841,0.911,0.885,0.067,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00919,21,Kallakurichi,2024-11-25 09:14:26,0.928,0.855,0.945,0.073,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00920,15,Tenkasi,2025-10-06 11:21:45,0.827,0.908,0.841,0.088,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00921,38,Tiruvannamalai,2026-01-23 00:56:19,0.958,0.882,0.871,0.089,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00922,26,Ariyalur,2025-12-30 07:03:11,0.836,0.925,0.888,0.073,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00923,12,Thanjavur,2026-06-24 21:43:07,0.938,0.831,0.936,0.072,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00924,17,Chengalpattu,2026-04-18 00:10:38,0.914,0.901,0.880,0.050,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00925,2,Coimbatore,2026-05-14 17:24:40,0.898,0.801,0.839,0.065,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00926,27,Perambalur,2025-06-29 23:14:34,0.850,0.848,0.929,0.068,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00927,2,Coimbatore,2025-03-24 03:54:23,0.830,0.846,0.927,0.074,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00928,33,Thiruvarur,2025-04-29 15:49:09,0.853,0.840,0.894,0.047,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00929,8,Tiruppur,2025-12-25 19:52:33,0.828,0.930,0.887,0.067,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00930,25,Karur,2026-06-11 16:35:18,0.925,0.935,0.902,0.072,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00931,19,Cuddalore,2025-10-20 07:21:15,0.821,0.918,0.811,0.089,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00932,37,Tirupathur,2026-02-18 19:38:07,0.855,0.897,0.823,0.042,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00933,22,Dharmapuri,2025-02-19 15:23:26,0.830,0.931,0.834,0.075,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00934,23,Namakkal,2026-05-21 21:43:31,0.822,0.813,0.878,0.058,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00935,38,Tiruvannamalai,2025-06-16 11:58:05,0.956,0.877,0.909,0.074,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00936,34,Nagapattinam,2025-07-29 14:27:31,0.901,0.923,0.821,0.082,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00937,1,Chennai,2025-09-09 18:55:50,0.948,0.933,0.886,0.057,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00938,14,Kanniyakumari,2025-09-27 14:06:03,0.940,0.872,0.841,0.075,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00939,33,Thiruvarur,2026-08-18 08:51:25,0.954,0.849,0.900,0.074,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00940,34,Nagapattinam,2025-11-21 08:34:59,0.889,0.910,0.854,0.046,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00941,13,Thoothukudi,2025-12-24 22:37:38,0.941,0.949,0.929,0.076,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00942,37,Tirupathur,2026-06-19 17:40:26,0.957,0.866,0.824,0.059,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00943,2,Coimbatore,2025-04-24 14:52:51,0.941,0.826,0.925,0.059,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00944,4,Salem,2026-03-30 09:42:22,0.884,0.906,0.829,0.061,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00945,20,Viluppuram,2026-05-16 09:58:38,0.931,0.889,0.824,0.044,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00946,3,Madurai,2025-06-28 13:13:52,0.859,0.824,0.812,0.062,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00947,8,Tiruppur,2025-06-30 06:36:49,0.864,0.935,0.866,0.064,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00948,5,Tiruchirappalli,2024-12-25 10:43:05,0.887,0.855,0.909,0.074,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00949,5,Tiruchirappalli,2026-06-08 16:14:40,0.891,0.868,0.921,0.055,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00950,16,Kancheepuram,2025-08-01 13:40:02,0.868,0.822,0.891,0.055,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00951,9,Vellore,2025-05-10 10:44:06,0.884,0.944,0.868,0.052,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00952,2,Coimbatore,2025-03-18 22:17:17,0.914,0.872,0.923,0.056,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00953,23,Namakkal,2024-10-08 14:03:59,0.833,0.818,0.925,0.045,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00954,32,Theni,2025-06-28 18:55:38,0.853,0.826,0.849,0.070,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00955,23,Namakkal,2026-07-23 13:41:36,0.824,0.932,0.840,0.041,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00956,12,Thanjavur,2024-10-15 03:25:01,0.940,0.922,0.830,0.047,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00957,13,Thoothukudi,2025-03-28 10:54:36,0.951,0.805,0.885,0.049,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00958,31,Virudhunagar,2025-08-21 08:20:44,0.959,0.806,0.913,0.048,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00959,19,Cuddalore,2026-08-02 20:34:18,0.891,0.860,0.861,0.086,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00960,15,Tenkasi,2026-01-23 07:51:35,0.948,0.880,0.950,0.071,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00961,4,Salem,2026-06-10 01:55:24,0.935,0.801,0.846,0.068,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00962,14,Kanniyakumari,2025-07-05 10:31:54,0.949,0.824,0.877,0.083,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00963,7,Erode,2025-11-09 02:52:16,0.924,0.828,0.918,0.086,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00964,8,Tiruppur,2025-05-24 17:55:27,0.891,0.837,0.880,0.041,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00965,1,Chennai,2026-08-10 16:11:30,0.925,0.904,0.827,0.054,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00966,13,Thoothukudi,2025-04-03 06:10:28,0.892,0.945,0.837,0.076,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00967,11,Dindigul,2025-10-08 03:56:33,0.945,0.926,0.816,0.086,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00968,15,Tenkasi,2025-06-11 08:22:27,0.864,0.882,0.861,0.068,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00969,23,Namakkal,2025-06-28 13:07:39,0.935,0.803,0.900,0.071,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00970,19,Cuddalore,2026-01-26 16:00:47,0.901,0.895,0.887,0.066,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00971,6,Tirunelveli,2025-04-23 01:28:09,0.960,0.806,0.847,0.082,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00972,18,Tiruvallur,2025-10-05 01:28:30,0.938,0.823,0.882,0.043,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00973,12,Thanjavur,2025-07-18 20:38:04,0.938,0.940,0.825,0.087,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00974,7,Erode,2025-11-01 18:08:19,0.910,0.948,0.814,0.088,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00975,20,Viluppuram,2025-05-09 18:57:52,0.873,0.840,0.871,0.044,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00976,9,Vellore,2024-09-30 15:52:47,0.930,0.911,0.946,0.041,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00977,26,Ariyalur,2025-05-04 02:14:30,0.909,0.878,0.932,0.078,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00978,26,Ariyalur,2025-10-19 19:07:28,0.904,0.917,0.840,0.078,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00979,31,Virudhunagar,2024-12-02 21:13:57,0.927,0.817,0.890,0.053,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00980,15,Tenkasi,2026-06-05 23:06:07,0.959,0.893,0.904,0.069,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00981,24,Nilgiris,2024-10-12 12:39:29,0.859,0.910,0.855,0.081,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00982,18,Tiruvallur,2024-11-17 17:01:37,0.916,0.845,0.812,0.043,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00983,3,Madurai,2025-10-31 20:00:43,0.940,0.927,0.835,0.057,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00984,10,Krishnagiri,2026-07-27 18:59:43,0.844,0.934,0.940,0.065,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00985,16,Kancheepuram,2025-01-08 22:04:56,0.953,0.910,0.931,0.082,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00986,13,Thoothukudi,2025-07-02 13:53:16,0.945,0.892,0.939,0.046,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00987,5,Tiruchirappalli,2025-07-19 04:56:08,0.921,0.849,0.876,0.060,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00988,36,Ranipet,2025-12-30 14:19:19,0.836,0.814,0.820,0.058,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00989,28,Pudukkottai,2025-03-29 10:37:09,0.916,0.915,0.821,0.089,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00990,7,Erode,2026-04-21 21:18:44,0.913,0.821,0.841,0.088,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00991,3,Madurai,2025-12-22 07:00:06,0.917,0.888,0.863,0.082,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00992,12,Thanjavur,2025-12-31 08:30:57,0.843,0.853,0.913,0.052,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00993,12,Thanjavur,2025-07-01 02:09:48,0.948,0.898,0.905,0.062,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00994,20,Viluppuram,2025-01-29 17:01:14,0.862,0.846,0.817,0.088,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00995,12,Thanjavur,2025-11-04 05:47:21,0.936,0.892,0.891,0.066,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00996,13,Thoothukudi,2025-03-25 14:21:52,0.854,0.848,0.891,0.042,SLIGHT_DRIFT,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00997,15,Tenkasi,2024-10-06 21:01:33,0.855,0.909,0.843,0.041,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00998,15,Tenkasi,2025-01-08 21:19:18,0.950,0.864,0.842,0.041,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-00999,19,Cuddalore,2026-06-01 13:09:22,0.908,0.838,0.896,0.079,CALIBRATED,NARVEX_TEMPORAL_BAYES_V2.1
EVAL-01000,25,Karur,2026-05-21 10:16:28,0.942,0.939,0.821,0.087,OPTIMAL,NARVEX_TEMPORAL_BAYES_V2.1
