police_report_id,district_id,district_name,taluk_id,locality_id,station_code,incident_timestamp,operation_type,category_id,category_name,investigation_status
POL-2026-00744,8,Tiruppur,39,117,PS-TIR-B1,2025-07-08 15:21:53,SPECIAL_TASK_DRIVE,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-00745,38,Tiruvannamalai,187,560,PS-TIR-B1,2025-04-18 01:05:05,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-00746,1,Chennai,3,9,PS-CHE-B1,2024-11-11 11:43:57,CHECKPOST_INTERCEPTION,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00747,23,Namakkal,111,332,PS-NAM-B1,2026-08-19 09:38:19,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-00748,33,Thiruvarur,165,495,PS-THI-B4,2026-06-04 09:08:37,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00749,33,Thiruvarur,165,493,PS-THI-B1,2025-09-07 03:05:58,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00750,12,Thanjavur,60,178,PS-THA-B2,2026-03-04 00:27:05,SEARCH_SEIZURE,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00751,34,Nagapattinam,169,507,PS-NAG-B3,2025-04-30 22:51:57,SPECIAL_TASK_DRIVE,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00752,21,Kallakurichi,102,305,PS-KAL-B2,2025-03-25 13:30:11,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00753,29,Sivaganga,144,432,PS-SIV-B4,2026-04-18 16:50:38,ROUTINE_BEAT_PATROL,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00754,2,Coimbatore,10,30,PS-COI-B3,2025-04-04 08:03:47,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00755,9,Vellore,42,125,PS-VEL-B1,2025-08-21 17:00:23,CHECKPOST_INTERCEPTION,5,Opioid Analogues / Brown Sugar / Heroin,ACTION_COMPLETED
POL-2026-00756,22,Dharmapuri,110,328,PS-DHA-B3,2025-01-17 20:57:21,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00757,23,Namakkal,115,343,PS-NAM-B1,2026-07-04 17:01:05,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00758,7,Erode,34,100,PS-ERO-B2,2025-01-01 17:28:28,CHECKPOST_INTERCEPTION,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00759,10,Krishnagiri,47,140,PS-KRI-B3,2025-02-15 23:12:04,ROUTINE_BEAT_PATROL,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00760,36,Ranipet,176,527,PS-RAN-B3,2026-02-25 23:57:39,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-00761,26,Ariyalur,129,387,PS-ARI-B3,2026-04-27 22:43:50,SEARCH_SEIZURE,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-00762,30,Ramanathapuram,146,438,PS-RAM-B2,2025-07-13 03:16:47,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-00763,13,Thoothukudi,62,184,PS-THO-B2,2025-01-27 02:58:43,ROUTINE_BEAT_PATROL,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00764,1,Chennai,5,13,PS-CHE-B4,2024-11-04 21:21:12,SPECIAL_TASK_DRIVE,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-00765,35,Mayiladuthurai,172,515,PS-MAY-B4,2025-03-03 11:12:19,SPECIAL_TASK_DRIVE,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-00766,27,Perambalur,133,398,PS-PER-B4,2025-02-13 08:04:59,CHECKPOST_INTERCEPTION,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-00767,1,Chennai,4,11,PS-CHE-B3,2026-05-13 05:26:55,SEARCH_SEIZURE,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00768,15,Tenkasi,75,225,PS-TEN-B1,2024-12-05 06:14:39,ROUTINE_BEAT_PATROL,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-00769,13,Thoothukudi,64,192,PS-THO-B1,2025-10-04 05:12:15,SPECIAL_TASK_DRIVE,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00770,20,Viluppuram,98,294,PS-VIL-B4,2025-04-23 12:37:56,SEARCH_SEIZURE,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00771,23,Namakkal,114,341,PS-NAM-B4,2026-07-08 00:59:13,SEARCH_SEIZURE,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00772,10,Krishnagiri,49,146,PS-KRI-B4,2025-06-11 01:16:15,SPECIAL_TASK_DRIVE,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-00773,2,Coimbatore,10,28,PS-COI-B2,2026-08-04 22:30:27,ROUTINE_BEAT_PATROL,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00774,23,Namakkal,113,338,PS-NAM-B4,2024-12-29 10:15:41,SPECIAL_TASK_DRIVE,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00775,34,Nagapattinam,168,504,PS-NAG-B3,2026-05-18 08:01:46,ROUTINE_BEAT_PATROL,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00776,4,Salem,20,60,PS-SAL-B3,2024-10-29 01:19:53,CHECKPOST_INTERCEPTION,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00777,29,Sivaganga,144,430,PS-SIV-B3,2025-11-04 09:18:24,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00778,10,Krishnagiri,50,148,PS-KRI-B4,2025-03-30 06:29:48,SPECIAL_TASK_DRIVE,5,Opioid Analogues / Brown Sugar / Heroin,ACTION_COMPLETED
POL-2026-00779,33,Thiruvarur,162,485,PS-THI-B3,2025-08-10 13:52:48,SPECIAL_TASK_DRIVE,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00780,5,Tiruchirappalli,25,74,PS-TIR-B3,2026-02-20 00:03:39,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00781,29,Sivaganga,142,424,PS-SIV-B4,2025-09-10 17:31:56,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00782,38,Tiruvannamalai,188,562,PS-TIR-B4,2025-11-07 20:57:58,SEARCH_SEIZURE,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00783,11,Dindigul,55,165,PS-DIN-B3,2026-05-20 17:40:58,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00784,8,Tiruppur,37,109,PS-TIR-B4,2025-03-28 01:34:20,CHECKPOST_INTERCEPTION,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00785,37,Tirupathur,184,550,PS-TIR-B2,2026-08-06 05:20:22,CHECKPOST_INTERCEPTION,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-00786,31,Virudhunagar,151,452,PS-VIR-B2,2026-03-23 19:25:40,ROUTINE_BEAT_PATROL,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00787,10,Krishnagiri,50,148,PS-KRI-B4,2025-04-05 12:51:33,ROUTINE_BEAT_PATROL,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00788,9,Vellore,43,128,PS-VEL-B4,2026-03-16 09:17:16,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00789,18,Tiruvallur,86,257,PS-TIR-B3,2025-09-18 00:15:09,SEARCH_SEIZURE,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-00790,9,Vellore,43,129,PS-VEL-B3,2025-09-04 01:33:01,CHECKPOST_INTERCEPTION,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00791,23,Namakkal,114,341,PS-NAM-B1,2025-05-13 22:22:41,SPECIAL_TASK_DRIVE,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00792,6,Tirunelveli,26,76,PS-TIR-B4,2024-12-10 10:51:18,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-00793,11,Dindigul,53,157,PS-DIN-B4,2025-04-25 02:48:34,ROUTINE_BEAT_PATROL,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00794,4,Salem,16,46,PS-SAL-B1,2026-05-21 21:55:24,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00795,31,Virudhunagar,151,453,PS-VIR-B3,2025-06-21 12:18:00,SPECIAL_TASK_DRIVE,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-00796,29,Sivaganga,143,428,PS-SIV-B1,2025-03-19 17:42:00,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00797,27,Perambalur,132,394,PS-PER-B2,2025-03-23 22:07:01,SPECIAL_TASK_DRIVE,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-00798,23,Namakkal,111,332,PS-NAM-B4,2026-07-23 02:14:47,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-00799,1,Chennai,2,4,PS-CHE-B2,2026-01-28 20:09:31,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00800,37,Tirupathur,183,548,PS-TIR-B2,2026-02-25 16:26:56,SPECIAL_TASK_DRIVE,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00801,31,Virudhunagar,153,459,PS-VIR-B2,2025-03-18 13:30:56,ROUTINE_BEAT_PATROL,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00802,30,Ramanathapuram,146,437,PS-RAM-B3,2026-01-29 10:45:45,CHECKPOST_INTERCEPTION,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00803,33,Thiruvarur,161,483,PS-THI-B3,2024-11-16 14:58:20,CHECKPOST_INTERCEPTION,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00804,1,Chennai,2,4,PS-CHE-B4,2026-07-15 12:50:40,ROUTINE_BEAT_PATROL,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00805,9,Vellore,44,131,PS-VEL-B1,2025-12-08 08:09:50,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-00806,20,Viluppuram,97,290,PS-VIL-B2,2025-03-23 13:02:58,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00807,11,Dindigul,55,164,PS-DIN-B2,2025-08-23 16:45:41,ROUTINE_BEAT_PATROL,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-00808,30,Ramanathapuram,146,438,PS-RAM-B4,2025-03-22 04:35:14,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00809,35,Mayiladuthurai,172,516,PS-MAY-B3,2026-02-03 06:36:32,CHECKPOST_INTERCEPTION,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00810,27,Perambalur,132,395,PS-PER-B3,2025-06-04 08:09:41,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00811,22,Dharmapuri,107,320,PS-DHA-B4,2025-06-01 11:44:42,CHECKPOST_INTERCEPTION,5,Opioid Analogues / Brown Sugar / Heroin,CASE_REGISTERED
POL-2026-00812,15,Tenkasi,73,217,PS-TEN-B4,2024-10-07 05:55:17,CHECKPOST_INTERCEPTION,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00813,21,Kallakurichi,102,306,PS-KAL-B3,2026-07-17 04:23:30,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00814,13,Thoothukudi,63,187,PS-THO-B3,2026-03-23 19:22:57,ROUTINE_BEAT_PATROL,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00815,32,Theni,156,467,PS-THE-B2,2024-11-29 06:58:39,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00816,1,Chennai,3,8,PS-CHE-B1,2024-11-18 16:57:56,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00817,12,Thanjavur,57,169,PS-THA-B1,2025-11-18 23:04:59,CHECKPOST_INTERCEPTION,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00818,26,Ariyalur,129,385,PS-ARI-B4,2026-08-11 11:01:41,CHECKPOST_INTERCEPTION,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00819,6,Tirunelveli,28,82,PS-TIR-B1,2025-07-17 04:27:30,SEARCH_SEIZURE,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-00820,3,Madurai,15,43,PS-MAD-B2,2025-12-17 20:12:49,SEARCH_SEIZURE,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00821,6,Tirunelveli,27,80,PS-TIR-B1,2026-07-08 09:11:52,CHECKPOST_INTERCEPTION,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00822,2,Coimbatore,8,23,PS-COI-B1,2026-02-09 00:57:30,SEARCH_SEIZURE,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00823,28,Pudukkottai,137,409,PS-PUD-B3,2024-10-27 14:35:16,SEARCH_SEIZURE,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00824,12,Thanjavur,59,175,PS-THA-B3,2026-03-16 13:31:49,ROUTINE_BEAT_PATROL,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00825,37,Tirupathur,185,555,PS-TIR-B3,2025-04-06 03:57:20,SEARCH_SEIZURE,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-00826,17,Chengalpattu,81,241,PS-CHE-B1,2025-03-27 21:49:01,CHECKPOST_INTERCEPTION,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00827,29,Sivaganga,145,435,PS-SIV-B1,2026-04-25 21:26:45,ROUTINE_BEAT_PATROL,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00828,30,Ramanathapuram,150,449,PS-RAM-B3,2025-11-04 14:32:20,SEARCH_SEIZURE,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00829,15,Tenkasi,74,222,PS-TEN-B4,2025-12-13 21:34:49,SPECIAL_TASK_DRIVE,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00830,13,Thoothukudi,64,192,PS-THO-B2,2025-08-22 12:31:57,ROUTINE_BEAT_PATROL,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-00831,8,Tiruppur,39,115,PS-TIR-B2,2024-11-14 07:32:38,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00832,35,Mayiladuthurai,174,522,PS-MAY-B4,2025-12-16 03:25:06,SEARCH_SEIZURE,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00833,35,Mayiladuthurai,175,523,PS-MAY-B1,2025-11-30 14:29:40,SPECIAL_TASK_DRIVE,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-00834,16,Kancheepuram,77,229,PS-KAN-B1,2025-03-01 07:40:05,CHECKPOST_INTERCEPTION,1,Commercial Ganja / Cannabis,CASE_REGISTERED
POL-2026-00835,9,Vellore,41,122,PS-VEL-B2,2026-05-02 10:19:49,SEARCH_SEIZURE,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00836,35,Mayiladuthurai,175,523,PS-MAY-B3,2026-07-03 02:41:20,ROUTINE_BEAT_PATROL,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00837,33,Thiruvarur,165,494,PS-THI-B1,2025-08-19 04:42:46,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00838,10,Krishnagiri,49,146,PS-KRI-B4,2025-03-20 01:42:33,ROUTINE_BEAT_PATROL,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00839,5,Tiruchirappalli,23,67,PS-TIR-B1,2024-12-07 13:08:07,SEARCH_SEIZURE,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00840,1,Chennai,1,2,PS-CHE-B3,2026-02-22 10:03:55,SEARCH_SEIZURE,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-00841,38,Tiruvannamalai,189,565,PS-TIR-B1,2025-07-03 13:08:33,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00842,25,Karur,123,367,PS-KAR-B2,2024-10-20 22:43:17,CHECKPOST_INTERCEPTION,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00843,1,Chennai,5,14,PS-CHE-B2,2024-09-29 12:16:04,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00844,14,Kanniyakumari,67,199,PS-KAN-B2,2025-01-29 01:47:05,SEARCH_SEIZURE,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00845,11,Dindigul,52,155,PS-DIN-B2,2025-06-09 01:17:32,SPECIAL_TASK_DRIVE,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00846,22,Dharmapuri,106,318,PS-DHA-B4,2025-10-18 12:44:01,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,ACTION_COMPLETED
POL-2026-00847,37,Tirupathur,182,544,PS-TIR-B4,2025-02-25 09:29:27,CHECKPOST_INTERCEPTION,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00848,21,Kallakurichi,104,312,PS-KAL-B4,2025-03-05 04:01:23,CHECKPOST_INTERCEPTION,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00849,32,Theni,157,469,PS-THE-B4,2025-11-25 20:34:56,ROUTINE_BEAT_PATROL,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00850,10,Krishnagiri,47,141,PS-KRI-B1,2025-10-03 11:04:01,SEARCH_SEIZURE,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00851,17,Chengalpattu,81,243,PS-CHE-B4,2025-04-21 02:45:43,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00852,28,Pudukkottai,136,407,PS-PUD-B3,2024-12-17 21:51:42,SEARCH_SEIZURE,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-00853,28,Pudukkottai,139,416,PS-PUD-B1,2026-05-24 16:10:11,ROUTINE_BEAT_PATROL,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00854,23,Namakkal,112,334,PS-NAM-B4,2026-05-01 20:48:32,ROUTINE_BEAT_PATROL,2,Synthetic Stimulants / MDMA / Meth,CASE_REGISTERED
POL-2026-00855,9,Vellore,45,135,PS-VEL-B4,2025-07-26 13:03:10,ROUTINE_BEAT_PATROL,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00856,37,Tirupathur,184,551,PS-TIR-B1,2026-06-30 23:37:35,SEARCH_SEIZURE,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00857,13,Thoothukudi,64,192,PS-THO-B4,2025-01-03 05:05:55,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-00858,15,Tenkasi,73,218,PS-TEN-B2,2026-04-29 08:00:51,ROUTINE_BEAT_PATROL,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-00859,34,Nagapattinam,167,500,PS-NAG-B4,2025-03-17 07:36:27,SEARCH_SEIZURE,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00860,8,Tiruppur,38,112,PS-TIR-B2,2025-08-03 04:03:36,ROUTINE_BEAT_PATROL,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-00861,15,Tenkasi,75,223,PS-TEN-B3,2025-02-02 03:42:46,ROUTINE_BEAT_PATROL,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00862,11,Dindigul,52,156,PS-DIN-B4,2026-04-01 15:16:19,CHECKPOST_INTERCEPTION,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-00863,21,Kallakurichi,104,311,PS-KAL-B1,2026-04-25 04:16:29,CHECKPOST_INTERCEPTION,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00864,25,Karur,124,371,PS-KAR-B1,2024-12-03 11:40:41,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00865,17,Chengalpattu,83,248,PS-CHE-B1,2024-10-06 00:42:23,SPECIAL_TASK_DRIVE,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00866,15,Tenkasi,74,220,PS-TEN-B2,2026-02-18 03:57:18,ROUTINE_BEAT_PATROL,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00867,22,Dharmapuri,110,328,PS-DHA-B3,2026-01-30 10:57:50,CHECKPOST_INTERCEPTION,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00868,26,Ariyalur,128,383,PS-ARI-B1,2025-08-01 11:26:24,ROUTINE_BEAT_PATROL,4,Chemical Precursors / Ephedrine,PENDING_INVESTIGATION
POL-2026-00869,4,Salem,17,49,PS-SAL-B3,2025-06-24 10:07:01,CHECKPOST_INTERCEPTION,2,Synthetic Stimulants / MDMA / Meth,PENDING_INVESTIGATION
POL-2026-00870,5,Tiruchirappalli,25,75,PS-TIR-B4,2026-05-27 16:39:34,CHECKPOST_INTERCEPTION,5,Opioid Analogues / Brown Sugar / Heroin,PENDING_INVESTIGATION
POL-2026-00871,34,Nagapattinam,166,496,PS-NAG-B3,2024-10-01 20:39:25,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00872,4,Salem,20,60,PS-SAL-B3,2026-08-13 02:37:51,ROUTINE_BEAT_PATROL,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-00873,37,Tirupathur,185,554,PS-TIR-B4,2024-11-25 16:58:00,CHECKPOST_INTERCEPTION,4,Chemical Precursors / Ephedrine,ACTION_COMPLETED
POL-2026-00874,16,Kancheepuram,79,237,PS-KAN-B1,2026-06-08 18:39:37,SEARCH_SEIZURE,5,Opioid Analogues / Brown Sugar / Heroin,ACTION_COMPLETED
POL-2026-00875,4,Salem,19,57,PS-SAL-B3,2026-07-31 16:48:58,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00876,8,Tiruppur,36,108,PS-TIR-B2,2025-09-13 07:17:32,SPECIAL_TASK_DRIVE,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
POL-2026-00877,30,Ramanathapuram,147,440,PS-RAM-B4,2025-07-12 12:14:52,SEARCH_SEIZURE,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00878,32,Theni,159,477,PS-THE-B3,2024-12-22 17:12:06,SEARCH_SEIZURE,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00879,20,Viluppuram,97,290,PS-VIL-B1,2024-10-22 07:01:32,SPECIAL_TASK_DRIVE,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00880,19,Cuddalore,92,276,PS-CUD-B1,2026-02-07 00:46:12,CHECKPOST_INTERCEPTION,6,Unclassified / Suspicious Substance,ACTION_COMPLETED
POL-2026-00881,31,Virudhunagar,154,460,PS-VIR-B2,2025-07-15 02:57:04,ROUTINE_BEAT_PATROL,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00882,27,Perambalur,132,394,PS-PER-B1,2025-09-20 10:09:28,SPECIAL_TASK_DRIVE,6,Unclassified / Suspicious Substance,CASE_REGISTERED
POL-2026-00883,35,Mayiladuthurai,172,514,PS-MAY-B1,2026-05-13 23:08:39,SPECIAL_TASK_DRIVE,3,Prescription Narcotics / Codeine / Alprazolam,PENDING_INVESTIGATION
POL-2026-00884,21,Kallakurichi,102,304,PS-KAL-B4,2025-02-14 05:34:38,CHECKPOST_INTERCEPTION,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00885,23,Namakkal,113,338,PS-NAM-B2,2025-02-14 10:40:09,CHECKPOST_INTERCEPTION,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00886,21,Kallakurichi,104,312,PS-KAL-B4,2025-12-05 04:52:22,SEARCH_SEIZURE,6,Unclassified / Suspicious Substance,PENDING_INVESTIGATION
POL-2026-00887,16,Kancheepuram,78,232,PS-KAN-B1,2025-02-05 05:52:57,SEARCH_SEIZURE,2,Synthetic Stimulants / MDMA / Meth,ACTION_COMPLETED
POL-2026-00888,6,Tirunelveli,27,79,PS-TIR-B2,2024-12-19 15:55:47,CHECKPOST_INTERCEPTION,5,Opioid Analogues / Brown Sugar / Heroin,ACTION_COMPLETED
POL-2026-00889,15,Tenkasi,72,216,PS-TEN-B2,2025-06-05 19:11:16,SEARCH_SEIZURE,3,Prescription Narcotics / Codeine / Alprazolam,CASE_REGISTERED
POL-2026-00890,3,Madurai,13,38,PS-MAD-B3,2024-10-30 06:57:25,SPECIAL_TASK_DRIVE,1,Commercial Ganja / Cannabis,ACTION_COMPLETED
POL-2026-00891,13,Thoothukudi,65,195,PS-THO-B1,2026-07-14 04:23:13,SPECIAL_TASK_DRIVE,4,Chemical Precursors / Ephedrine,CASE_REGISTERED
POL-2026-00892,25,Karur,121,363,PS-KAR-B2,2025-01-03 11:42:29,CHECKPOST_INTERCEPTION,1,Commercial Ganja / Cannabis,PENDING_INVESTIGATION
