provenance_id,target_record_id,source_dataset,ingested_at,transformation_stage,verification_status,sha256_audit_hash
PRV-000380,CMP-2026-01044,CHECKPOST_SCANNER,2025-10-26 16:10:39,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,0a1c34a58fe845f2d3740d0bf9bf3674a70c9a2eff0c7b7f83b5b8c5a5910c3b
PRV-000381,CMP-2026-00696,CHECKPOST_SCANNER,2025-03-20 01:51:17,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,7a95bbb6496b062533766451efd9e8bc1dc77d9a0822305342b33dc581792087
PRV-000382,CMP-2026-00024,POLICE_LEDGER,2026-06-09 02:19:20,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,93cb4aad8cd1c582737d33d774291f6ff8d80c9cfda4b2a8739bc75c4b3c48bb
PRV-000383,CMP-2026-00826,CHECKPOST_SCANNER,2024-10-20 14:09:04,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,c34c33d62056cf9526d4c6fd9906ef7e33acc9d1332534672078c0813b3f9d03
PRV-000384,CMP-2026-00070,POLICE_LEDGER,2026-01-09 02:43:06,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,2a359a8192d7560250b53acab11c6f5034ad53e26fa935ab8ef8e205ca995ed4
PRV-000385,CMP-2026-00025,POLICE_LEDGER,2025-03-02 14:40:59,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,180cf0301828e318a23e449087fc6fa072202a85414fc9251f3a60defaf90a63
PRV-000386,CMP-2026-00427,CITIZEN_PORTAL,2025-02-07 09:16:49,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,1c1ab655394b01cd583a1d2097d82a2dfe256a79c2f8b4a875ab1eb686da5b4c
PRV-000387,CMP-2026-00932,POLICE_LEDGER,2024-09-25 05:48:47,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,7769bba0ff77dd7957bfcfb241567660c2dfd19bb041d49e375db49b6fbb0cca
PRV-000388,CMP-2026-00561,POLICE_LEDGER,2025-02-23 11:08:21,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b754f6648278b1157f6d5eaa11bd226169ce610af87c4126aacff0d0da26e9ee
PRV-000389,CMP-2026-00687,CHECKPOST_SCANNER,2024-10-26 06:04:06,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,d5c8d9475e297febb25cca672a8be6ca5c831ebf1d1a9995ba953d3e83825838
PRV-000390,CMP-2026-00170,POLICE_LEDGER,2025-05-17 20:25:13,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,7a5ad76ffccfe70caf86b2ce37b6be607f464c5867a6688cafa52d46955da8b5
PRV-000391,CMP-2026-00191,CITIZEN_PORTAL,2025-01-12 03:35:42,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,3b06c54244bbfc47e79638b248d218180c29f3fe5b2e1538302742ddda371078
PRV-000392,CMP-2026-00473,POLICE_LEDGER,2025-11-17 18:01:05,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,e6be35cf49e6cd9147602c8f04b080064c25146a8848cc864383f935cfb24887
PRV-000393,CMP-2026-00329,CHECKPOST_SCANNER,2024-12-21 23:32:33,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,2b8de6894c5b545a7e6514fbe4c6fc9fcdb6c1d7d5563874ec72bbc2f8436698
PRV-000394,CMP-2026-00204,CHECKPOST_SCANNER,2025-11-29 17:36:07,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,a3e7e98e637edb1c1134c14b05497cbd79a13f61d50d6d9d57811a672a03bd96
PRV-000395,CMP-2026-00273,CHECKPOST_SCANNER,2026-07-28 09:57:47,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,0deb4460666094d35974c74cad57d6e5087dcea167f2316a716dd178ffe74ed3
PRV-000396,CMP-2026-00222,CITIZEN_PORTAL,2025-08-20 01:13:12,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,e9830a8402ed0f2f35a3001f44267a11f7733fceeddfd0e1ddc28534c197ff46
PRV-000397,CMP-2026-00122,HEALTH_STAT,2026-05-14 18:27:07,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,44005505362729cda0594196ecc50ee87257a712bb6ec6adf0dbc62e194b2ed9
PRV-000398,CMP-2026-00083,CITIZEN_PORTAL,2025-09-08 20:29:24,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b0de981a1b923502b2324035b9ca2a02f85ba31e9b0cca9f9ce0c842b6e34edd
PRV-000399,CMP-2026-01208,HEALTH_STAT,2025-04-13 10:39:43,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,a34dc66f750f6130a7e6e9f4c05fe20afaa97cbd9d41f06650761dfbbad6af29
PRV-000400,CMP-2026-00537,HEALTH_STAT,2024-12-02 04:21:53,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,70166be07a6e2f505320cc8e8cb8b8c38abe3e32a3b806d9c7b10fa33851e8c6
PRV-000401,CMP-2026-00453,HEALTH_STAT,2025-05-18 18:20:51,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,8c08ceeaaa6a311a00d20da8dc5cd85a1842fd406fcf57980feff8f7c7b2b742
PRV-000402,CMP-2026-00644,POLICE_LEDGER,2026-07-04 15:49:49,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,76706433d0f28588682985354fa9eb941dd1f6bf8c219567f3bb4c96c0d642ba
PRV-000403,CMP-2026-00928,HEALTH_STAT,2025-09-08 20:17:38,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,f1c827b3422955f6d1a841d932ff4f17f06bd8ad042cf4a19944c959a6abe468
PRV-000404,CMP-2026-01059,CHECKPOST_SCANNER,2024-11-13 04:37:08,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ff77d43cbf26ee3d0b672c5c7662f7c69811c68e5bab8d1665d8aa623732b520
PRV-000405,CMP-2026-00429,HEALTH_STAT,2025-09-21 07:16:27,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,48044d3a85e93cdf07500ef6599382a7775feb413b524aa96f972c3235c27533
PRV-000406,CMP-2026-00253,CHECKPOST_SCANNER,2025-07-16 22:44:26,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,eba091f3474ddf46a0e4c98a42e3200058a511b8b6cefe78070b0781ef38b9ec
PRV-000407,CMP-2026-00355,HEALTH_STAT,2026-06-22 07:43:38,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,e2f4c4fa86ebe64bec47f4891a379dd18359b74a1244b6175abcd098b30b35ee
PRV-000408,CMP-2026-00099,POLICE_LEDGER,2024-11-20 10:58:33,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,c8edc2c8e81644b013c38dc31d2a05d3f4a17c6ed27a138fef4a401bd8fb58cc
PRV-000409,CMP-2026-01125,HEALTH_STAT,2025-06-12 00:13:57,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,37f620aef30f521e6df65cd172c16de9d05badcc19f3a46dda8255711710796c
PRV-000410,CMP-2026-00217,POLICE_LEDGER,2025-10-14 10:53:54,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,109af024cf6c2163de2ca15b656311782170209496a18902216c9631ab9746a0
PRV-000411,CMP-2026-00605,HEALTH_STAT,2025-08-05 19:27:41,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,82a5070b31154458b08c9fd8eaeee8f53f43d82d72704e4a70b902fab21112e2
PRV-000412,CMP-2026-00889,HEALTH_STAT,2026-04-04 09:58:54,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,565bcfe3ce0d1c0b5eed94ed3d05dee6cfbfa4e3c6369092452023aff8282520
PRV-000413,CMP-2026-01013,CHECKPOST_SCANNER,2025-06-15 12:58:47,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,293dad9d13aad58453fbedbf458b4447c68cba39c8202f9edc25cbbbd768073d
PRV-000414,CMP-2026-01036,HEALTH_STAT,2025-02-28 00:28:01,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,6c795724511d7ca6da63051874e9cf5a425eef44f657821e1176f7ca94f20103
PRV-000415,CMP-2026-01214,CHECKPOST_SCANNER,2026-05-05 10:55:47,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,cfc33cde14d306bfce1f61045f706e7b09618412ac2ca331d1e5cc7ed34b8d43
PRV-000416,CMP-2026-01243,POLICE_LEDGER,2026-04-30 04:32:00,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b9bd8603332cf9896d12a08189a5fe66772e9f480dc18da3bcc36c3c3a0f9c3c
PRV-000417,CMP-2026-00505,CITIZEN_PORTAL,2025-09-25 17:40:40,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,dae5d74ab24603b0ad44e3cc3bbd2ab439f49d78af63728fa074d5830b737257
PRV-000418,CMP-2026-00884,CHECKPOST_SCANNER,2024-12-09 01:23:25,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,9adeac759d68f61260fc2f6726ff191d4e62f5d89064ef0b86829fd8019115ba
PRV-000419,CMP-2026-00446,POLICE_LEDGER,2025-08-27 21:52:58,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,7976419039c457b15ef1b4792f9a5f8c13d0e6c2426b9b9bca0ea51a5aa82fab
PRV-000420,CMP-2026-00952,HEALTH_STAT,2024-10-29 08:55:37,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ecb511d9340ed14954345e1f11dc30b9958616951ac2e6be02f47afffc453f20
PRV-000421,CMP-2026-00232,POLICE_LEDGER,2025-04-21 19:39:45,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,acd12aed890754d2427e6750fcfd368cd2b3ad2247047eba1226156ba470d258
PRV-000422,CMP-2026-01177,CHECKPOST_SCANNER,2024-10-31 07:24:22,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,7ab8f940ea464b8def7f52d121c47d38afbb6938095fb3e719e23cb6283db02e
PRV-000423,CMP-2026-00901,HEALTH_STAT,2026-08-12 00:39:58,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,107c3d932fe3de4ac33dd850d36671eb1a4a005c5cdf2cbb2d16d5b78137733a
PRV-000424,CMP-2026-00797,CHECKPOST_SCANNER,2026-08-03 15:23:13,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,53aa25a61ac2be016bd6e251fc00e57178ecc5560331dd6a88ccd4f83c6be659
PRV-000425,CMP-2026-00788,POLICE_LEDGER,2025-10-01 16:39:33,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,93a39eac4c246dad09338b79548dc7779d780bd9fcfa5dd329fb08c8672feba7
PRV-000426,CMP-2026-01024,HEALTH_STAT,2025-10-31 06:19:19,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,c6c7e6b7e6b0d15a920d80a1a4b01473775f08d8553b8714026d20906cf47873
PRV-000427,CMP-2026-00731,CHECKPOST_SCANNER,2025-09-23 02:34:54,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,989b7a44b4b78be1255ac1f9bafe5cddab3ec27c8087365a04c3889868843017
PRV-000428,CMP-2026-00226,HEALTH_STAT,2024-12-09 14:43:53,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,7b7693731e3eebd6dd123587a4a96b7c4e64683f54e9ba8d0d6edc928b007902
PRV-000429,CMP-2026-00819,HEALTH_STAT,2025-10-25 13:49:59,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,f67709c233e2a3642547f6e097e5ff868e4bb64e6bf860415e67cca522028271
PRV-000430,CMP-2026-00947,CITIZEN_PORTAL,2026-08-05 15:28:06,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,6a3a4f8813f290960545f915c299566624d6bcc5e66e3b2169cfd172aa9e68e7
PRV-000431,CMP-2026-00726,CITIZEN_PORTAL,2024-11-20 12:46:00,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,1161635ba0124f3d07406528d2287f04940e480df3db774ce7f8fc31c2ecbdec
PRV-000432,CMP-2026-00026,POLICE_LEDGER,2025-07-17 16:08:07,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,1a95d4b32ce7bb9ed6aa13d0cbe8eb71d518e7158fb06f956513fe0dffb1c8b7
PRV-000433,CMP-2026-00041,HEALTH_STAT,2025-07-07 07:11:44,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,c84b0df35252e92b53a445a54489ef8c406aeb2ab98477f4e76b451b9554a7f7
PRV-000434,CMP-2026-00767,POLICE_LEDGER,2025-03-15 23:22:24,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,08d6d08a1923488463bfdb9b5419f799025fe761fc04accbb34e350aa8bee1aa
PRV-000435,CMP-2026-00500,CITIZEN_PORTAL,2024-09-30 00:30:08,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,fe81a7bcc387c9453b2caf8f70776c8d4ac1c04d706f6132ae58ba6b941fdfc9
PRV-000436,CMP-2026-00852,CITIZEN_PORTAL,2026-01-18 01:07:47,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,3f26c4b9d5327267d40806410b112430d45a870eb7552ecfa9af975507e9aff9
PRV-000437,CMP-2026-00205,HEALTH_STAT,2026-05-17 06:09:21,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,623e9d7407e3464b21aa0648c09e08d631de686f28a3c21540d7966abb830453
PRV-000438,CMP-2026-00154,HEALTH_STAT,2026-08-18 04:32:29,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,6e0a36b6d0287ba5f89330d609c6ff5d663748b955c95406d920a932b37536bf
PRV-000439,CMP-2026-00376,CITIZEN_PORTAL,2024-11-08 07:23:19,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,8281559032cb49e1034a44a437c1d611399b9c139d9fed4718ad2dac5c57b1aa
PRV-000440,CMP-2026-01016,HEALTH_STAT,2026-04-25 06:37:53,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,9bce4f3b4d0fdaf8cc83abc3c2ac9556d0adea493992092b7139e37d8fc5dcbe
PRV-000441,CMP-2026-00563,POLICE_LEDGER,2025-09-05 01:46:30,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,c0ce3a8de5a3015d350c1df9e9088d8087e105a9148c8e3d25a41242c426f4a6
PRV-000442,CMP-2026-01241,CITIZEN_PORTAL,2026-04-06 14:19:41,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b4d05c241465b962822f78d355fb4554af42e2f23f36d9b31828fafff9aff093
PRV-000443,CMP-2026-00643,CITIZEN_PORTAL,2025-09-25 15:18:34,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,4b46a7fee6a804b11b5e0b7e65d27c49bdd406c8a40c2d30658877ad2160f840
PRV-000444,CMP-2026-00532,CITIZEN_PORTAL,2024-11-16 15:55:26,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,80b1fec88c9c3763660b79161bc229abb25b3ffefb45f3c8ba0bbcafc67809e3
PRV-000445,CMP-2026-00152,CHECKPOST_SCANNER,2026-03-10 17:49:51,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,e23673ce962177634ec1e52850bbca97823fe739d1a4e8788ed40da20f4f1cbe
PRV-000446,CMP-2026-01151,CITIZEN_PORTAL,2026-01-15 04:48:14,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,22c3c08a81e6aaad2ebd34143c28ded3c3b735629e105a771783f3560adf7f97
PRV-000447,CMP-2026-00560,CHECKPOST_SCANNER,2025-07-15 20:29:35,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,9e17e5d2970551cb0d920d94c45267e2ee67f0fdaa5a21e82d8bed576e94f1e0
PRV-000448,CMP-2026-01051,HEALTH_STAT,2025-11-06 16:29:09,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,5b1585733a04c3710a2c7c017108a07325eb547666f77310531f8282b88dfc3e
PRV-000449,CMP-2026-01158,CHECKPOST_SCANNER,2025-03-01 01:34:25,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,7ea040487faf8cdbac75c7bf50377ebd0b9665d348320093848fc589cd00b1e4
PRV-000450,CMP-2026-00186,CHECKPOST_SCANNER,2026-06-02 00:41:44,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,d6eff4fe52e6f3190141e2d2763b854464cf70534d89cc23f620067a26ea4bec
PRV-000451,CMP-2026-00539,CHECKPOST_SCANNER,2025-06-29 20:12:57,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,26fd8a3ee5e273dffcfaf725c9a5eb73cb261f31fb10e32a9f35df65710b8396
PRV-000452,CMP-2026-00478,CHECKPOST_SCANNER,2025-07-27 19:37:09,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,541632c1c0ddc28be218cc272303bdca443b047c959c8e3952fd8b40d9690883
PRV-000453,CMP-2026-00851,POLICE_LEDGER,2026-07-19 02:24:13,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,18cc6a5a6e8d3071d83c21c14d79ff61afe2dc932bd7fc2a685393646357628e
PRV-000454,CMP-2026-00289,CITIZEN_PORTAL,2025-01-12 06:25:05,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,f1445f35829777147f1402dc7f04cab8f19021d4eb5c7148bdbaefc82bc54e2b
PRV-000455,CMP-2026-00229,CHECKPOST_SCANNER,2025-11-02 15:32:03,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,573eb7ad3c8364578039c5b1b8fcf0a554acb58313c22d4df9828d0a087f91c8
PRV-000456,CMP-2026-00282,HEALTH_STAT,2026-01-25 03:02:34,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,78b309a464b584acfddb499a634d8732708b838601a6c6ad357ba9102f3d7724
PRV-000457,CMP-2026-00699,HEALTH_STAT,2025-09-02 02:03:52,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,e5ebd050d7790aa852d1f39627f2aec24e42c1d6074ff9143ddf951b91c1442f
PRV-000458,CMP-2026-01193,POLICE_LEDGER,2026-05-27 05:22:13,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,2fe9a96c8c8fec7c4474e386779b49fae8c70410763a8add1bb86dd671e1df93
PRV-000459,CMP-2026-00602,POLICE_LEDGER,2024-09-27 03:37:03,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,23cd3e619942cac4aafe651431ef14b939ef8866c79b4aaae2181bb0b1257280
PRV-000460,CMP-2026-00891,POLICE_LEDGER,2025-01-30 21:07:41,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ea0d3b14d27f9d2462ff9058fd9d26e9f74f0fe1e6a35447d9487a58be36c7b7
PRV-000461,CMP-2026-00105,HEALTH_STAT,2025-10-14 19:57:20,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,3582f733d5b0fe00e63fbede5ad84e282327814ffaa6fdc26b026cf1a94e4c85
PRV-000462,CMP-2026-00889,CITIZEN_PORTAL,2025-09-27 14:24:48,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ea71ab669bfc528a5e63537e22574c6c184d0c0e1dc83e08e0e23833b5857d3e
PRV-000463,CMP-2026-00407,POLICE_LEDGER,2025-04-30 08:40:49,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,72028e7a845f3f1fdf64fd45eecdffc459ee3d3005112d7e21ff1a9369b38c29
PRV-000464,CMP-2026-00883,CITIZEN_PORTAL,2024-12-15 11:21:47,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,8a6d6768c8e6c64eca678865eb2e845e51f8dbd6ee1b7706a005ff8d6aea9bbf
PRV-000465,CMP-2026-00146,POLICE_LEDGER,2025-11-10 17:44:52,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,8cd72e6b9b5569b35f8c8b548535d8cdf3c5d35be3f18e66874e85594a8b96a6
PRV-000466,CMP-2026-01215,CHECKPOST_SCANNER,2026-06-08 09:48:18,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,af1739c991ef91e715f1bffba5967db37a4bcec6f38fd2513cae62116f4a48b6
PRV-000467,CMP-2026-00815,CITIZEN_PORTAL,2025-02-22 16:32:58,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,6976b0485c355b7e83e1dba3108c78915d3cb132d8b5b7175a6ba29a3a7f3b9b
PRV-000468,CMP-2026-00771,HEALTH_STAT,2024-12-01 21:33:59,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,a21300b8a53af93805f2d223562db630a8617cf498454df40fe3b93ff49544b6
PRV-000469,CMP-2026-01178,CHECKPOST_SCANNER,2026-03-12 05:50:14,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,f4149a54c97e9ab57117d4aeaea60b814bfd29dbb4e0a63dfc21ade2565e4672
PRV-000470,CMP-2026-00407,CITIZEN_PORTAL,2026-06-08 15:30:23,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,42fca1df829b3b4ba279837a64f0de665f977534d6a4a787fd0e2f0729c15d13
PRV-000471,CMP-2026-00910,POLICE_LEDGER,2026-02-08 10:27:27,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,30da53f5a8fec0b283af0e51c50ac7e2cd45f62803a7b74130e873fa559468e1
PRV-000472,CMP-2026-00544,POLICE_LEDGER,2025-06-02 15:01:07,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,1431d01f642d118cf00e80476491f89dec934666b97b0cca7f5a21c3f64a8308
PRV-000473,CMP-2026-00267,CITIZEN_PORTAL,2024-11-07 23:40:36,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,7f4d0db598fa19dc8e57f4b3b99ec0ef12251a8a78221e7244cd3bb0cb7a140a
PRV-000474,CMP-2026-00383,HEALTH_STAT,2026-03-21 11:23:19,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,774c3c5b1143454d27d601105d78f523180006c9a00cf01da7e8efa9e1496cc8
PRV-000475,CMP-2026-00565,CHECKPOST_SCANNER,2024-11-14 03:38:27,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b35c8e31a47a1e4b2d9077b88937fc7f71a47982028dfcb384dc328b05f8360d
PRV-000476,CMP-2026-00974,POLICE_LEDGER,2025-03-30 04:29:07,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,08963ee938e948bd9ed7e36d5492e11b7579ae8911d25eedf3bea12bbe1e1969
PRV-000477,CMP-2026-00710,POLICE_LEDGER,2025-04-14 15:14:57,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,86e9cca167fa739557f52e6391c199958fc977e642fc415657eb23c9b7850206
PRV-000478,CMP-2026-00581,HEALTH_STAT,2024-12-18 05:37:23,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,be024ebd399b343ab7820b145a9d370be55f93c107455fe1d8502ac0397be4d7
PRV-000479,CMP-2026-00011,POLICE_LEDGER,2025-02-12 12:06:05,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,867aa7ab64c53965b9ba8eb9e6c22b7a662664fae47686bf9af8641bb8d18685
PRV-000480,CMP-2026-00503,CITIZEN_PORTAL,2026-02-21 14:59:48,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,14ae938df1202e47300fd60cd1468bcd0425cff5b4828848e0d0f270b9c45d1c
PRV-000481,CMP-2026-01139,HEALTH_STAT,2025-02-15 09:01:32,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,d2ac30a1d3a7ac65303084ab0b121afb7439853bfa38cc2a7b7ac80b12a78532
PRV-000482,CMP-2026-00329,CITIZEN_PORTAL,2025-04-08 07:52:30,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,6c493b8e9055c77cb9c093c1e3b8a8505f74e7ec4f2ce0dca1067ae50f0d0e7c
PRV-000483,CMP-2026-00078,HEALTH_STAT,2025-04-03 11:46:55,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,04bbcefff57626a31b55901a0227bc07f11d3f52af6d31c84ffb7f0352d851dc
PRV-000484,CMP-2026-00394,CITIZEN_PORTAL,2026-06-21 09:08:59,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,d435016aa76e051b734f98c83836259fcd55d5d24932d55959a7db5baa8fecf8
PRV-000485,CMP-2026-00589,POLICE_LEDGER,2026-05-10 09:02:35,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b1a0b692ed521004e971e78c338187f49faee76540578f5838963f8b0dc93410
PRV-000486,CMP-2026-00092,CHECKPOST_SCANNER,2026-06-10 12:41:14,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ee6198f953a64907721b5c57d611219c850d5fe45fa54c5e8b8be5f26831b233
PRV-000487,CMP-2026-00917,CHECKPOST_SCANNER,2026-07-01 15:08:57,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,6ef9b34c94110e6e09c4501e4c5805b9460bab6bdfeb3be2b24cc5da58b2808d
PRV-000488,CMP-2026-00497,CHECKPOST_SCANNER,2025-11-07 11:31:08,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,f90b160c88ff21669c99b304cfa16242e0bf24b354f1cf81a5a220dcb9297c99
PRV-000489,CMP-2026-00567,CITIZEN_PORTAL,2025-01-25 02:37:15,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,836acd594af317253a44df883d66307c802279d707c9d71ac1e9230496f3494a
PRV-000490,CMP-2026-01168,HEALTH_STAT,2025-10-14 04:17:58,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,52cb7a71774366e61cb2854ddb506f5d5b5ff83d33a2a2c8a6faffcbda40f88d
PRV-000491,CMP-2026-00305,POLICE_LEDGER,2025-12-31 21:01:29,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,e0ccbf04a47494d69caeafb2812ec5db52c8eefb12221fc423a0c85bd2e2fe13
PRV-000492,CMP-2026-00660,POLICE_LEDGER,2025-08-28 12:19:14,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,2e7c31036852b2a7b9e133121045fff0c6ac1fe13bcc623f75a76a8ce575ccb8
PRV-000493,CMP-2026-01114,CITIZEN_PORTAL,2024-11-25 17:08:01,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,39e79ecff5800a3182c8f86574f0c48ed98c4134e8ee9a440c09b510caac3c1e
PRV-000494,CMP-2026-00591,CITIZEN_PORTAL,2025-04-18 16:47:51,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,d7399028b368deaf3780aaf8e05e02cc618ee6640eec666218cc21d7064fa2de
PRV-000495,CMP-2026-00801,CHECKPOST_SCANNER,2024-10-10 13:23:20,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,4ae70f236f795322a024a4e8217064fd971e3578b2252f8cbb50da450364376c
