citizen_report_id,anonymous_token,district_id,district_name,taluk_id,locality_id,locality_name,category_id,category_name,submitted_at,intake_channel,verification_status,is_first_time_signal
CIT-2026-00396,ANON-TOKEN-08BB5D8401,18,Tiruvallur,90,270,Tiruvallur Central Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2025-12-22 04:39:50,MOBILE_APP,DISMISSED,1
CIT-2026-00397,ANON-TOKEN-ECD9624832,19,Cuddalore,91,272,Cuddalore North Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2026-06-11 12:39:18,BOT,DISMISSED,0
CIT-2026-00398,ANON-TOKEN-D8F2B994D1,12,Thanjavur,56,168,Thanjavur North Industrial Bypass,1,Commercial Ganja / Cannabis,2024-11-12 12:54:25,BOT,UNVERIFIED,0
CIT-2026-00399,ANON-TOKEN-623D5EF1DC,25,Karur,122,365,Karur South Campus Zone,4,Chemical Precursors / Ephedrine,2026-01-16 14:41:31,MOBILE_APP,NEEDS_VERIFICATION,0
CIT-2026-00400,ANON-TOKEN-A60E032253,25,Karur,123,368,Karur East Campus Zone,4,Chemical Precursors / Ephedrine,2025-03-23 08:38:44,WEB_PORTAL,UNVERIFIED,0
CIT-2026-00401,ANON-TOKEN-F74753A390,29,Sivaganga,145,435,Sivaganga Central Industrial Bypass,4,Chemical Precursors / Ephedrine,2025-03-05 09:23:51,MOBILE_APP,DISMISSED,0
CIT-2026-00402,ANON-TOKEN-205F0936B2,19,Cuddalore,91,271,Cuddalore North Market,2,Synthetic Stimulants / MDMA / Meth,2026-04-17 05:39:27,BOT,NEEDS_VERIFICATION,0
CIT-2026-00403,ANON-TOKEN-7A2D3BBE89,22,Dharmapuri,107,320,Dharmapuri South Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2025-11-09 07:27:51,MOBILE_APP,UNVERIFIED,0
CIT-2026-00404,ANON-TOKEN-9604EBE469,5,Tiruchirappalli,22,66,Tiruchirappalli South Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,2026-04-25 01:12:32,BOT,NEEDS_VERIFICATION,1
CIT-2026-00405,ANON-TOKEN-AF80E8EE8D,35,Mayiladuthurai,171,513,Mayiladuthurai North Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2026-03-30 07:47:06,MOBILE_APP,NEEDS_VERIFICATION,0
CIT-2026-00406,ANON-TOKEN-50C8F356C1,29,Sivaganga,145,434,Sivaganga Central Campus Zone,6,Unclassified / Suspicious Substance,2026-02-18 02:28:31,MOBILE_APP,DISMISSED,0
CIT-2026-00407,ANON-TOKEN-965EBCACC9,10,Krishnagiri,46,137,Krishnagiri North Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2025-04-08 05:26:10,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-00408,ANON-TOKEN-453A061ED4,9,Vellore,42,125,Vellore South Campus Zone,4,Chemical Precursors / Ephedrine,2025-01-16 21:51:49,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-00409,ANON-TOKEN-BF4E4852B1,24,Nilgiris,116,346,Nilgiris North Market,3,Prescription Narcotics / Codeine / Alprazolam,2026-08-13 18:18:24,WEB_PORTAL,CORROBORATED,0
CIT-2026-00410,ANON-TOKEN-358C809422,13,Thoothukudi,65,194,Thoothukudi Central Campus Zone,6,Unclassified / Suspicious Substance,2024-10-04 20:53:27,BOT,NEEDS_VERIFICATION,0
CIT-2026-00411,ANON-TOKEN-6D244B72CA,38,Tiruvannamalai,190,570,Tiruvannamalai Central Industrial Bypass,2,Synthetic Stimulants / MDMA / Meth,2025-12-20 16:52:27,MOBILE_APP,NEEDS_VERIFICATION,0
CIT-2026-00412,ANON-TOKEN-2D1CC58D0A,10,Krishnagiri,49,146,Krishnagiri West Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2025-03-12 17:00:55,BOT,DISMISSED,0
CIT-2026-00413,ANON-TOKEN-AF96F66128,18,Tiruvallur,86,256,Tiruvallur North Market,2,Synthetic Stimulants / MDMA / Meth,2024-11-30 09:35:32,MOBILE_APP,NEEDS_VERIFICATION,0
CIT-2026-00414,ANON-TOKEN-985C51693E,14,Kanniyakumari,66,197,Kanniyakumari North Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2025-02-01 20:00:35,BOT,NEEDS_VERIFICATION,0
CIT-2026-00415,ANON-TOKEN-8A50377F9F,6,Tirunelveli,28,83,Tirunelveli East Campus Zone,4,Chemical Precursors / Ephedrine,2025-10-21 08:58:22,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-00416,ANON-TOKEN-7196FA7DD2,20,Viluppuram,96,287,Viluppuram North Campus Zone,1,Commercial Ganja / Cannabis,2025-07-16 20:55:53,TOLL_FREE_IVR,CORROBORATED,0
CIT-2026-00417,ANON-TOKEN-F4243DEB98,6,Tirunelveli,29,86,Tirunelveli West Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2026-02-24 19:22:09,BOT,DISMISSED,0
CIT-2026-00418,ANON-TOKEN-8B603569C8,13,Thoothukudi,61,183,Thoothukudi North Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,2026-03-21 20:13:29,BOT,CORROBORATED,0
CIT-2026-00419,ANON-TOKEN-580BE7CB75,11,Dindigul,54,160,Dindigul West Market,4,Chemical Precursors / Ephedrine,2024-12-30 10:17:59,MOBILE_APP,CORROBORATED,0
CIT-2026-00420,ANON-TOKEN-2D69AFD605,25,Karur,122,365,Karur South Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2026-04-20 17:57:59,MOBILE_APP,NEEDS_VERIFICATION,0
CIT-2026-00421,ANON-TOKEN-145ED14144,16,Kancheepuram,76,227,Kancheepuram North Campus Zone,4,Chemical Precursors / Ephedrine,2024-11-02 10:14:02,MOBILE_APP,DISMISSED,0
CIT-2026-00422,ANON-TOKEN-E84ECF0536,27,Perambalur,134,400,Perambalur West Market,2,Synthetic Stimulants / MDMA / Meth,2026-05-02 01:46:33,WEB_PORTAL,UNVERIFIED,0
CIT-2026-00423,ANON-TOKEN-A1E24F81AF,5,Tiruchirappalli,24,72,Tiruchirappalli West Industrial Bypass,4,Chemical Precursors / Ephedrine,2026-02-25 07:21:58,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00424,ANON-TOKEN-70358584D6,5,Tiruchirappalli,22,64,Tiruchirappalli South Market,3,Prescription Narcotics / Codeine / Alprazolam,2025-09-15 09:32:06,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-00425,ANON-TOKEN-1C2653C845,16,Kancheepuram,80,240,Kancheepuram Central Industrial Bypass,4,Chemical Precursors / Ephedrine,2025-03-26 23:06:01,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-00426,ANON-TOKEN-721E520351,7,Erode,31,93,Erode North Industrial Bypass,3,Prescription Narcotics / Codeine / Alprazolam,2025-01-29 13:30:27,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-00427,ANON-TOKEN-B109B89520,7,Erode,34,100,Erode West Market,5,Opioid Analogues / Brown Sugar / Heroin,2025-12-23 17:35:59,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00428,ANON-TOKEN-1E435E7749,7,Erode,33,99,Erode East Industrial Bypass,6,Unclassified / Suspicious Substance,2025-10-21 23:48:42,BOT,DISMISSED,0
CIT-2026-00429,ANON-TOKEN-0AE47531E3,33,Thiruvarur,165,494,Thiruvarur Central Campus Zone,6,Unclassified / Suspicious Substance,2025-01-24 12:13:02,MOBILE_APP,DISMISSED,0
CIT-2026-00430,ANON-TOKEN-133F5E8E0A,13,Thoothukudi,62,186,Thoothukudi South Industrial Bypass,6,Unclassified / Suspicious Substance,2025-09-19 09:44:51,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-00431,ANON-TOKEN-B8C8F36C35,11,Dindigul,52,154,Dindigul South Market,1,Commercial Ganja / Cannabis,2025-04-06 16:29:15,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00432,ANON-TOKEN-2E172E4BAE,13,Thoothukudi,62,184,Thoothukudi South Market,4,Chemical Precursors / Ephedrine,2026-01-03 11:07:08,BOT,CORROBORATED,0
CIT-2026-00433,ANON-TOKEN-66F372DA01,20,Viluppuram,98,294,Viluppuram East Industrial Bypass,1,Commercial Ganja / Cannabis,2026-04-28 19:14:17,MOBILE_APP,CORROBORATED,0
CIT-2026-00434,ANON-TOKEN-50EF3BDA1B,2,Coimbatore,10,29,Coimbatore Central Campus Zone,4,Chemical Precursors / Ephedrine,2025-06-23 04:02:57,BOT,CORROBORATED,0
CIT-2026-00435,ANON-TOKEN-ACC098AB4D,7,Erode,32,95,Erode South Campus Zone,4,Chemical Precursors / Ephedrine,2025-04-30 08:31:39,MOBILE_APP,DISMISSED,0
CIT-2026-00436,ANON-TOKEN-E91DBB2C5F,24,Nilgiris,117,351,Nilgiris South Industrial Bypass,4,Chemical Precursors / Ephedrine,2026-06-07 03:19:10,BOT,CORROBORATED,0
CIT-2026-00437,ANON-TOKEN-3AA3DE2E2F,22,Dharmapuri,107,321,Dharmapuri South Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2024-12-19 06:58:05,WEB_PORTAL,DISMISSED,1
CIT-2026-00438,ANON-TOKEN-5803551C02,4,Salem,17,50,Salem South Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2025-01-27 09:39:36,WEB_PORTAL,CORROBORATED,0
CIT-2026-00439,ANON-TOKEN-687AB129A9,15,Tenkasi,72,214,Tenkasi South Market,6,Unclassified / Suspicious Substance,2025-02-13 09:21:44,BOT,DISMISSED,1
CIT-2026-00440,ANON-TOKEN-F4A59466E4,5,Tiruchirappalli,23,69,Tiruchirappalli East Industrial Bypass,1,Commercial Ganja / Cannabis,2025-02-11 04:28:16,WEB_PORTAL,DISMISSED,0
CIT-2026-00441,ANON-TOKEN-09AB13C5DF,13,Thoothukudi,65,193,Thoothukudi Central Market,4,Chemical Precursors / Ephedrine,2026-05-15 06:05:35,TOLL_FREE_IVR,UNVERIFIED,1
CIT-2026-00442,ANON-TOKEN-92BD43F97C,3,Madurai,11,33,Madurai North Industrial Bypass,1,Commercial Ganja / Cannabis,2025-02-18 05:00:33,WEB_PORTAL,DISMISSED,0
CIT-2026-00443,ANON-TOKEN-7C995E0F15,14,Kanniyakumari,68,204,Kanniyakumari East Industrial Bypass,4,Chemical Precursors / Ephedrine,2025-04-14 01:10:43,TOLL_FREE_IVR,DISMISSED,0
CIT-2026-00444,ANON-TOKEN-FA10CF6460,21,Kallakurichi,105,314,Kallakurichi Central Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2025-05-25 08:06:40,BOT,UNVERIFIED,0
CIT-2026-00445,ANON-TOKEN-9521F42C8A,36,Ranipet,176,527,Ranipet North Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2026-07-31 23:52:15,MOBILE_APP,NEEDS_VERIFICATION,0
CIT-2026-00446,ANON-TOKEN-CD8AC9A165,32,Theni,156,467,Theni North Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2025-12-04 07:59:23,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-00447,ANON-TOKEN-B5636E3FD2,26,Ariyalur,128,383,Ariyalur East Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2024-11-26 23:54:49,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-00448,ANON-TOKEN-4C925C1958,21,Kallakurichi,102,305,Kallakurichi South Campus Zone,6,Unclassified / Suspicious Substance,2025-09-02 04:46:40,TOLL_FREE_IVR,CORROBORATED,1
CIT-2026-00449,ANON-TOKEN-3A94C9CAA3,28,Pudukkottai,140,419,Pudukkottai Central Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2026-03-12 17:15:32,WEB_PORTAL,UNVERIFIED,0
CIT-2026-00450,ANON-TOKEN-B4E1361AEE,25,Karur,124,372,Karur West Industrial Bypass,6,Unclassified / Suspicious Substance,2025-08-16 14:18:36,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00451,ANON-TOKEN-2CFC3C4878,38,Tiruvannamalai,186,556,Tiruvannamalai North Market,4,Chemical Precursors / Ephedrine,2025-04-08 04:22:50,WEB_PORTAL,CORROBORATED,0
CIT-2026-00452,ANON-TOKEN-228F4AAE38,19,Cuddalore,92,275,Cuddalore South Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2025-10-16 13:39:35,TOLL_FREE_IVR,DISMISSED,1
CIT-2026-00453,ANON-TOKEN-9E62AB0A28,17,Chengalpattu,81,241,Chengalpattu North Market,5,Opioid Analogues / Brown Sugar / Heroin,2025-02-02 00:45:58,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-00454,ANON-TOKEN-6651DC7912,31,Virudhunagar,154,461,Virudhunagar West Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2025-04-27 14:21:25,WEB_PORTAL,CORROBORATED,0
CIT-2026-00455,ANON-TOKEN-08309DC3FD,31,Virudhunagar,151,453,Virudhunagar North Industrial Bypass,4,Chemical Precursors / Ephedrine,2025-12-15 18:53:16,MOBILE_APP,UNVERIFIED,0
CIT-2026-00456,ANON-TOKEN-01A447FF75,33,Thiruvarur,161,481,Thiruvarur North Market,4,Chemical Precursors / Ephedrine,2026-08-01 13:11:16,WEB_PORTAL,DISMISSED,0
CIT-2026-00457,ANON-TOKEN-900DE24244,5,Tiruchirappalli,25,74,Tiruchirappalli Central Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2025-02-03 17:19:56,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-00458,ANON-TOKEN-40289D1848,9,Vellore,44,130,Vellore West Market,3,Prescription Narcotics / Codeine / Alprazolam,2025-09-10 18:27:50,MOBILE_APP,UNVERIFIED,0
CIT-2026-00459,ANON-TOKEN-67060A07B5,31,Virudhunagar,154,460,Virudhunagar West Market,3,Prescription Narcotics / Codeine / Alprazolam,2026-02-12 00:28:17,WEB_PORTAL,CORROBORATED,0
CIT-2026-00460,ANON-TOKEN-F394344CEA,35,Mayiladuthurai,174,521,Mayiladuthurai West Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2025-05-15 11:07:38,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-00461,ANON-TOKEN-81A4855559,3,Madurai,12,34,Madurai South Market,1,Commercial Ganja / Cannabis,2025-01-10 17:29:01,WEB_PORTAL,UNVERIFIED,0
CIT-2026-00462,ANON-TOKEN-6AE61D0C70,28,Pudukkottai,138,413,Pudukkottai East Campus Zone,4,Chemical Precursors / Ephedrine,2025-12-08 12:54:00,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00463,ANON-TOKEN-2F88054877,30,Ramanathapuram,147,439,Ramanathapuram South Market,6,Unclassified / Suspicious Substance,2026-04-29 10:29:23,BOT,DISMISSED,0
CIT-2026-00464,ANON-TOKEN-C56F17CF4D,10,Krishnagiri,49,147,Krishnagiri West Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2025-01-12 12:39:22,BOT,NEEDS_VERIFICATION,0
CIT-2026-00465,ANON-TOKEN-5568467481,18,Tiruvallur,89,265,Tiruvallur West Market,1,Commercial Ganja / Cannabis,2025-09-29 21:35:54,BOT,UNVERIFIED,0
CIT-2026-00466,ANON-TOKEN-CE704ECE71,21,Kallakurichi,102,306,Kallakurichi South Industrial Bypass,4,Chemical Precursors / Ephedrine,2025-03-13 00:25:25,WEB_PORTAL,CORROBORATED,0
CIT-2026-00467,ANON-TOKEN-005EB88467,25,Karur,122,364,Karur South Market,4,Chemical Precursors / Ephedrine,2025-08-08 16:51:15,TOLL_FREE_IVR,CORROBORATED,0
CIT-2026-00468,ANON-TOKEN-857683A834,24,Nilgiris,119,356,Nilgiris West Campus Zone,1,Commercial Ganja / Cannabis,2026-07-06 04:18:07,MOBILE_APP,CORROBORATED,0
CIT-2026-00469,ANON-TOKEN-5C97E7E0CC,36,Ranipet,180,540,Ranipet Central Industrial Bypass,1,Commercial Ganja / Cannabis,2025-02-24 07:48:10,TOLL_FREE_IVR,CORROBORATED,0
CIT-2026-00470,ANON-TOKEN-6DDDEE2115,22,Dharmapuri,107,320,Dharmapuri South Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2026-03-18 23:25:47,TOLL_FREE_IVR,DISMISSED,0
CIT-2026-00471,ANON-TOKEN-103F98D356,9,Vellore,43,128,Vellore East Campus Zone,4,Chemical Precursors / Ephedrine,2025-08-21 13:19:04,BOT,CORROBORATED,0
CIT-2026-00472,ANON-TOKEN-7B3BCA2A3F,11,Dindigul,51,152,Dindigul North Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2025-04-16 20:21:28,TOLL_FREE_IVR,DISMISSED,0
CIT-2026-00473,ANON-TOKEN-92781D1E04,6,Tirunelveli,27,80,Tirunelveli South Campus Zone,4,Chemical Precursors / Ephedrine,2026-08-09 22:56:13,BOT,UNVERIFIED,0
CIT-2026-00474,ANON-TOKEN-A479DA2948,28,Pudukkottai,140,418,Pudukkottai Central Market,4,Chemical Precursors / Ephedrine,2026-07-14 01:02:24,BOT,UNVERIFIED,0
CIT-2026-00475,ANON-TOKEN-7B2D2CA523,38,Tiruvannamalai,189,566,Tiruvannamalai West Campus Zone,4,Chemical Precursors / Ephedrine,2025-08-07 14:44:09,MOBILE_APP,UNVERIFIED,0
CIT-2026-00476,ANON-TOKEN-956645D8AB,16,Kancheepuram,80,240,Kancheepuram Central Industrial Bypass,4,Chemical Precursors / Ephedrine,2025-09-01 17:02:52,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-00477,ANON-TOKEN-B453C5EA76,24,Nilgiris,120,358,Nilgiris Central Market,3,Prescription Narcotics / Codeine / Alprazolam,2026-02-09 18:34:16,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-00478,ANON-TOKEN-D8A3B4AFFC,28,Pudukkottai,140,418,Pudukkottai Central Market,6,Unclassified / Suspicious Substance,2025-06-25 08:28:10,BOT,NEEDS_VERIFICATION,0
CIT-2026-00479,ANON-TOKEN-82355C6FD9,23,Namakkal,115,344,Namakkal Central Campus Zone,4,Chemical Precursors / Ephedrine,2024-12-24 04:45:56,MOBILE_APP,NEEDS_VERIFICATION,0
CIT-2026-00480,ANON-TOKEN-768F7AE964,14,Kanniyakumari,66,196,Kanniyakumari North Market,6,Unclassified / Suspicious Substance,2025-09-02 09:10:50,BOT,UNVERIFIED,0
CIT-2026-00481,ANON-TOKEN-19D0C7C636,25,Karur,121,361,Karur North Market,2,Synthetic Stimulants / MDMA / Meth,2025-06-30 19:05:20,BOT,DISMISSED,0
CIT-2026-00482,ANON-TOKEN-9C3975040C,24,Nilgiris,116,348,Nilgiris North Industrial Bypass,1,Commercial Ganja / Cannabis,2026-07-01 19:33:31,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-00483,ANON-TOKEN-84EEB048A6,33,Thiruvarur,164,490,Thiruvarur West Market,4,Chemical Precursors / Ephedrine,2025-08-31 18:46:53,MOBILE_APP,CORROBORATED,0
CIT-2026-00484,ANON-TOKEN-3E837C4BAD,20,Viluppuram,99,295,Viluppuram West Market,6,Unclassified / Suspicious Substance,2025-04-23 01:12:06,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-00485,ANON-TOKEN-E66F63783D,6,Tirunelveli,28,83,Tirunelveli East Campus Zone,5,Opioid Analogues / Brown Sugar / Heroin,2026-04-28 12:44:41,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-00486,ANON-TOKEN-4E8283C747,26,Ariyalur,130,388,Ariyalur Central Market,4,Chemical Precursors / Ephedrine,2025-09-21 23:44:23,MOBILE_APP,CORROBORATED,0
CIT-2026-00487,ANON-TOKEN-0AC4077D61,30,Ramanathapuram,146,436,Ramanathapuram North Market,1,Commercial Ganja / Cannabis,2024-11-21 22:12:08,TOLL_FREE_IVR,CORROBORATED,0
CIT-2026-00488,ANON-TOKEN-BAC470D46B,8,Tiruppur,39,115,Tiruppur West Market,1,Commercial Ganja / Cannabis,2025-04-20 21:43:56,WEB_PORTAL,CORROBORATED,0
CIT-2026-00489,ANON-TOKEN-2EA5E6726D,30,Ramanathapuram,150,450,Ramanathapuram Central Industrial Bypass,6,Unclassified / Suspicious Substance,2025-02-19 20:27:20,BOT,UNVERIFIED,0
CIT-2026-00490,ANON-TOKEN-2FEF786874,31,Virudhunagar,152,456,Virudhunagar South Industrial Bypass,6,Unclassified / Suspicious Substance,2026-02-06 10:21:55,WEB_PORTAL,DISMISSED,1
CIT-2026-00491,ANON-TOKEN-7256021182,38,Tiruvannamalai,189,566,Tiruvannamalai West Campus Zone,6,Unclassified / Suspicious Substance,2026-06-11 00:25:15,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-00492,ANON-TOKEN-AABA11CAA9,28,Pudukkottai,140,420,Pudukkottai Central Industrial Bypass,6,Unclassified / Suspicious Substance,2025-03-27 04:25:45,TOLL_FREE_IVR,CORROBORATED,0
CIT-2026-00493,ANON-TOKEN-4ADDD913FC,38,Tiruvannamalai,186,556,Tiruvannamalai North Market,3,Prescription Narcotics / Codeine / Alprazolam,2026-06-08 22:31:05,MOBILE_APP,UNVERIFIED,0
CIT-2026-00494,ANON-TOKEN-92D55065E9,17,Chengalpattu,83,248,Chengalpattu East Campus Zone,4,Chemical Precursors / Ephedrine,2026-04-01 07:26:25,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00495,ANON-TOKEN-5FD906593E,31,Virudhunagar,153,458,Virudhunagar East Campus Zone,4,Chemical Precursors / Ephedrine,2025-02-16 07:35:18,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00496,ANON-TOKEN-A12C28C73C,26,Ariyalur,130,388,Ariyalur Central Market,1,Commercial Ganja / Cannabis,2025-10-24 05:15:31,MOBILE_APP,UNVERIFIED,0
CIT-2026-00497,ANON-TOKEN-5B12D99C08,36,Ranipet,176,526,Ranipet North Market,4,Chemical Precursors / Ephedrine,2026-07-11 19:56:07,TOLL_FREE_IVR,DISMISSED,0
CIT-2026-00498,ANON-TOKEN-BEE5FD575D,38,Tiruvannamalai,189,565,Tiruvannamalai West Market,5,Opioid Analogues / Brown Sugar / Heroin,2025-10-10 11:50:53,TOLL_FREE_IVR,UNVERIFIED,0
CIT-2026-00499,ANON-TOKEN-801D2687E5,30,Ramanathapuram,149,446,Ramanathapuram West Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2025-05-09 13:11:12,MOBILE_APP,CORROBORATED,0
CIT-2026-00500,ANON-TOKEN-D0EDBB1E03,22,Dharmapuri,110,329,Dharmapuri Central Campus Zone,4,Chemical Precursors / Ephedrine,2026-03-11 08:42:28,MOBILE_APP,CORROBORATED,0
CIT-2026-00501,ANON-TOKEN-50E018406E,25,Karur,121,361,Karur North Market,4,Chemical Precursors / Ephedrine,2026-04-26 04:53:46,BOT,UNVERIFIED,0
CIT-2026-00502,ANON-TOKEN-95D1F399EC,13,Thoothukudi,62,185,Thoothukudi South Campus Zone,4,Chemical Precursors / Ephedrine,2024-10-21 10:06:59,WEB_PORTAL,NEEDS_VERIFICATION,0
CIT-2026-00503,ANON-TOKEN-5DFE0B26EA,5,Tiruchirappalli,21,62,Tiruchirappalli North Campus Zone,6,Unclassified / Suspicious Substance,2026-03-01 17:14:48,MOBILE_APP,NEEDS_VERIFICATION,0
CIT-2026-00504,ANON-TOKEN-30CBCAE2FA,7,Erode,32,94,Erode South Market,3,Prescription Narcotics / Codeine / Alprazolam,2026-08-05 13:48:51,WEB_PORTAL,DISMISSED,0
CIT-2026-00505,ANON-TOKEN-E8657A2AC8,23,Namakkal,115,344,Namakkal Central Campus Zone,3,Prescription Narcotics / Codeine / Alprazolam,2025-08-12 18:47:34,MOBILE_APP,DISMISSED,0
CIT-2026-00506,ANON-TOKEN-B48D1B2A91,35,Mayiladuthurai,175,523,Mayiladuthurai Central Market,3,Prescription Narcotics / Codeine / Alprazolam,2025-07-23 11:18:52,MOBILE_APP,CORROBORATED,0
CIT-2026-00507,ANON-TOKEN-ADCB6FB482,12,Thanjavur,59,177,Thanjavur West Industrial Bypass,5,Opioid Analogues / Brown Sugar / Heroin,2025-01-14 23:44:14,WEB_PORTAL,NEEDS_VERIFICATION,1
CIT-2026-00508,ANON-TOKEN-A93DC4DB75,37,Tirupathur,185,555,Tirupathur Central Industrial Bypass,6,Unclassified / Suspicious Substance,2025-04-26 09:16:40,BOT,NEEDS_VERIFICATION,0
CIT-2026-00509,ANON-TOKEN-441FDBCC15,13,Thoothukudi,65,193,Thoothukudi Central Market,3,Prescription Narcotics / Codeine / Alprazolam,2025-01-21 20:13:23,WEB_PORTAL,UNVERIFIED,0
CIT-2026-00510,ANON-TOKEN-0FCE38191A,38,Tiruvannamalai,188,562,Tiruvannamalai East Market,5,Opioid Analogues / Brown Sugar / Heroin,2026-07-03 17:13:00,BOT,NEEDS_VERIFICATION,0
CIT-2026-00511,ANON-TOKEN-1C3A0A1155,2,Coimbatore,10,29,Coimbatore Central Campus Zone,4,Chemical Precursors / Ephedrine,2025-10-20 21:28:51,TOLL_FREE_IVR,DISMISSED,0
CIT-2026-00512,ANON-TOKEN-1A7D9B68FA,22,Dharmapuri,106,316,Dharmapuri North Market,3,Prescription Narcotics / Codeine / Alprazolam,2025-05-02 00:39:33,WEB_PORTAL,CORROBORATED,0
CIT-2026-00513,ANON-TOKEN-2302F7F73A,8,Tiruppur,39,117,Tiruppur West Industrial Bypass,6,Unclassified / Suspicious Substance,2025-05-02 08:06:15,MOBILE_APP,NEEDS_VERIFICATION,0
CIT-2026-00514,ANON-TOKEN-66FFF9712C,18,Tiruvallur,88,264,Tiruvallur East Industrial Bypass,6,Unclassified / Suspicious Substance,2024-11-28 14:53:32,BOT,NEEDS_VERIFICATION,0
CIT-2026-00515,ANON-TOKEN-F1CD71181F,30,Ramanathapuram,150,448,Ramanathapuram Central Market,6,Unclassified / Suspicious Substance,2026-06-15 02:27:38,BOT,UNVERIFIED,0
CIT-2026-00516,ANON-TOKEN-5D06D50800,2,Coimbatore,6,17,Coimbatore North Campus Zone,2,Synthetic Stimulants / MDMA / Meth,2026-01-12 02:17:38,TOLL_FREE_IVR,NEEDS_VERIFICATION,0
CIT-2026-00517,ANON-TOKEN-A2E8A5FAA0,10,Krishnagiri,50,150,Krishnagiri Central Industrial Bypass,6,Unclassified / Suspicious Substance,2026-08-11 11:09:28,MOBILE_APP,UNVERIFIED,1
CIT-2026-00518,ANON-TOKEN-79C7C77AB5,24,Nilgiris,118,352,Nilgiris East Market,3,Prescription Narcotics / Codeine / Alprazolam,2025-03-15 10:42:08,WEB_PORTAL,CORROBORATED,0
CIT-2026-00519,ANON-TOKEN-132BDECC79,11,Dindigul,54,162,Dindigul West Industrial Bypass,1,Commercial Ganja / Cannabis,2025-04-09 08:26:54,BOT,DISMISSED,0
CIT-2026-00520,ANON-TOKEN-CD8EFB497A,31,Virudhunagar,155,465,Virudhunagar Central Industrial Bypass,4,Chemical Precursors / Ephedrine,2026-02-10 08:34:20,WEB_PORTAL,DISMISSED,0
CIT-2026-00521,ANON-TOKEN-A613207288,12,Thanjavur,60,180,Thanjavur Central Industrial Bypass,1,Commercial Ganja / Cannabis,2026-03-06 09:51:57,TOLL_FREE_IVR,CORROBORATED,0
CIT-2026-00522,ANON-TOKEN-324B2D911B,33,Thiruvarur,164,490,Thiruvarur West Market,4,Chemical Precursors / Ephedrine,2025-02-06 18:06:53,BOT,CORROBORATED,0
