outcome_id,ticket_id,resolved_at,operational_outcome,feedback_to_model,outcome_confidence
OUT-2026-00965,TCK-2026-00965,2026-04-25 22:48:12,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,88
OUT-2026-00966,TCK-2026-00966,2026-06-12 19:24:26,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,92
OUT-2026-00967,TCK-2026-00967,2025-08-19 17:09:56,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,80
OUT-2026-00968,TCK-2026-00968,2025-04-08 07:41:25,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,85
OUT-2026-00969,TCK-2026-00969,2025-05-06 04:19:13,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,88
OUT-2026-00970,TCK-2026-00970,2026-08-17 09:40:24,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,93
OUT-2026-00971,TCK-2026-00971,2025-10-27 15:57:02,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,81
OUT-2026-00972,TCK-2026-00972,2026-05-17 03:02:03,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,86
OUT-2026-00973,TCK-2026-00973,2026-03-04 01:26:59,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,79
OUT-2026-00974,TCK-2026-00974,2025-12-23 10:14:55,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,79
OUT-2026-00975,TCK-2026-00975,2025-05-30 16:40:45,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,84
OUT-2026-00976,TCK-2026-00976,2026-06-29 14:59:58,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,79
OUT-2026-00977,TCK-2026-00977,2025-10-10 10:43:22,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,87
OUT-2026-00978,TCK-2026-00978,2026-08-02 12:42:07,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,79
OUT-2026-00979,TCK-2026-00979,2025-11-30 15:45:55,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,76
OUT-2026-00980,TCK-2026-00980,2026-01-04 20:24:38,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,94
OUT-2026-00981,TCK-2026-00981,2026-07-21 02:24:16,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,83
OUT-2026-00982,TCK-2026-00982,2025-12-04 06:45:15,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,98
OUT-2026-00983,TCK-2026-00983,2026-01-09 06:56:36,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,88
OUT-2026-00984,TCK-2026-00984,2025-07-14 16:27:53,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,89
OUT-2026-00985,TCK-2026-00985,2025-09-07 11:10:38,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,77
OUT-2026-00986,TCK-2026-00986,2026-02-15 13:36:26,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,89
OUT-2026-00987,TCK-2026-00987,2026-03-15 13:47:22,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,95
OUT-2026-00988,TCK-2026-00988,2025-06-27 11:58:49,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,87
OUT-2026-00989,TCK-2026-00989,2026-03-17 23:32:20,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,93
OUT-2026-00990,TCK-2026-00990,2026-03-24 23:35:30,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,98
OUT-2026-00991,TCK-2026-00991,2026-05-20 13:12:10,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,90
OUT-2026-00992,TCK-2026-00992,2026-07-21 15:28:16,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,97
OUT-2026-00993,TCK-2026-00993,2026-01-16 04:13:32,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,92
OUT-2026-00994,TCK-2026-00994,2025-08-20 03:43:46,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,78
OUT-2026-00995,TCK-2026-00995,2025-07-12 13:02:43,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,97
OUT-2026-00996,TCK-2026-00996,2025-10-30 09:57:04,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,80
OUT-2026-00997,TCK-2026-00997,2026-08-01 21:05:36,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,83
OUT-2026-00998,TCK-2026-00998,2025-12-08 15:31:27,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,87
OUT-2026-00999,TCK-2026-00999,2025-07-03 14:23:37,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,90
OUT-2026-01000,TCK-2026-01000,2025-08-01 00:34:52,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,80
