health_signal_id,district_id,district_name,reported_date,facility_type,aggregate_signal_type,category_id,category_name,aggregate_count
HLT-2026-00727,33,Thiruvarur,2026-07-04 19:44:41,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,11
HLT-2026-00728,38,Tiruvannamalai,2024-11-16 16:51:45,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,17
HLT-2026-00729,1,Chennai,2026-05-13 02:10:18,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,8
HLT-2026-00730,3,Madurai,2026-04-21 01:43:21,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,17
HLT-2026-00731,23,Namakkal,2026-02-15 06:12:12,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,3
HLT-2026-00732,13,Thoothukudi,2024-11-08 07:09:58,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,3,Prescription Narcotics / Codeine / Alprazolam,10
HLT-2026-00733,28,Pudukkottai,2026-07-30 12:38:39,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,9
HLT-2026-00734,7,Erode,2025-05-14 11:51:05,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,3,Prescription Narcotics / Codeine / Alprazolam,4
HLT-2026-00735,30,Ramanathapuram,2025-01-04 18:12:16,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,10
HLT-2026-00736,32,Theni,2025-07-14 18:11:30,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,7
HLT-2026-00737,20,Viluppuram,2026-02-24 05:19:13,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,13
HLT-2026-00738,15,Tenkasi,2025-05-21 19:25:57,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,9
HLT-2026-00739,10,Krishnagiri,2025-11-30 05:06:51,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,4
HLT-2026-00740,34,Nagapattinam,2026-02-04 01:53:13,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,11
HLT-2026-00741,7,Erode,2026-01-18 22:18:40,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,4
HLT-2026-00742,35,Mayiladuthurai,2025-06-07 14:57:32,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,14
HLT-2026-00743,35,Mayiladuthurai,2025-06-30 23:59:59,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,15
HLT-2026-00744,12,Thanjavur,2025-11-23 12:04:19,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,11
HLT-2026-00745,30,Ramanathapuram,2025-12-08 11:39:47,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,17
HLT-2026-00746,1,Chennai,2026-01-06 23:48:15,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,18
HLT-2026-00747,13,Thoothukudi,2025-08-14 00:38:33,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,6,Unclassified / Suspicious Substance,9
HLT-2026-00748,13,Thoothukudi,2026-05-07 14:28:30,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,5
HLT-2026-00749,6,Tirunelveli,2025-07-05 20:00:01,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,14
HLT-2026-00750,14,Kanniyakumari,2024-09-29 07:22:53,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,17
HLT-2026-00751,28,Pudukkottai,2026-03-08 05:57:31,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,8
HLT-2026-00752,1,Chennai,2025-07-18 01:09:53,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,20
HLT-2026-00753,20,Viluppuram,2026-05-20 10:02:31,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,2,Synthetic Stimulants / MDMA / Meth,17
HLT-2026-00754,22,Dharmapuri,2025-12-24 17:29:12,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,6,Unclassified / Suspicious Substance,21
HLT-2026-00755,6,Tirunelveli,2025-04-10 16:18:24,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,22
HLT-2026-00756,4,Salem,2025-11-14 17:32:56,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,14
HLT-2026-00757,28,Pudukkottai,2025-06-01 01:46:42,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,3,Prescription Narcotics / Codeine / Alprazolam,16
HLT-2026-00758,20,Viluppuram,2025-12-31 10:07:49,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,17
HLT-2026-00759,30,Ramanathapuram,2025-12-27 14:07:34,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,20
HLT-2026-00760,7,Erode,2026-05-23 06:15:40,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,12
HLT-2026-00761,33,Thiruvarur,2025-11-14 03:32:41,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,13
HLT-2026-00762,7,Erode,2025-07-11 22:39:44,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,8
HLT-2026-00763,12,Thanjavur,2025-03-28 19:40:28,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,2
HLT-2026-00764,22,Dharmapuri,2024-11-30 17:12:30,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,3
HLT-2026-00765,21,Kallakurichi,2024-11-11 13:34:54,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,2
HLT-2026-00766,14,Kanniyakumari,2025-04-07 02:12:17,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,21
HLT-2026-00767,3,Madurai,2026-02-04 06:05:02,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,22
HLT-2026-00768,33,Thiruvarur,2024-10-26 09:04:19,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,12
HLT-2026-00769,30,Ramanathapuram,2025-02-19 12:05:44,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,1,Commercial Ganja / Cannabis,20
HLT-2026-00770,14,Kanniyakumari,2024-10-27 12:37:55,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,21
HLT-2026-00771,2,Coimbatore,2026-08-08 14:03:57,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,1,Commercial Ganja / Cannabis,12
HLT-2026-00772,23,Namakkal,2025-12-17 19:41:28,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,4
HLT-2026-00773,5,Tiruchirappalli,2025-10-02 15:07:14,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,6
HLT-2026-00774,9,Vellore,2025-12-22 15:34:23,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,17
HLT-2026-00775,35,Mayiladuthurai,2025-07-09 20:13:23,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,17
HLT-2026-00776,38,Tiruvannamalai,2025-05-09 08:34:14,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,2,Synthetic Stimulants / MDMA / Meth,12
HLT-2026-00777,34,Nagapattinam,2026-01-16 02:27:10,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,20
HLT-2026-00778,27,Perambalur,2026-07-13 10:24:28,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,21
HLT-2026-00779,30,Ramanathapuram,2026-04-17 17:53:15,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,13
HLT-2026-00780,25,Karur,2025-09-22 20:44:45,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,12
HLT-2026-00781,31,Virudhunagar,2024-10-08 06:44:45,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,3,Prescription Narcotics / Codeine / Alprazolam,9
HLT-2026-00782,35,Mayiladuthurai,2026-05-03 10:55:58,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,15
HLT-2026-00783,14,Kanniyakumari,2025-02-27 00:26:35,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,20
HLT-2026-00784,10,Krishnagiri,2026-05-25 19:57:04,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,5,Opioid Analogues / Brown Sugar / Heroin,18
HLT-2026-00785,18,Tiruvallur,2024-11-01 18:23:28,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,22
HLT-2026-00786,3,Madurai,2025-07-18 19:24:40,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,21
HLT-2026-00787,7,Erode,2025-08-08 19:05:00,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,8
HLT-2026-00788,18,Tiruvallur,2025-09-30 10:17:05,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,7
HLT-2026-00789,7,Erode,2025-03-03 04:19:58,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,6,Unclassified / Suspicious Substance,7
HLT-2026-00790,25,Karur,2025-06-05 22:42:42,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,2,Synthetic Stimulants / MDMA / Meth,4
HLT-2026-00791,36,Ranipet,2024-12-27 15:36:13,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,16
HLT-2026-00792,38,Tiruvannamalai,2026-02-12 16:04:44,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,1,Commercial Ganja / Cannabis,11
HLT-2026-00793,24,Nilgiris,2026-06-06 14:11:54,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,2
HLT-2026-00794,18,Tiruvallur,2025-10-16 12:12:40,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,2,Synthetic Stimulants / MDMA / Meth,9
HLT-2026-00795,18,Tiruvallur,2025-12-14 14:34:00,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,9
HLT-2026-00796,14,Kanniyakumari,2026-05-31 15:11:51,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,6
HLT-2026-00797,16,Kancheepuram,2026-07-13 17:37:42,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,18
HLT-2026-00798,13,Thoothukudi,2025-04-21 18:50:34,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,2
HLT-2026-00799,35,Mayiladuthurai,2024-11-14 17:28:14,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,10
HLT-2026-00800,26,Ariyalur,2026-01-06 23:50:40,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,6,Unclassified / Suspicious Substance,4
HLT-2026-00801,12,Thanjavur,2025-04-05 18:17:08,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,13
HLT-2026-00802,37,Tirupathur,2026-04-10 09:09:57,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,1,Commercial Ganja / Cannabis,20
HLT-2026-00803,17,Chengalpattu,2026-06-13 07:28:16,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,19
HLT-2026-00804,26,Ariyalur,2025-03-04 19:56:37,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,21
HLT-2026-00805,14,Kanniyakumari,2025-03-18 23:27:20,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,14
HLT-2026-00806,2,Coimbatore,2025-02-11 10:15:20,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,13
HLT-2026-00807,20,Viluppuram,2026-01-03 09:01:46,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,9
HLT-2026-00808,19,Cuddalore,2026-03-11 13:23:14,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,10
HLT-2026-00809,36,Ranipet,2025-03-06 13:55:50,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,18
HLT-2026-00810,37,Tirupathur,2025-10-19 03:17:41,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,12
HLT-2026-00811,2,Coimbatore,2025-02-02 11:15:29,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,16
HLT-2026-00812,22,Dharmapuri,2026-06-25 14:59:50,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,18
HLT-2026-00813,8,Tiruppur,2025-10-03 12:42:54,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,4
HLT-2026-00814,37,Tirupathur,2025-10-11 20:06:29,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,20
HLT-2026-00815,34,Nagapattinam,2024-09-25 08:47:35,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,4
HLT-2026-00816,2,Coimbatore,2026-01-10 12:37:10,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,2,Synthetic Stimulants / MDMA / Meth,3
HLT-2026-00817,18,Tiruvallur,2024-12-24 07:10:22,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,11
HLT-2026-00818,1,Chennai,2026-04-09 03:46:12,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,1,Commercial Ganja / Cannabis,8
HLT-2026-00819,13,Thoothukudi,2025-06-06 22:51:30,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,6
HLT-2026-00820,14,Kanniyakumari,2024-10-26 21:04:26,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,2,Synthetic Stimulants / MDMA / Meth,17
HLT-2026-00821,37,Tirupathur,2025-08-16 19:44:48,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,22
HLT-2026-00822,28,Pudukkottai,2024-09-21 23:26:46,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,18
HLT-2026-00823,14,Kanniyakumari,2025-07-28 13:41:56,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,7
HLT-2026-00824,14,Kanniyakumari,2025-10-01 19:19:12,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,6
HLT-2026-00825,26,Ariyalur,2026-03-10 02:23:08,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,9
HLT-2026-00826,24,Nilgiris,2024-09-21 18:34:57,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,21
HLT-2026-00827,24,Nilgiris,2025-06-30 21:34:19,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,22
HLT-2026-00828,36,Ranipet,2025-06-28 01:21:14,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,6,Unclassified / Suspicious Substance,9
HLT-2026-00829,1,Chennai,2024-12-31 09:14:01,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,13
HLT-2026-00830,27,Perambalur,2025-12-07 09:42:07,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,5
HLT-2026-00831,10,Krishnagiri,2026-01-10 11:29:23,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,3,Prescription Narcotics / Codeine / Alprazolam,10
HLT-2026-00832,29,Sivaganga,2026-05-22 02:02:00,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,2
HLT-2026-00833,27,Perambalur,2025-05-01 23:12:38,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,4
HLT-2026-00834,11,Dindigul,2024-12-13 01:23:33,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,7
HLT-2026-00835,5,Tiruchirappalli,2025-08-25 05:38:46,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,6,Unclassified / Suspicious Substance,13
HLT-2026-00836,14,Kanniyakumari,2025-01-24 08:57:43,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,3,Prescription Narcotics / Codeine / Alprazolam,18
HLT-2026-00837,25,Karur,2025-01-21 22:26:49,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,20
HLT-2026-00838,19,Cuddalore,2025-04-25 02:41:18,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,15
HLT-2026-00839,14,Kanniyakumari,2026-03-07 17:32:50,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,21
HLT-2026-00840,36,Ranipet,2025-09-23 17:25:44,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,13
HLT-2026-00841,5,Tiruchirappalli,2025-06-09 15:45:49,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,13
HLT-2026-00842,2,Coimbatore,2026-07-22 21:00:01,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,18
HLT-2026-00843,32,Theni,2025-08-11 12:20:31,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,4,Chemical Precursors / Ephedrine,2
HLT-2026-00844,7,Erode,2025-06-11 07:18:36,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,21
HLT-2026-00845,33,Thiruvarur,2026-02-06 23:55:11,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,15
HLT-2026-00846,32,Theni,2024-12-27 15:13:11,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,4,Chemical Precursors / Ephedrine,7
HLT-2026-00847,33,Thiruvarur,2026-03-24 09:29:54,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,9
HLT-2026-00848,28,Pudukkottai,2025-07-16 04:14:59,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,6,Unclassified / Suspicious Substance,18
HLT-2026-00849,1,Chennai,2025-07-23 04:19:54,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,14
HLT-2026-00850,33,Thiruvarur,2025-04-11 04:03:38,DISTRICT_HEADQUARTERS_HOSPITAL,WITHDRAWAL_ADMISSION,1,Commercial Ganja / Cannabis,19
HLT-2026-00851,24,Nilgiris,2026-04-18 06:06:04,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,13
HLT-2026-00852,17,Chengalpattu,2026-06-09 15:57:21,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,2
HLT-2026-00853,4,Salem,2026-02-16 16:41:10,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,7
HLT-2026-00854,7,Erode,2025-10-24 21:42:32,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,4,Chemical Precursors / Ephedrine,15
HLT-2026-00855,15,Tenkasi,2026-05-10 04:39:32,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,5,Opioid Analogues / Brown Sugar / Heroin,14
HLT-2026-00856,7,Erode,2025-09-19 15:14:44,LICENSED_REHAB_CENTER,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,12
HLT-2026-00857,37,Tirupathur,2024-12-31 12:29:19,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,16
HLT-2026-00858,15,Tenkasi,2024-11-27 09:08:34,LICENSED_REHAB_CENTER,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,19
HLT-2026-00859,22,Dharmapuri,2026-02-11 06:13:48,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,3
HLT-2026-00860,9,Vellore,2026-01-29 11:56:28,LICENSED_REHAB_CENTER,TOXICOLOGY_SCREEN_AGGREGATE,2,Synthetic Stimulants / MDMA / Meth,12
HLT-2026-00861,29,Sivaganga,2026-05-18 06:43:51,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,3,Prescription Narcotics / Codeine / Alprazolam,17
HLT-2026-00862,19,Cuddalore,2026-01-04 22:05:21,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,3
HLT-2026-00863,7,Erode,2026-07-13 22:46:42,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,13
HLT-2026-00864,24,Nilgiris,2025-03-29 20:52:09,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,2,Synthetic Stimulants / MDMA / Meth,21
HLT-2026-00865,17,Chengalpattu,2025-06-03 15:11:43,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,1,Commercial Ganja / Cannabis,17
HLT-2026-00866,28,Pudukkottai,2026-07-09 20:57:50,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,6,Unclassified / Suspicious Substance,11
HLT-2026-00867,16,Kancheepuram,2025-11-03 11:53:38,GOVT_MEDICAL_COLLEGE_PSYCH,SUBSTANCE_CONSULTATION,6,Unclassified / Suspicious Substance,5
HLT-2026-00868,38,Tiruvannamalai,2025-08-03 02:22:25,DISTRICT_HEADQUARTERS_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,1,Commercial Ganja / Cannabis,17
HLT-2026-00869,33,Thiruvarur,2025-09-26 02:09:59,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,5,Opioid Analogues / Brown Sugar / Heroin,14
HLT-2026-00870,23,Namakkal,2025-05-01 20:24:25,DISTRICT_HEADQUARTERS_HOSPITAL,SUBSTANCE_CONSULTATION,3,Prescription Narcotics / Codeine / Alprazolam,19
HLT-2026-00871,14,Kanniyakumari,2025-06-22 21:29:16,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,3,Prescription Narcotics / Codeine / Alprazolam,10
