forecast_id,district_id,district_name,generated_at,target_horizon,forecast_risk_level,forecast_confidence,primary_contributing_factor,model_version,safeguard_disclaimer
FC-HIST-00001,1,Chennai,2024-11-07 09:53:20,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,90,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00398,38,Tiruvannamalai,2025-10-17 06:21:50,30_DAY_PREVENTIVE_ATTENTION,STABLE,77,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00399,34,Nagapattinam,2025-06-14 12:25:59,30_DAY_PREVENTIVE_ATTENTION,INCREASING,87,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00400,35,Mayiladuthurai,2026-07-27 01:40:56,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,76,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00401,1,Chennai,2026-07-22 18:35:37,90_DAY_PREVENTIVE_ATTENTION,WATCH,72,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00402,25,Karur,2026-07-26 13:12:54,30_DAY_PREVENTIVE_ATTENTION,WATCH,80,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00403,20,Viluppuram,2025-06-30 06:58:52,90_DAY_PREVENTIVE_ATTENTION,WATCH,68,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00404,20,Viluppuram,2025-06-15 16:07:07,30_DAY_PREVENTIVE_ATTENTION,WATCH,71,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00405,29,Sivaganga,2025-01-18 01:16:39,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,72,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00406,24,Nilgiris,2025-01-22 11:55:22,90_DAY_PREVENTIVE_ATTENTION,INCREASING,77,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00407,6,Tirunelveli,2025-09-27 02:37:33,30_DAY_PREVENTIVE_ATTENTION,WATCH,87,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00408,5,Tiruchirappalli,2026-02-21 20:38:37,90_DAY_PREVENTIVE_ATTENTION,INCREASING,72,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00409,12,Thanjavur,2025-04-29 03:45:45,30_DAY_PREVENTIVE_ATTENTION,STABLE,89,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00410,25,Karur,2025-11-04 00:15:06,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,91,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00411,27,Perambalur,2025-07-12 02:36:15,30_DAY_PREVENTIVE_ATTENTION,INCREASING,78,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00412,24,Nilgiris,2026-03-23 08:06:34,30_DAY_PREVENTIVE_ATTENTION,WATCH,87,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00413,7,Tiruppur,2025-06-02 22:00:08,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,83,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00414,17,Chengalpattu,2026-01-12 07:16:51,90_DAY_PREVENTIVE_ATTENTION,WATCH,81,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00415,19,Cuddalore,2024-11-17 22:37:57,30_DAY_PREVENTIVE_ATTENTION,WATCH,69,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00416,32,Theni,2026-07-26 07:09:28,30_DAY_PREVENTIVE_ATTENTION,STABLE,84,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00417,1,Chennai,2025-07-21 10:33:29,90_DAY_PREVENTIVE_ATTENTION,STABLE,77,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00418,28,Pudukkottai,2025-04-22 17:28:13,90_DAY_PREVENTIVE_ATTENTION,INCREASING,71,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00419,18,Tiruvallur,2026-07-13 23:21:32,30_DAY_PREVENTIVE_ATTENTION,INCREASING,80,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00420,7,Tiruppur,2025-02-04 03:50:12,30_DAY_PREVENTIVE_ATTENTION,WATCH,75,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00421,31,Virudhunagar,2024-12-12 00:05:17,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,82,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00422,9,Vellore,2026-07-06 18:57:27,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,68,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00423,9,Vellore,2025-02-25 11:14:25,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,80,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00424,38,Tiruvannamalai,2025-01-16 13:58:56,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,74,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00425,26,Ariyalur,2025-07-31 17:00:29,30_DAY_PREVENTIVE_ATTENTION,WATCH,76,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00426,8,Erode,2025-07-04 18:10:56,30_DAY_PREVENTIVE_ATTENTION,STABLE,74,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00427,15,Tenkasi,2024-11-18 17:26:24,90_DAY_PREVENTIVE_ATTENTION,WATCH,80,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00428,26,Ariyalur,2026-06-10 21:39:16,30_DAY_PREVENTIVE_ATTENTION,STABLE,89,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00429,22,Dharmapuri,2024-12-16 16:31:45,90_DAY_PREVENTIVE_ATTENTION,WATCH,76,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00430,3,Madurai,2025-09-02 09:56:33,90_DAY_PREVENTIVE_ATTENTION,STABLE,69,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00431,18,Tiruvallur,2026-02-26 18:01:29,30_DAY_PREVENTIVE_ATTENTION,STABLE,74,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00432,25,Karur,2025-05-04 06:02:24,90_DAY_PREVENTIVE_ATTENTION,STABLE,87,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00433,9,Vellore,2026-03-12 11:56:48,30_DAY_PREVENTIVE_ATTENTION,INCREASING,78,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00434,14,Kanniyakumari,2026-04-12 21:15:58,90_DAY_PREVENTIVE_ATTENTION,INCREASING,73,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00435,31,Virudhunagar,2025-03-16 03:32:43,30_DAY_PREVENTIVE_ATTENTION,WATCH,69,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00436,8,Erode,2024-10-20 09:37:45,90_DAY_PREVENTIVE_ATTENTION,INCREASING,78,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00437,20,Viluppuram,2024-10-05 06:22:59,30_DAY_PREVENTIVE_ATTENTION,INCREASING,68,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00438,29,Sivaganga,2025-11-29 17:55:18,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,77,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00439,18,Tiruvallur,2026-04-13 00:22:16,90_DAY_PREVENTIVE_ATTENTION,WATCH,91,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00440,8,Erode,2025-02-18 18:02:29,30_DAY_PREVENTIVE_ATTENTION,INCREASING,87,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00441,18,Tiruvallur,2024-10-06 15:43:44,30_DAY_PREVENTIVE_ATTENTION,WATCH,68,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00442,38,Tiruvannamalai,2026-08-06 16:14:30,30_DAY_PREVENTIVE_ATTENTION,INCREASING,74,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00443,7,Tiruppur,2025-03-13 18:38:59,90_DAY_PREVENTIVE_ATTENTION,WATCH,86,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00444,2,Coimbatore,2025-12-12 01:50:17,90_DAY_PREVENTIVE_ATTENTION,STABLE,92,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00445,27,Perambalur,2025-03-27 19:30:16,90_DAY_PREVENTIVE_ATTENTION,STABLE,91,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00446,16,Kancheepuram,2025-09-24 22:19:03,30_DAY_PREVENTIVE_ATTENTION,STABLE,76,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00447,35,Mayiladuthurai,2026-07-30 16:43:33,90_DAY_PREVENTIVE_ATTENTION,WATCH,68,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00448,10,Krishnagiri,2026-01-30 15:31:52,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,68,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00449,26,Ariyalur,2026-07-23 12:22:48,90_DAY_PREVENTIVE_ATTENTION,STABLE,85,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00450,16,Kancheepuram,2025-07-11 12:28:54,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,74,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00451,33,Thiruvarur,2025-11-19 22:58:42,30_DAY_PREVENTIVE_ATTENTION,STABLE,82,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00452,29,Sivaganga,2025-06-17 20:33:28,90_DAY_PREVENTIVE_ATTENTION,STABLE,78,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00453,11,Dindigul,2025-08-14 01:44:01,30_DAY_PREVENTIVE_ATTENTION,WATCH,73,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00454,22,Dharmapuri,2026-08-10 14:51:03,90_DAY_PREVENTIVE_ATTENTION,WATCH,92,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00455,31,Virudhunagar,2025-12-13 18:18:50,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,91,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00456,20,Viluppuram,2025-05-06 13:31:36,90_DAY_PREVENTIVE_ATTENTION,INCREASING,74,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00457,11,Dindigul,2025-04-20 12:59:28,90_DAY_PREVENTIVE_ATTENTION,WATCH,86,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00458,37,Tirupathur,2025-05-27 05:21:31,90_DAY_PREVENTIVE_ATTENTION,WATCH,79,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00459,20,Viluppuram,2025-03-30 17:41:18,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,85,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00460,19,Cuddalore,2024-11-28 17:07:35,30_DAY_PREVENTIVE_ATTENTION,INCREASING,75,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00461,34,Nagapattinam,2025-06-12 01:43:03,30_DAY_PREVENTIVE_ATTENTION,STABLE,80,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00462,19,Cuddalore,2025-07-20 13:53:58,90_DAY_PREVENTIVE_ATTENTION,INCREASING,78,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00463,18,Tiruvallur,2025-05-26 18:57:26,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,81,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00464,35,Mayiladuthurai,2024-10-11 21:08:13,90_DAY_PREVENTIVE_ATTENTION,STABLE,69,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00465,11,Dindigul,2024-12-19 01:13:09,90_DAY_PREVENTIVE_ATTENTION,WATCH,88,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00466,14,Kanniyakumari,2025-10-14 20:03:43,30_DAY_PREVENTIVE_ATTENTION,WATCH,84,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00467,4,Salem,2025-10-26 23:12:07,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,68,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00468,6,Tirunelveli,2025-07-08 03:30:38,30_DAY_PREVENTIVE_ATTENTION,STABLE,80,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00469,4,Salem,2024-12-12 12:39:45,30_DAY_PREVENTIVE_ATTENTION,STABLE,68,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00470,4,Salem,2024-12-16 22:39:24,30_DAY_PREVENTIVE_ATTENTION,WATCH,86,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00471,26,Ariyalur,2025-03-18 09:19:55,90_DAY_PREVENTIVE_ATTENTION,WATCH,82,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00472,21,Kallakurichi,2026-03-27 21:00:41,30_DAY_PREVENTIVE_ATTENTION,INCREASING,87,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00473,23,Namakkal,2025-11-19 09:46:11,30_DAY_PREVENTIVE_ATTENTION,STABLE,72,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00474,27,Perambalur,2025-12-19 11:26:05,90_DAY_PREVENTIVE_ATTENTION,WATCH,73,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00475,11,Dindigul,2025-06-12 19:15:22,90_DAY_PREVENTIVE_ATTENTION,INCREASING,92,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00476,5,Tiruchirappalli,2025-03-04 03:37:42,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,92,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00477,13,Thoothukudi,2025-10-23 18:42:35,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,78,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00478,16,Kancheepuram,2026-04-25 03:22:26,30_DAY_PREVENTIVE_ATTENTION,STABLE,77,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00479,11,Dindigul,2024-12-17 20:46:37,30_DAY_PREVENTIVE_ATTENTION,WATCH,69,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00480,34,Nagapattinam,2025-07-27 01:30:36,30_DAY_PREVENTIVE_ATTENTION,INCREASING,85,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00481,38,Tiruvannamalai,2026-07-27 22:48:00,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,86,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00482,38,Tiruvannamalai,2026-06-07 21:02:56,30_DAY_PREVENTIVE_ATTENTION,INCREASING,86,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00483,19,Cuddalore,2024-10-19 06:39:14,30_DAY_PREVENTIVE_ATTENTION,INCREASING,90,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00484,2,Coimbatore,2025-04-12 16:13:27,90_DAY_PREVENTIVE_ATTENTION,STABLE,80,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00485,37,Tirupathur,2026-01-01 23:05:15,90_DAY_PREVENTIVE_ATTENTION,STABLE,72,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00486,14,Kanniyakumari,2025-07-08 19:16:47,90_DAY_PREVENTIVE_ATTENTION,WATCH,80,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00487,16,Kancheepuram,2024-11-09 20:59:08,30_DAY_PREVENTIVE_ATTENTION,STABLE,79,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00488,9,Vellore,2025-01-02 16:27:05,90_DAY_PREVENTIVE_ATTENTION,WATCH,83,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00489,4,Salem,2025-12-07 11:53:50,30_DAY_PREVENTIVE_ATTENTION,WATCH,76,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00490,20,Viluppuram,2025-03-04 10:55:45,30_DAY_PREVENTIVE_ATTENTION,STABLE,78,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00491,5,Tiruchirappalli,2024-11-30 18:14:11,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,74,CAMPUS_SECTOR_MICRO_CLUSTER,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00492,7,Tiruppur,2025-10-18 10:12:04,90_DAY_PREVENTIVE_ATTENTION,INCREASING,86,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00493,19,Cuddalore,2025-09-14 18:34:45,90_DAY_PREVENTIVE_ATTENTION,STABLE,86,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00494,36,Ranipet,2024-12-24 01:30:06,30_DAY_PREVENTIVE_ATTENTION,INCREASING,79,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00495,16,Kancheepuram,2026-04-21 18:42:59,90_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,83,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00496,16,Kancheepuram,2025-11-09 04:10:53,90_DAY_PREVENTIVE_ATTENTION,WATCH,76,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00497,38,Tiruvannamalai,2025-07-28 17:20:02,30_DAY_PREVENTIVE_ATTENTION,INCREASING,84,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00498,37,Tirupathur,2026-03-18 08:39:10,30_DAY_PREVENTIVE_ATTENTION,HIGH PREVENTIVE ATTENTION,70,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00499,30,Ramanathapuram,2024-11-26 03:49:27,90_DAY_PREVENTIVE_ATTENTION,INCREASING,78,HIGHWAY_CHECKPOST_ACCELERATION,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
FC-HIST-00500,12,Thanjavur,2026-04-26 10:53:21,30_DAY_PREVENTIVE_ATTENTION,WATCH,68,INTERSTATE_FREIGHT_DISCREPANCY,NARVEX_TEMPORAL_BAYES_V2.1,Preventive attention priority indicator only; not criminal proof.
