report_id,anonymous_token,received_at,district_id,district_name,taluk_id,taluk_name,locality_id,locality_name,signal_type,drug_category,description,source_channel,verification_status,processing_status,duplicate_group_id,risk_relevance,confidence_score,is_first_time_signal
CR-2026-00422,ANON-TN-EFC235EC9B,2025-10-23 04:44:51,12,Thanjavur,48,Thanjavur East,118,Thanjavur South Sector A,HEALTH_EMERGENCY,PRESCRIPTION_NARCOTICS,Anonymous observation reported near Thanjavur South Sector A locality in Thanjavur.,TOLL_FREE_IVR,UNVERIFIED,PROCESSED,DUP-GRP-66,LOW,79,0
CR-2026-00423,ANON-TN-C703183A09,2026-01-01 05:08:07,6,Tirunelveli,23,Tirunelveli North,60,Tirunelveli East Sector A,REHAB_NEED,UNKNOWN_CONTRABAND,Anonymous observation reported near Tirunelveli East Sector A locality in Tirunelveli.,TOLL_FREE_IVR,CORROBORATED,PROCESSED,DUP-GRP-132,MEDIUM,72,0
CR-2026-00424,ANON-TN-7F5214D15F,2026-01-23 22:53:32,37,Tirupathur,148,Tirupathur South,365,Tirupathur East Market,REHAB_NEED,COMMERCIAL_GANJA,Anonymous observation reported near Tirupathur East Market locality in Tirupathur.,WEB_PORTAL,UNVERIFIED,PROCESSED,DUP-GRP-257,LOW,90,0
CR-2026-00425,ANON-TN-B38BBA9200,2025-12-16 17:41:50,10,Krishnagiri,40,Krishnagiri East,106,Krishnagiri Rural Bypass Hub,SUSPECTED_DISTRIBUTION,UNKNOWN_CONTRABAND,Anonymous observation reported near Krishnagiri Rural Bypass Hub locality in Krishnagiri.,MOBILE_APP,CORROBORATED,PROCESSED,DUP-GRP-187,LOW,67,0
CR-2026-00426,ANON-TN-21CAF37FC5,2025-07-17 04:19:08,15,Tenkasi,60,Tenkasi South,146,Tenkasi North Sector A,HEALTH_EMERGENCY,CHEMICAL_PRECURSORS,Anonymous observation reported near Tenkasi North Sector A locality in Tenkasi.,MOBILE_APP,DISMISSED,PROCESSED,DUP-GRP-206,MEDIUM,84,0
CR-2026-00427,ANON-TN-BE9436D300,2025-09-09 14:26:32,32,Theni,130,Theni West,315,Theni East Market,COMMUNITY_CONCERN,OPIOID_ANALOGUES,Anonymous observation reported near Theni East Market locality in Theni.,MOBILE_APP,CORROBORATED,PROCESSED,DUP-GRP-193,MEDIUM,77,0
CR-2026-00428,ANON-TN-5EDB593776,2025-02-27 18:00:53,19,Cuddalore,79,Cuddalore Rural,192,Cuddalore East Market,COMMUNITY_CONCERN,CHEMICAL_PRECURSORS,Anonymous observation reported near Cuddalore East Market locality in Cuddalore.,TOLL_FREE_IVR,CORROBORATED,PROCESSED,DUP-GRP-240,HIGH,64,0
CR-2026-00429,ANON-TN-03CDD0D23C,2025-12-14 05:32:41,30,Ramanathapuram,120,Ramanathapuram East,289,Ramanathapuram North Sector A,REHAB_NEED,SYNTHETIC_MDMA,Anonymous observation reported near Ramanathapuram North Sector A locality in Ramanathapuram.,TELEGRAM_BOT,UNVERIFIED,PROCESSED,DUP-GRP-396,LOW,77,0
CR-2026-00430,ANON-TN-65870750B0,2026-01-18 10:38:26,7,Tiruppur,28,Tiruppur East,66,Tiruppur South Market,REHAB_NEED,OPIOID_ANALOGUES,Anonymous observation reported near Tiruppur South Market locality in Tiruppur.,MOBILE_APP,CORROBORATED,PROCESSED,DUP-GRP-347,LOW,75,0
CR-2026-00431,ANON-TN-EA3D2DF5F0,2025-10-01 04:35:16,19,Cuddalore,78,Cuddalore West,188,Cuddalore South Sector A,COMMUNITY_CONCERN,SYNTHETIC_MDMA,Anonymous observation reported near Cuddalore South Sector A locality in Cuddalore.,TELEGRAM_BOT,UNVERIFIED,PROCESSED,DUP-GRP-212,MEDIUM,82,0
CR-2026-00432,ANON-TN-F304F3B018,2026-06-20 10:54:07,7,Tiruppur,28,Tiruppur East,64,Tiruppur North Market,HEALTH_EMERGENCY,CHEMICAL_PRECURSORS,Anonymous observation reported near Tiruppur North Market locality in Tiruppur.,TELEGRAM_BOT,UNVERIFIED,PROCESSED,DUP-GRP-216,HIGH,77,0
CR-2026-00433,ANON-TN-001FE3D432,2024-11-01 09:48:58,25,Karur,102,Karur East,246,Karur North Market,HEALTH_EMERGENCY,CHEMICAL_PRECURSORS,Anonymous observation reported near Karur North Market locality in Karur.,TOLL_FREE_IVR,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-380,LOW,71,0
CR-2026-00434,ANON-TN-9F52C3A816,2026-05-06 21:08:50,24,Nilgiris,98,Nilgiris East,237,Nilgiris North Market,COMMUNITY_CONCERN,OPIOID_ANALOGUES,Anonymous observation reported near Nilgiris North Market locality in Nilgiris.,WEB_PORTAL,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-183,LOW,86,0
CR-2026-00435,ANON-TN-8BD780692D,2026-03-02 12:49:31,31,Virudhunagar,123,Virudhunagar South,308,Virudhunagar Rural Sector A,REHAB_NEED,SYNTHETIC_MDMA,Anonymous observation reported near Virudhunagar Rural Sector A locality in Virudhunagar.,WEB_PORTAL,DISMISSED,PROCESSED,DUP-GRP-4,LOW,69,0
CR-2026-00436,ANON-TN-C6C2A1C437,2025-10-06 04:19:55,38,Tiruvannamalai,152,Tiruvannamalai East,369,Tiruvannamalai South Market,HEALTH_EMERGENCY,UNKNOWN_CONTRABAND,Anonymous observation reported near Tiruvannamalai South Market locality in Tiruvannamalai.,WEB_PORTAL,CORROBORATED,PROCESSED,DUP-GRP-349,MEDIUM,58,0
CR-2026-00437,ANON-TN-555AD2AA52,2026-01-14 09:52:30,1,Chennai,2,Chennai South,9,Chennai West Sector A,REHAB_NEED,SYNTHETIC_MDMA,Anonymous observation reported near Chennai West Sector A locality in Chennai.,TELEGRAM_BOT,CORROBORATED,PROCESSED,DUP-GRP-77,MEDIUM,65,1
CR-2026-00438,ANON-TN-5DC04491D6,2025-09-15 00:26:38,31,Virudhunagar,124,Virudhunagar East,307,Virudhunagar West Market,HEALTH_EMERGENCY,PRESCRIPTION_NARCOTICS,Anonymous observation reported near Virudhunagar West Market locality in Virudhunagar.,MOBILE_APP,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-96,HIGH,76,0
CR-2026-00439,ANON-TN-72FE8559C9,2025-01-07 16:39:13,9,Vellore,36,Vellore West,89,Vellore West Market,REHAB_NEED,SYNTHETIC_MDMA,Anonymous observation reported near Vellore West Market locality in Vellore.,TOLL_FREE_IVR,DISMISSED,PROCESSED,DUP-GRP-242,MEDIUM,88,0
CR-2026-00440,ANON-TN-EC63088E59,2025-02-28 01:22:30,6,Tirunelveli,23,Tirunelveli North,62,Tirunelveli East Bypass Hub,HEALTH_EMERGENCY,OPIOID_ANALOGUES,Anonymous observation reported near Tirunelveli East Bypass Hub locality in Tirunelveli.,TOLL_FREE_IVR,UNVERIFIED,PROCESSED,DUP-GRP-34,LOW,81,0
CR-2026-00441,ANON-TN-E320140A35,2026-02-20 06:28:18,15,Tenkasi,61,Tenkasi East,146,Tenkasi North Sector A,REHAB_NEED,COMMERCIAL_GANJA,Anonymous observation reported near Tenkasi North Sector A locality in Tenkasi.,TELEGRAM_BOT,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-377,MEDIUM,91,0
CR-2026-00442,ANON-TN-3FBA202BA8,2025-09-15 06:53:21,18,Tiruvallur,72,Tiruvallur North,179,Tiruvallur South Sector A,SUSPECTED_DISTRIBUTION,CHEMICAL_PRECURSORS,Anonymous observation reported near Tiruvallur South Sector A locality in Tiruvallur.,TOLL_FREE_IVR,CORROBORATED,PROCESSED,DUP-GRP-205,LOW,71,0
CR-2026-00443,ANON-TN-6F92A7C543,2026-07-12 02:46:17,5,Tiruchirappalli,20,Tiruchirappalli East,49,Tiruchirappalli East Market,HEALTH_EMERGENCY,COMMERCIAL_GANJA,Anonymous observation reported near Tiruchirappalli East Market locality in Tiruchirappalli.,WEB_PORTAL,DISMISSED,PROCESSED,DUP-GRP-84,HIGH,63,1
CR-2026-00444,ANON-TN-6714928FFF,2025-08-13 07:56:42,29,Sivaganga,116,Sivaganga East,284,Sivaganga South Bypass Hub,REHAB_NEED,UNKNOWN_CONTRABAND,Anonymous observation reported near Sivaganga South Bypass Hub locality in Sivaganga.,TOLL_FREE_IVR,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-215,HIGH,88,0
CR-2026-00445,ANON-TN-C477DA35AE,2026-01-30 04:07:34,38,Tiruvannamalai,151,Tiruvannamalai South,372,Tiruvannamalai East Bypass Hub,SUSPECTED_DISTRIBUTION,PRESCRIPTION_NARCOTICS,Anonymous observation reported near Tiruvannamalai East Bypass Hub locality in Tiruvannamalai.,MOBILE_APP,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-335,MEDIUM,63,0
CR-2026-00446,ANON-TN-7A50384170,2026-06-22 18:59:30,1,Chennai,1,Chennai North,10,Chennai West Market,SUSPECTED_DISTRIBUTION,UNKNOWN_CONTRABAND,Anonymous observation reported near Chennai West Market locality in Chennai.,MOBILE_APP,CORROBORATED,PROCESSED,DUP-GRP-198,LOW,74,0
CR-2026-00447,ANON-TN-534BC9B257,2026-01-11 22:57:43,35,Mayiladuthurai,142,Mayiladuthurai East,351,Mayiladuthurai West Bypass Hub,HEALTH_EMERGENCY,SYNTHETIC_MDMA,Anonymous observation reported near Mayiladuthurai West Bypass Hub locality in Mayiladuthurai.,TELEGRAM_BOT,UNVERIFIED,PROCESSED,DUP-GRP-390,LOW,89,0
CR-2026-00448,ANON-TN-FF1CC0C58A,2025-06-04 11:12:58,3,Madurai,9,Madurai North,22,Madurai North Sector A,SUSPECTED_DISTRIBUTION,UNKNOWN_CONTRABAND,Anonymous observation reported near Madurai North Sector A locality in Madurai.,TOLL_FREE_IVR,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-395,HIGH,77,0
CR-2026-00449,ANON-TN-AF9F38EE7E,2026-08-12 08:25:14,30,Ramanathapuram,120,Ramanathapuram East,289,Ramanathapuram North Sector A,REHAB_NEED,OPIOID_ANALOGUES,Anonymous observation reported near Ramanathapuram North Sector A locality in Ramanathapuram.,TELEGRAM_BOT,UNVERIFIED,PROCESSED,DUP-GRP-352,MEDIUM,78,0
CR-2026-00450,ANON-TN-1D3DD17517,2026-03-06 11:13:25,6,Tirunelveli,24,Tirunelveli South,61,Tirunelveli East Market,SUSPECTED_DISTRIBUTION,OPIOID_ANALOGUES,Anonymous observation reported near Tirunelveli East Market locality in Tirunelveli.,WEB_PORTAL,DISMISSED,PROCESSED,DUP-GRP-345,HIGH,83,0
CR-2026-00451,ANON-TN-006A53A2AD,2024-12-14 04:37:52,22,Dharmapuri,89,Dharmapuri South,225,Dharmapuri West Sector A,HEALTH_EMERGENCY,CHEMICAL_PRECURSORS,Anonymous observation reported near Dharmapuri West Sector A locality in Dharmapuri.,TOLL_FREE_IVR,DISMISSED,PROCESSED,DUP-GRP-117,MEDIUM,82,0
CR-2026-00452,ANON-TN-062909A1AD,2026-04-15 03:47:31,23,Namakkal,94,Namakkal East,228,Namakkal North Market,COMMUNITY_CONCERN,CHEMICAL_PRECURSORS,Anonymous observation reported near Namakkal North Market locality in Namakkal.,TELEGRAM_BOT,CORROBORATED,PROCESSED,DUP-GRP-7,MEDIUM,74,0
CR-2026-00453,ANON-TN-F2E5E253F2,2025-08-31 16:41:14,17,Chengalpattu,67,Chengalpattu North,168,Chengalpattu South Sector A,HEALTH_EMERGENCY,OPIOID_ANALOGUES,Anonymous observation reported near Chengalpattu South Sector A locality in Chengalpattu.,WEB_PORTAL,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-330,MEDIUM,67,1
CR-2026-00454,ANON-TN-4636D6D1D8,2024-11-12 15:09:20,13,Thoothukudi,50,Thoothukudi South,131,Thoothukudi Rural Sector A,SUSPECTED_DISTRIBUTION,SYNTHETIC_MDMA,Anonymous observation reported near Thoothukudi Rural Sector A locality in Thoothukudi.,WEB_PORTAL,CORROBORATED,PROCESSED,DUP-GRP-348,MEDIUM,63,0
CR-2026-00455,ANON-TN-1F45EF52E3,2025-03-03 18:29:27,36,Ranipet,145,Ranipet South,357,Ranipet East Sector A,REHAB_NEED,OPIOID_ANALOGUES,Anonymous observation reported near Ranipet East Sector A locality in Ranipet.,TELEGRAM_BOT,DISMISSED,PROCESSED,DUP-GRP-384,LOW,66,0
CR-2026-00456,ANON-TN-80297480B6,2025-03-24 00:21:11,17,Chengalpattu,70,Chengalpattu West,175,Chengalpattu Rural Sector A,SUSPECTED_DISTRIBUTION,COMMERCIAL_GANJA,Anonymous observation reported near Chengalpattu Rural Sector A locality in Chengalpattu.,MOBILE_APP,CORROBORATED,PROCESSED,DUP-GRP-278,HIGH,62,0
CR-2026-00457,ANON-TN-5F1DA2F3F4,2025-07-26 00:09:44,21,Kallakurichi,84,Kallakurichi South,216,Kallakurichi Rural Sector A,SUSPECTED_DISTRIBUTION,SYNTHETIC_MDMA,Anonymous observation reported near Kallakurichi Rural Sector A locality in Kallakurichi.,TOLL_FREE_IVR,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-305,MEDIUM,74,0
CR-2026-00458,ANON-TN-244F645059,2025-08-31 02:08:09,15,Tenkasi,60,Tenkasi South,151,Tenkasi East Sector A,REHAB_NEED,PRESCRIPTION_NARCOTICS,Anonymous observation reported near Tenkasi East Sector A locality in Tenkasi.,WEB_PORTAL,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-114,MEDIUM,64,0
CR-2026-00459,ANON-TN-7CDA3D92E0,2025-03-09 07:59:49,36,Ranipet,145,Ranipet South,352,Ranipet North Sector A,SUSPECTED_DISTRIBUTION,COMMERCIAL_GANJA,Anonymous observation reported near Ranipet North Sector A locality in Ranipet.,TOLL_FREE_IVR,UNVERIFIED,PROCESSED,DUP-GRP-292,HIGH,68,1
CR-2026-00460,ANON-TN-807676713C,2025-07-18 11:57:33,30,Ramanathapuram,121,Ramanathapuram West,295,Ramanathapuram East Market,COMMUNITY_CONCERN,SYNTHETIC_MDMA,Anonymous observation reported near Ramanathapuram East Market locality in Ramanathapuram.,WEB_PORTAL,UNVERIFIED,PROCESSED,DUP-GRP-365,MEDIUM,80,0
CR-2026-00461,ANON-TN-FC40BCC168,2026-02-21 21:16:23,21,Kallakurichi,85,Kallakurichi East,216,Kallakurichi Rural Sector A,HEALTH_EMERGENCY,SYNTHETIC_MDMA,Anonymous observation reported near Kallakurichi Rural Sector A locality in Kallakurichi.,TOLL_FREE_IVR,DISMISSED,PROCESSED,DUP-GRP-287,HIGH,69,0
CR-2026-00462,ANON-TN-4414D91877,2025-11-29 07:10:34,19,Cuddalore,76,Cuddalore South,196,Cuddalore West Bypass Hub,COMMUNITY_CONCERN,CHEMICAL_PRECURSORS,Anonymous observation reported near Cuddalore West Bypass Hub locality in Cuddalore.,WEB_PORTAL,UNVERIFIED,PROCESSED,DUP-GRP-273,MEDIUM,63,0
CR-2026-00463,ANON-TN-4D45C4962F,2024-10-23 19:23:28,23,Namakkal,93,Namakkal South,227,Namakkal North Sector A,HEALTH_EMERGENCY,UNKNOWN_CONTRABAND,Anonymous observation reported near Namakkal North Sector A locality in Namakkal.,MOBILE_APP,UNVERIFIED,PROCESSED,DUP-GRP-223,HIGH,68,0
CR-2026-00464,ANON-TN-6CB2C18B41,2025-06-13 01:53:04,34,Nagapattinam,137,Nagapattinam South,340,Nagapattinam West Sector A,COMMUNITY_CONCERN,PRESCRIPTION_NARCOTICS,Anonymous observation reported near Nagapattinam West Sector A locality in Nagapattinam.,MOBILE_APP,CORROBORATED,PROCESSED,DUP-GRP-346,MEDIUM,65,0
CR-2026-00465,ANON-TN-4626741A11,2026-02-03 17:45:40,19,Cuddalore,79,Cuddalore Rural,197,Cuddalore Rural Sector A,SUSPECTED_DISTRIBUTION,UNKNOWN_CONTRABAND,Anonymous observation reported near Cuddalore Rural Sector A locality in Cuddalore.,MOBILE_APP,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-166,MEDIUM,67,0
CR-2026-00466,ANON-TN-B56995D27B,2026-04-22 15:20:10,18,Tiruvallur,72,Tiruvallur North,177,Tiruvallur North Sector A,SUSPECTED_DISTRIBUTION,UNKNOWN_CONTRABAND,Anonymous observation reported near Tiruvallur North Sector A locality in Tiruvallur.,MOBILE_APP,DISMISSED,PROCESSED,DUP-GRP-134,MEDIUM,57,0
CR-2026-00467,ANON-TN-434D0AE78B,2025-10-29 10:09:43,3,Madurai,9,Madurai North,25,Madurai South Market,SUSPECTED_DISTRIBUTION,CHEMICAL_PRECURSORS,Anonymous observation reported near Madurai South Market locality in Madurai.,MOBILE_APP,DISMISSED,PROCESSED,DUP-GRP-132,MEDIUM,61,0
CR-2026-00468,ANON-TN-9396FB4E42,2026-01-02 00:14:42,10,Krishnagiri,41,Krishnagiri West,106,Krishnagiri Rural Bypass Hub,COMMUNITY_CONCERN,SYNTHETIC_MDMA,Anonymous observation reported near Krishnagiri Rural Bypass Hub locality in Krishnagiri.,TELEGRAM_BOT,CORROBORATED,PROCESSED,DUP-GRP-201,HIGH,77,0
CR-2026-00469,ANON-TN-33078B650F,2025-08-16 13:47:32,32,Theni,130,Theni West,316,Theni East Bypass Hub,SUSPECTED_DISTRIBUTION,OPIOID_ANALOGUES,Anonymous observation reported near Theni East Bypass Hub locality in Theni.,TOLL_FREE_IVR,DISMISSED,PROCESSED,DUP-GRP-123,LOW,79,0
CR-2026-00470,ANON-TN-9AA5FE7425,2024-12-24 03:57:50,6,Tirunelveli,25,Tirunelveli East,58,Tirunelveli South Market,COMMUNITY_CONCERN,COMMERCIAL_GANJA,Anonymous observation reported near Tirunelveli South Market locality in Tirunelveli.,MOBILE_APP,UNVERIFIED,PROCESSED,DUP-GRP-80,MEDIUM,66,0
CR-2026-00471,ANON-TN-F19BF600E9,2025-05-25 08:49:38,36,Ranipet,145,Ranipet South,353,Ranipet North Market,COMMUNITY_CONCERN,UNKNOWN_CONTRABAND,Anonymous observation reported near Ranipet North Market locality in Ranipet.,WEB_PORTAL,DISMISSED,PROCESSED,DUP-GRP-311,LOW,80,0
CR-2026-00472,ANON-TN-387D006879,2026-03-10 08:34:58,29,Sivaganga,114,Sivaganga North,279,Sivaganga North Sector A,COMMUNITY_CONCERN,CHEMICAL_PRECURSORS,Anonymous observation reported near Sivaganga North Sector A locality in Sivaganga.,TOLL_FREE_IVR,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-176,HIGH,67,0
CR-2026-00473,ANON-TN-3F7AD5A82C,2026-07-27 11:04:48,17,Chengalpattu,70,Chengalpattu West,172,Chengalpattu East Market,SUSPECTED_DISTRIBUTION,UNKNOWN_CONTRABAND,Anonymous observation reported near Chengalpattu East Market locality in Chengalpattu.,WEB_PORTAL,UNVERIFIED,PROCESSED,DUP-GRP-110,LOW,86,1
CR-2026-00474,ANON-TN-B3A0C952E2,2025-08-20 08:18:24,10,Krishnagiri,38,Krishnagiri North,95,Krishnagiri North Bypass Hub,REHAB_NEED,PRESCRIPTION_NARCOTICS,Anonymous observation reported near Krishnagiri North Bypass Hub locality in Krishnagiri.,WEB_PORTAL,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-5,LOW,73,0
CR-2026-00475,ANON-TN-979A789BAC,2024-09-29 21:11:29,12,Thanjavur,48,Thanjavur East,118,Thanjavur South Sector A,HEALTH_EMERGENCY,COMMERCIAL_GANJA,Anonymous observation reported near Thanjavur South Sector A locality in Thanjavur.,WEB_PORTAL,DISMISSED,PROCESSED,DUP-GRP-24,HIGH,60,0
CR-2026-00476,ANON-TN-263658C3C8,2025-03-05 10:33:42,9,Vellore,34,Vellore South,89,Vellore West Market,SUSPECTED_DISTRIBUTION,OPIOID_ANALOGUES,Anonymous observation reported near Vellore West Market locality in Vellore.,MOBILE_APP,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-324,LOW,62,1
CR-2026-00477,ANON-TN-1240BB749C,2026-02-09 01:31:33,22,Dharmapuri,91,Dharmapuri West,221,Dharmapuri South Sector A,SUSPECTED_DISTRIBUTION,SYNTHETIC_MDMA,Anonymous observation reported near Dharmapuri South Sector A locality in Dharmapuri.,WEB_PORTAL,UNVERIFIED,PROCESSED,DUP-GRP-342,HIGH,69,0
CR-2026-00478,ANON-TN-54588C2EFD,2026-03-14 09:23:00,34,Nagapattinam,137,Nagapattinam South,340,Nagapattinam West Sector A,HEALTH_EMERGENCY,PRESCRIPTION_NARCOTICS,Anonymous observation reported near Nagapattinam West Sector A locality in Nagapattinam.,MOBILE_APP,CORROBORATED,PROCESSED,DUP-GRP-41,LOW,81,0
CR-2026-00479,ANON-TN-B8EE666EA7,2024-09-30 12:19:34,37,Tirupathur,148,Tirupathur South,362,Tirupathur South Market,COMMUNITY_CONCERN,SYNTHETIC_MDMA,Anonymous observation reported near Tirupathur South Market locality in Tirupathur.,TELEGRAM_BOT,DISMISSED,PROCESSED,DUP-GRP-182,LOW,91,0
CR-2026-00480,ANON-TN-1DBDC4AF48,2025-02-06 08:52:43,24,Nilgiris,96,Nilgiris North,237,Nilgiris North Market,HEALTH_EMERGENCY,UNKNOWN_CONTRABAND,Anonymous observation reported near Nilgiris North Market locality in Nilgiris.,MOBILE_APP,CORROBORATED,PROCESSED,DUP-GRP-218,HIGH,82,0
CR-2026-00481,ANON-TN-21752E7660,2026-06-24 14:46:39,5,Tiruchirappalli,19,Tiruchirappalli South,49,Tiruchirappalli East Market,HEALTH_EMERGENCY,COMMERCIAL_GANJA,Anonymous observation reported near Tiruchirappalli East Market locality in Tiruchirappalli.,WEB_PORTAL,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-53,MEDIUM,62,0
CR-2026-00482,ANON-TN-822CEA4F47,2025-03-31 19:33:57,14,Kanniyakumari,54,Kanniyakumari North,134,Kanniyakumari North Sector A,HEALTH_EMERGENCY,SYNTHETIC_MDMA,Anonymous observation reported near Kanniyakumari North Sector A locality in Kanniyakumari.,MOBILE_APP,CORROBORATED,PROCESSED,DUP-GRP-334,HIGH,80,0
CR-2026-00483,ANON-TN-8BB2ED2F44,2025-08-08 12:29:06,10,Krishnagiri,42,Krishnagiri Rural,100,Krishnagiri East Bypass Hub,HEALTH_EMERGENCY,CHEMICAL_PRECURSORS,Anonymous observation reported near Krishnagiri East Bypass Hub locality in Krishnagiri.,MOBILE_APP,CORROBORATED,PROCESSED,DUP-GRP-88,MEDIUM,62,0
CR-2026-00484,ANON-TN-606B9E8A5B,2025-04-30 16:53:15,38,Tiruvannamalai,151,Tiruvannamalai South,371,Tiruvannamalai East Market,REHAB_NEED,UNKNOWN_CONTRABAND,Anonymous observation reported near Tiruvannamalai East Market locality in Tiruvannamalai.,TELEGRAM_BOT,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-9,LOW,57,0
CR-2026-00485,ANON-TN-F267EAAD71,2024-11-08 05:42:58,16,Kancheepuram,62,Kancheepuram North,162,Kancheepuram West Bypass Hub,COMMUNITY_CONCERN,UNKNOWN_CONTRABAND,Anonymous observation reported near Kancheepuram West Bypass Hub locality in Kancheepuram.,TOLL_FREE_IVR,UNVERIFIED,PROCESSED,DUP-GRP-323,LOW,91,0
CR-2026-00486,ANON-TN-648BBD581C,2025-01-16 16:18:12,9,Vellore,37,Vellore Rural,85,Vellore South Bypass Hub,REHAB_NEED,COMMERCIAL_GANJA,Anonymous observation reported near Vellore South Bypass Hub locality in Vellore.,TOLL_FREE_IVR,CORROBORATED,PROCESSED,DUP-GRP-344,HIGH,79,1
CR-2026-00487,ANON-TN-C3D1BA2685,2026-08-07 06:41:37,6,Tirunelveli,23,Tirunelveli North,58,Tirunelveli South Market,COMMUNITY_CONCERN,OPIOID_ANALOGUES,Anonymous observation reported near Tirunelveli South Market locality in Tirunelveli.,TELEGRAM_BOT,CORROBORATED,PROCESSED,DUP-GRP-28,HIGH,70,0
CR-2026-00488,ANON-TN-2B6317A916,2025-07-06 11:12:53,16,Kancheepuram,66,Kancheepuram Rural,154,Kancheepuram North Sector A,COMMUNITY_CONCERN,UNKNOWN_CONTRABAND,Anonymous observation reported near Kancheepuram North Sector A locality in Kancheepuram.,MOBILE_APP,CORROBORATED,PROCESSED,DUP-GRP-316,MEDIUM,74,0
CR-2026-00489,ANON-TN-4DCCC0BB43,2024-10-03 16:13:08,33,Thiruvarur,132,Thiruvarur North,329,Thiruvarur East Bypass Hub,HEALTH_EMERGENCY,CHEMICAL_PRECURSORS,Anonymous observation reported near Thiruvarur East Bypass Hub locality in Thiruvarur.,MOBILE_APP,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-183,HIGH,65,0
CR-2026-00490,ANON-TN-713B4B1739,2026-07-28 07:03:43,18,Tiruvallur,74,Tiruvallur East,177,Tiruvallur North Sector A,COMMUNITY_CONCERN,COMMERCIAL_GANJA,Anonymous observation reported near Tiruvallur North Sector A locality in Tiruvallur.,TOLL_FREE_IVR,DISMISSED,PROCESSED,DUP-GRP-162,HIGH,92,1
CR-2026-00491,ANON-TN-3655983F54,2025-05-07 05:23:10,3,Madurai,11,Madurai East,28,Madurai East Market,HEALTH_EMERGENCY,SYNTHETIC_MDMA,Anonymous observation reported near Madurai East Market locality in Madurai.,MOBILE_APP,DISMISSED,PROCESSED,DUP-GRP-201,HIGH,63,0
CR-2026-00492,ANON-TN-C9B1F8731A,2025-09-16 01:26:00,16,Kancheepuram,63,Kancheepuram South,163,Kancheepuram Rural Sector A,COMMUNITY_CONCERN,PRESCRIPTION_NARCOTICS,Anonymous observation reported near Kancheepuram Rural Sector A locality in Kancheepuram.,WEB_PORTAL,CORROBORATED,PROCESSED,DUP-GRP-89,LOW,91,0
CR-2026-00493,ANON-TN-189B5DF7AB,2026-02-13 13:36:44,9,Vellore,37,Vellore Rural,86,Vellore East Sector A,REHAB_NEED,PRESCRIPTION_NARCOTICS,Anonymous observation reported near Vellore East Sector A locality in Vellore.,TELEGRAM_BOT,CORROBORATED,PROCESSED,DUP-GRP-151,HIGH,84,1
CR-2026-00494,ANON-TN-F38C0C53BD,2025-07-14 22:47:22,20,Viluppuram,80,Viluppuram North,202,Viluppuram South Sector A,HEALTH_EMERGENCY,OPIOID_ANALOGUES,Anonymous observation reported near Viluppuram South Sector A locality in Viluppuram.,WEB_PORTAL,DISMISSED,PROCESSED,DUP-GRP-66,HIGH,76,0
CR-2026-00495,ANON-TN-C08EE73F83,2026-03-22 15:04:18,33,Thiruvarur,135,Thiruvarur West,326,Thiruvarur South Market,HEALTH_EMERGENCY,OPIOID_ANALOGUES,Anonymous observation reported near Thiruvarur South Market locality in Thiruvarur.,MOBILE_APP,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-329,LOW,72,0
CR-2026-00496,ANON-TN-48CB9B0AE3,2026-01-31 08:35:55,3,Madurai,12,Madurai West,26,Madurai South Bypass Hub,HEALTH_EMERGENCY,SYNTHETIC_MDMA,Anonymous observation reported near Madurai South Bypass Hub locality in Madurai.,TELEGRAM_BOT,CORROBORATED,PROCESSED,DUP-GRP-136,MEDIUM,79,0
CR-2026-00497,ANON-TN-A3CE4A7C16,2025-10-10 15:14:58,8,Erode,30,Erode South,73,Erode South Market,HEALTH_EMERGENCY,COMMERCIAL_GANJA,Anonymous observation reported near Erode South Market locality in Erode.,TELEGRAM_BOT,UNVERIFIED,PROCESSED,DUP-GRP-292,HIGH,70,0
CR-2026-00498,ANON-TN-E211912CFF,2025-03-12 16:56:11,35,Mayiladuthurai,140,Mayiladuthurai North,344,Mayiladuthurai North Market,HEALTH_EMERGENCY,OPIOID_ANALOGUES,Anonymous observation reported near Mayiladuthurai North Market locality in Mayiladuthurai.,MOBILE_APP,NEEDS_VERIFICATION,PROCESSED,DUP-GRP-110,MEDIUM,72,0
