alert_id,district_id,district_name,created_at,alert_type,priority_level,status,trigger_summary,confidence_score
ALT-2026-00735,12,Thanjavur,2026-04-25 20:45:36,NEW_SIGNAL,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Thanjavur jurisdiction.,93
ALT-2026-00736,37,Tirupathur,2026-04-26 10:17:42,NEW_SIGNAL,HIGH,RESOLVED,Statistically significant pattern change observed in Tirupathur jurisdiction.,85
ALT-2026-00737,33,Thiruvarur,2025-04-02 11:52:29,CORRIDOR_SURGE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Thiruvarur jurisdiction.,81
ALT-2026-00738,29,Sivaganga,2024-12-23 11:09:44,EMERGING_ZONE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Sivaganga jurisdiction.,95
ALT-2026-00739,9,Vellore,2026-07-04 11:54:16,HIGH_RISK_LOW_CONFIDENCE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Vellore jurisdiction.,93
ALT-2026-00740,10,Krishnagiri,2025-12-26 06:28:06,NEW_SIGNAL,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Krishnagiri jurisdiction.,72
ALT-2026-00741,30,Ramanathapuram,2025-09-06 08:55:22,EMERGING_ZONE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,65
ALT-2026-00742,21,Kallakurichi,2026-03-09 08:52:15,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Kallakurichi jurisdiction.,91
ALT-2026-00743,11,Dindigul,2024-11-10 02:29:29,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Dindigul jurisdiction.,90
ALT-2026-00744,1,Chennai,2025-11-16 03:46:56,DATA_ANOMALY,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Chennai jurisdiction.,73
ALT-2026-00745,28,Pudukkottai,2026-08-16 08:55:23,EMERGING_ZONE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Pudukkottai jurisdiction.,94
ALT-2026-00746,9,Vellore,2025-09-04 18:07:13,NEW_SIGNAL,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Vellore jurisdiction.,81
ALT-2026-00747,5,Tiruchirappalli,2024-10-11 03:59:11,DATA_ANOMALY,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruchirappalli jurisdiction.,94
ALT-2026-00748,29,Sivaganga,2026-05-17 09:05:13,RAPID_INCREASE,HIGH,RESOLVED,Statistically significant pattern change observed in Sivaganga jurisdiction.,66
ALT-2026-00749,19,Cuddalore,2024-12-08 03:43:59,DATA_ANOMALY,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Cuddalore jurisdiction.,87
ALT-2026-00750,12,Thanjavur,2025-05-22 00:40:29,EMERGING_ZONE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Thanjavur jurisdiction.,81
ALT-2026-00751,17,Chengalpattu,2025-01-09 16:49:42,RAPID_INCREASE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Chengalpattu jurisdiction.,96
ALT-2026-00752,30,Ramanathapuram,2026-05-14 20:55:27,DATA_ANOMALY,HIGH,RESOLVED,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,96
ALT-2026-00753,3,Madurai,2026-06-20 07:07:15,NEW_SIGNAL,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Madurai jurisdiction.,93
ALT-2026-00754,19,Cuddalore,2026-08-16 13:59:00,CORRIDOR_SURGE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Cuddalore jurisdiction.,94
ALT-2026-00755,38,Tiruvannamalai,2026-06-10 09:32:49,EMERGING_ZONE,HIGH,RESOLVED,Statistically significant pattern change observed in Tiruvannamalai jurisdiction.,76
ALT-2026-00756,14,Kanniyakumari,2025-11-30 16:32:01,CORRIDOR_SURGE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,89
ALT-2026-00757,27,Perambalur,2024-11-24 10:02:49,NEW_SIGNAL,CRITICAL,RESOLVED,Statistically significant pattern change observed in Perambalur jurisdiction.,68
ALT-2026-00758,7,Tiruppur,2026-05-15 17:20:54,NEW_SIGNAL,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tiruppur jurisdiction.,85
ALT-2026-00759,20,Viluppuram,2024-10-18 23:46:28,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Viluppuram jurisdiction.,91
ALT-2026-00760,13,Thoothukudi,2025-07-07 01:29:18,EMERGING_ZONE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Thoothukudi jurisdiction.,88
ALT-2026-00761,9,Vellore,2025-05-12 19:21:05,CORRIDOR_SURGE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Vellore jurisdiction.,76
ALT-2026-00762,37,Tirupathur,2026-01-22 08:05:11,CORRIDOR_SURGE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tirupathur jurisdiction.,89
ALT-2026-00763,36,Ranipet,2026-04-01 09:28:33,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Ranipet jurisdiction.,72
ALT-2026-00764,3,Madurai,2025-09-26 10:11:02,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Madurai jurisdiction.,78
ALT-2026-00765,16,Kancheepuram,2024-11-07 07:51:52,EMERGING_ZONE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Kancheepuram jurisdiction.,84
ALT-2026-00766,2,Coimbatore,2026-04-10 03:13:22,CORRIDOR_SURGE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Coimbatore jurisdiction.,95
ALT-2026-00767,23,Namakkal,2025-03-27 05:06:17,DATA_ANOMALY,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Namakkal jurisdiction.,76
ALT-2026-00768,35,Mayiladuthurai,2025-08-23 08:29:46,EMERGING_ZONE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,67
ALT-2026-00769,4,Salem,2025-10-02 05:29:50,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Salem jurisdiction.,82
ALT-2026-00770,10,Krishnagiri,2024-09-21 04:55:58,EMERGING_ZONE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Krishnagiri jurisdiction.,88
ALT-2026-00771,26,Ariyalur,2025-02-23 23:31:48,NEW_SIGNAL,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Ariyalur jurisdiction.,84
ALT-2026-00772,37,Tirupathur,2026-06-18 02:53:26,NEW_SIGNAL,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tirupathur jurisdiction.,80
ALT-2026-00773,14,Kanniyakumari,2025-11-25 04:41:28,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,82
ALT-2026-00774,35,Mayiladuthurai,2025-05-21 13:53:16,NEW_SIGNAL,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,78
ALT-2026-00775,35,Mayiladuthurai,2026-02-01 18:13:58,EMERGING_ZONE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,76
ALT-2026-00776,38,Tiruvannamalai,2025-10-05 06:47:39,NEW_SIGNAL,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tiruvannamalai jurisdiction.,87
ALT-2026-00777,32,Theni,2024-11-22 13:35:51,EMERGING_ZONE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Theni jurisdiction.,65
ALT-2026-00778,19,Cuddalore,2025-01-19 02:10:08,CORRIDOR_SURGE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Cuddalore jurisdiction.,92
ALT-2026-00779,2,Coimbatore,2025-12-24 02:00:00,CORRIDOR_SURGE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Coimbatore jurisdiction.,69
ALT-2026-00780,9,Vellore,2026-01-23 02:47:41,EMERGING_ZONE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Vellore jurisdiction.,88
ALT-2026-00781,6,Tirunelveli,2026-08-13 12:26:54,DATA_ANOMALY,HIGH,RESOLVED,Statistically significant pattern change observed in Tirunelveli jurisdiction.,77
ALT-2026-00782,29,Sivaganga,2024-09-24 00:29:19,RAPID_INCREASE,HIGH,RESOLVED,Statistically significant pattern change observed in Sivaganga jurisdiction.,77
ALT-2026-00783,10,Krishnagiri,2024-09-21 20:23:13,EMERGING_ZONE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Krishnagiri jurisdiction.,67
ALT-2026-00784,31,Virudhunagar,2024-10-04 12:20:59,CORRIDOR_SURGE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Virudhunagar jurisdiction.,68
ALT-2026-00785,33,Thiruvarur,2026-05-14 15:41:23,EMERGING_ZONE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Thiruvarur jurisdiction.,66
ALT-2026-00786,5,Tiruchirappalli,2025-09-24 23:38:33,RAPID_INCREASE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Tiruchirappalli jurisdiction.,85
ALT-2026-00787,18,Tiruvallur,2025-05-20 13:47:35,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tiruvallur jurisdiction.,96
ALT-2026-00788,16,Kancheepuram,2025-10-20 05:47:24,DATA_ANOMALY,MEDIUM,RESOLVED,Statistically significant pattern change observed in Kancheepuram jurisdiction.,85
ALT-2026-00789,15,Tenkasi,2025-01-31 03:34:04,EMERGING_ZONE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tenkasi jurisdiction.,76
ALT-2026-00790,15,Tenkasi,2025-11-07 16:59:28,RAPID_INCREASE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tenkasi jurisdiction.,68
ALT-2026-00791,30,Ramanathapuram,2025-08-20 03:41:00,DATA_ANOMALY,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,77
ALT-2026-00792,7,Tiruppur,2026-08-13 14:19:54,HIGH_RISK_LOW_CONFIDENCE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruppur jurisdiction.,83
ALT-2026-00793,11,Dindigul,2026-05-05 19:07:32,DATA_ANOMALY,ADVISORY,RESOLVED,Statistically significant pattern change observed in Dindigul jurisdiction.,71
ALT-2026-00794,34,Nagapattinam,2026-04-25 10:31:39,RAPID_INCREASE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Nagapattinam jurisdiction.,94
ALT-2026-00795,16,Kancheepuram,2025-03-13 22:31:15,RAPID_INCREASE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Kancheepuram jurisdiction.,72
ALT-2026-00796,24,Nilgiris,2025-07-01 21:23:23,DATA_ANOMALY,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Nilgiris jurisdiction.,78
ALT-2026-00797,28,Pudukkottai,2025-10-10 00:22:30,HIGH_RISK_LOW_CONFIDENCE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Pudukkottai jurisdiction.,84
ALT-2026-00798,9,Vellore,2024-11-04 15:18:32,NEW_SIGNAL,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Vellore jurisdiction.,80
ALT-2026-00799,8,Erode,2024-10-16 06:27:17,CORRIDOR_SURGE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Erode jurisdiction.,75
ALT-2026-00800,30,Ramanathapuram,2025-08-22 00:39:21,DATA_ANOMALY,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,70
ALT-2026-00801,34,Nagapattinam,2025-12-17 20:06:17,CORRIDOR_SURGE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Nagapattinam jurisdiction.,78
ALT-2026-00802,1,Chennai,2026-05-07 13:45:38,NEW_SIGNAL,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Chennai jurisdiction.,74
ALT-2026-00803,38,Tiruvannamalai,2024-10-13 23:47:04,DATA_ANOMALY,MEDIUM,RESOLVED,Statistically significant pattern change observed in Tiruvannamalai jurisdiction.,78
ALT-2026-00804,18,Tiruvallur,2025-03-09 01:36:07,NEW_SIGNAL,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruvallur jurisdiction.,88
ALT-2026-00805,31,Virudhunagar,2025-12-27 13:09:26,CORRIDOR_SURGE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Virudhunagar jurisdiction.,84
ALT-2026-00806,8,Erode,2026-01-16 07:13:37,RAPID_INCREASE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Erode jurisdiction.,77
ALT-2026-00807,31,Virudhunagar,2024-09-22 20:05:31,RAPID_INCREASE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Virudhunagar jurisdiction.,70
ALT-2026-00808,28,Pudukkottai,2025-02-22 12:13:31,DATA_ANOMALY,HIGH,RESOLVED,Statistically significant pattern change observed in Pudukkottai jurisdiction.,88
ALT-2026-00809,5,Tiruchirappalli,2025-06-26 11:07:17,EMERGING_ZONE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruchirappalli jurisdiction.,91
ALT-2026-00810,15,Tenkasi,2025-03-28 23:09:11,CORRIDOR_SURGE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tenkasi jurisdiction.,65
ALT-2026-00811,1,Chennai,2026-07-25 04:33:04,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Chennai jurisdiction.,78
ALT-2026-00812,5,Tiruchirappalli,2026-02-16 04:43:34,DATA_ANOMALY,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruchirappalli jurisdiction.,68
ALT-2026-00813,11,Dindigul,2025-06-16 01:48:41,DATA_ANOMALY,HIGH,RESOLVED,Statistically significant pattern change observed in Dindigul jurisdiction.,66
ALT-2026-00814,12,Thanjavur,2026-07-19 09:40:35,DATA_ANOMALY,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Thanjavur jurisdiction.,77
ALT-2026-00815,36,Ranipet,2026-01-13 02:10:28,RAPID_INCREASE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Ranipet jurisdiction.,85
ALT-2026-00816,21,Kallakurichi,2025-07-14 13:19:15,DATA_ANOMALY,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Kallakurichi jurisdiction.,74
ALT-2026-00817,8,Erode,2024-10-07 06:11:15,RAPID_INCREASE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Erode jurisdiction.,94
ALT-2026-00818,25,Karur,2026-02-19 16:47:36,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Karur jurisdiction.,72
ALT-2026-00819,16,Kancheepuram,2026-07-27 20:33:08,CORRIDOR_SURGE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Kancheepuram jurisdiction.,75
ALT-2026-00820,17,Chengalpattu,2024-11-03 10:48:42,DATA_ANOMALY,HIGH,RESOLVED,Statistically significant pattern change observed in Chengalpattu jurisdiction.,73
ALT-2026-00821,29,Sivaganga,2025-05-01 17:44:23,CORRIDOR_SURGE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Sivaganga jurisdiction.,82
ALT-2026-00822,10,Krishnagiri,2025-04-30 05:56:52,EMERGING_ZONE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Krishnagiri jurisdiction.,68
ALT-2026-00823,27,Perambalur,2024-12-18 09:23:08,DATA_ANOMALY,CRITICAL,RESOLVED,Statistically significant pattern change observed in Perambalur jurisdiction.,80
ALT-2026-00824,17,Chengalpattu,2026-02-15 02:58:07,NEW_SIGNAL,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Chengalpattu jurisdiction.,89
ALT-2026-00825,7,Tiruppur,2024-09-26 20:36:45,EMERGING_ZONE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Tiruppur jurisdiction.,68
ALT-2026-00826,30,Ramanathapuram,2025-06-14 08:35:08,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,89
ALT-2026-00827,13,Thoothukudi,2026-08-01 11:49:49,DATA_ANOMALY,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Thoothukudi jurisdiction.,80
ALT-2026-00828,24,Nilgiris,2026-02-03 00:43:46,CORRIDOR_SURGE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Nilgiris jurisdiction.,90
ALT-2026-00829,7,Tiruppur,2025-09-10 20:03:37,RAPID_INCREASE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruppur jurisdiction.,76
ALT-2026-00830,1,Chennai,2024-10-29 05:42:47,DATA_ANOMALY,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Chennai jurisdiction.,68
ALT-2026-00831,9,Vellore,2026-02-09 00:43:00,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Vellore jurisdiction.,69
ALT-2026-00832,17,Chengalpattu,2025-05-30 15:36:08,NEW_SIGNAL,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Chengalpattu jurisdiction.,91
ALT-2026-00833,17,Chengalpattu,2026-04-26 05:22:13,EMERGING_ZONE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Chengalpattu jurisdiction.,67
ALT-2026-00834,25,Karur,2026-05-30 13:24:25,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Karur jurisdiction.,83
ALT-2026-00835,30,Ramanathapuram,2026-05-23 12:20:57,RAPID_INCREASE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,68
ALT-2026-00836,20,Viluppuram,2024-11-28 18:56:33,CORRIDOR_SURGE,HIGH,RESOLVED,Statistically significant pattern change observed in Viluppuram jurisdiction.,93
ALT-2026-00837,10,Krishnagiri,2025-09-22 04:32:22,CORRIDOR_SURGE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Krishnagiri jurisdiction.,93
ALT-2026-00838,17,Chengalpattu,2024-11-05 00:59:34,RAPID_INCREASE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Chengalpattu jurisdiction.,96
ALT-2026-00839,7,Tiruppur,2026-07-25 15:44:06,NEW_SIGNAL,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruppur jurisdiction.,77
ALT-2026-00840,22,Dharmapuri,2024-11-21 23:06:23,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Dharmapuri jurisdiction.,67
ALT-2026-00841,32,Theni,2025-09-23 17:18:37,RAPID_INCREASE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Theni jurisdiction.,66
ALT-2026-00842,31,Virudhunagar,2024-10-18 14:01:11,RAPID_INCREASE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Virudhunagar jurisdiction.,67
ALT-2026-00843,1,Chennai,2025-09-01 18:11:44,NEW_SIGNAL,HIGH,RESOLVED,Statistically significant pattern change observed in Chennai jurisdiction.,96
ALT-2026-00844,35,Mayiladuthurai,2025-07-06 20:15:57,EMERGING_ZONE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,70
ALT-2026-00845,35,Mayiladuthurai,2024-11-26 00:53:30,DATA_ANOMALY,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,91
ALT-2026-00846,9,Vellore,2026-01-25 00:00:40,HIGH_RISK_LOW_CONFIDENCE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Vellore jurisdiction.,83
ALT-2026-00847,32,Theni,2026-01-02 10:35:30,DATA_ANOMALY,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Theni jurisdiction.,89
ALT-2026-00848,5,Tiruchirappalli,2025-11-13 23:23:23,RAPID_INCREASE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruchirappalli jurisdiction.,80
ALT-2026-00849,14,Kanniyakumari,2025-09-17 15:25:32,CORRIDOR_SURGE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,78
ALT-2026-00850,23,Namakkal,2024-10-20 21:10:30,CORRIDOR_SURGE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Namakkal jurisdiction.,82
ALT-2026-00851,13,Thoothukudi,2025-11-18 05:19:37,RAPID_INCREASE,HIGH,RESOLVED,Statistically significant pattern change observed in Thoothukudi jurisdiction.,79
ALT-2026-00852,7,Tiruppur,2025-08-02 08:15:06,RAPID_INCREASE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruppur jurisdiction.,69
ALT-2026-00853,23,Namakkal,2026-04-15 18:32:29,RAPID_INCREASE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Namakkal jurisdiction.,65
ALT-2026-00854,37,Tirupathur,2025-04-07 16:16:53,CORRIDOR_SURGE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Tirupathur jurisdiction.,92
ALT-2026-00855,28,Pudukkottai,2024-11-26 13:12:24,EMERGING_ZONE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Pudukkottai jurisdiction.,95
ALT-2026-00856,25,Karur,2024-11-02 23:23:26,RAPID_INCREASE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Karur jurisdiction.,66
ALT-2026-00857,20,Viluppuram,2025-12-01 03:57:58,CORRIDOR_SURGE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Viluppuram jurisdiction.,66
ALT-2026-00858,28,Pudukkottai,2026-01-31 19:55:51,DATA_ANOMALY,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Pudukkottai jurisdiction.,89
ALT-2026-00859,36,Ranipet,2025-02-24 16:33:25,NEW_SIGNAL,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Ranipet jurisdiction.,95
ALT-2026-00860,5,Tiruchirappalli,2025-02-10 16:43:10,RAPID_INCREASE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruchirappalli jurisdiction.,73
ALT-2026-00861,34,Nagapattinam,2024-12-31 17:42:19,RAPID_INCREASE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Nagapattinam jurisdiction.,75
ALT-2026-00862,1,Chennai,2025-03-12 04:28:13,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Chennai jurisdiction.,67
ALT-2026-00863,32,Theni,2026-04-20 12:39:07,DATA_ANOMALY,MEDIUM,RESOLVED,Statistically significant pattern change observed in Theni jurisdiction.,77
ALT-2026-00864,18,Tiruvallur,2025-09-06 22:00:58,EMERGING_ZONE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruvallur jurisdiction.,89
ALT-2026-00865,20,Viluppuram,2024-12-01 11:59:23,CORRIDOR_SURGE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Viluppuram jurisdiction.,90
ALT-2026-00866,25,Karur,2025-08-06 18:19:39,NEW_SIGNAL,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Karur jurisdiction.,88
ALT-2026-00867,30,Ramanathapuram,2025-09-01 15:02:54,RAPID_INCREASE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,94
ALT-2026-00868,5,Tiruchirappalli,2024-10-17 22:03:30,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tiruchirappalli jurisdiction.,71
ALT-2026-00869,38,Tiruvannamalai,2026-01-18 09:49:45,RAPID_INCREASE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tiruvannamalai jurisdiction.,87
ALT-2026-00870,29,Sivaganga,2026-08-17 13:45:39,NEW_SIGNAL,HIGH,RESOLVED,Statistically significant pattern change observed in Sivaganga jurisdiction.,95
ALT-2026-00871,12,Thanjavur,2026-04-11 04:04:12,EMERGING_ZONE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Thanjavur jurisdiction.,67
ALT-2026-00872,23,Namakkal,2025-10-17 00:18:29,DATA_ANOMALY,MEDIUM,RESOLVED,Statistically significant pattern change observed in Namakkal jurisdiction.,65
ALT-2026-00873,25,Karur,2025-08-24 19:32:07,RAPID_INCREASE,HIGH,RESOLVED,Statistically significant pattern change observed in Karur jurisdiction.,76
ALT-2026-00874,14,Kanniyakumari,2026-04-06 03:00:10,NEW_SIGNAL,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,75
ALT-2026-00875,6,Tirunelveli,2025-01-18 16:45:46,EMERGING_ZONE,HIGH,RESOLVED,Statistically significant pattern change observed in Tirunelveli jurisdiction.,82
ALT-2026-00876,23,Namakkal,2025-09-14 14:24:14,DATA_ANOMALY,CRITICAL,RESOLVED,Statistically significant pattern change observed in Namakkal jurisdiction.,93
ALT-2026-00877,1,Chennai,2024-11-16 07:54:34,RAPID_INCREASE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Chennai jurisdiction.,85
ALT-2026-00878,31,Virudhunagar,2025-05-31 00:56:38,DATA_ANOMALY,HIGH,RESOLVED,Statistically significant pattern change observed in Virudhunagar jurisdiction.,65
ALT-2026-00879,31,Virudhunagar,2025-06-23 13:08:09,CORRIDOR_SURGE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Virudhunagar jurisdiction.,79
ALT-2026-00880,35,Mayiladuthurai,2025-01-05 22:47:44,EMERGING_ZONE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,86
ALT-2026-00881,27,Perambalur,2026-02-12 17:33:35,EMERGING_ZONE,HIGH,RESOLVED,Statistically significant pattern change observed in Perambalur jurisdiction.,86
