health_record_id,reporting_period,district_id,district_name,facility_type,aggregate_signal_type,primary_category,aggregate_patient_count,confidence_score
HR-2026-00743,2024-11-07 02:55:50,5,Tiruchirappalli,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,1,89
HR-2026-00744,2025-05-07 16:25:54,36,Ranipet,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,14,75
HR-2026-00745,2025-04-28 02:07:02,38,Tiruvannamalai,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,UNKNOWN_CONTRABAND,2,78
HR-2026-00746,2025-12-19 17:23:15,8,Erode,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,15,85
HR-2026-00747,2026-07-27 18:33:28,18,Tiruvallur,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,SYNTHETIC_MDMA,8,80
HR-2026-00748,2024-10-17 13:42:41,30,Ramanathapuram,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,2,85
HR-2026-00749,2025-04-10 02:45:34,12,Thanjavur,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,15,85
HR-2026-00750,2025-11-12 16:37:36,18,Tiruvallur,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,6,87
HR-2026-00751,2026-07-07 17:13:10,30,Ramanathapuram,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,1,83
HR-2026-00752,2025-06-17 13:35:45,23,Namakkal,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,SYNTHETIC_MDMA,11,88
HR-2026-00753,2025-12-21 01:30:46,9,Vellore,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,UNKNOWN_CONTRABAND,13,87
HR-2026-00754,2025-10-21 13:11:24,13,Thoothukudi,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,7,82
HR-2026-00755,2025-03-06 23:09:38,8,Erode,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,8,88
HR-2026-00756,2025-08-28 18:54:27,16,Kancheepuram,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,CHEMICAL_PRECURSORS,14,83
HR-2026-00757,2025-07-23 23:49:51,24,Nilgiris,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,SYNTHETIC_MDMA,1,85
HR-2026-00758,2026-01-20 07:09:26,29,Sivaganga,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,3,82
HR-2026-00759,2025-11-10 09:30:44,22,Dharmapuri,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,OPIOID_ANALOGUES,5,74
HR-2026-00760,2026-01-05 20:20:37,17,Chengalpattu,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,13,86
HR-2026-00761,2025-04-09 23:02:09,7,Tiruppur,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,2,76
HR-2026-00762,2025-06-22 18:44:35,33,Thiruvarur,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,CHEMICAL_PRECURSORS,7,80
HR-2026-00763,2025-02-17 23:27:07,38,Tiruvannamalai,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,COMMERCIAL_GANJA,15,77
HR-2026-00764,2025-02-23 13:32:07,6,Tirunelveli,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,3,70
HR-2026-00765,2025-07-07 13:44:40,10,Krishnagiri,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,UNKNOWN_CONTRABAND,9,76
HR-2026-00766,2025-12-11 21:16:56,15,Tenkasi,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,7,89
HR-2026-00767,2025-11-17 10:45:30,13,Thoothukudi,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,UNKNOWN_CONTRABAND,6,86
HR-2026-00768,2025-03-22 17:04:26,21,Kallakurichi,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,2,73
HR-2026-00769,2025-04-28 06:01:42,12,Thanjavur,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,5,80
HR-2026-00770,2025-03-10 21:54:45,6,Tirunelveli,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,6,78
HR-2026-00771,2025-02-25 05:46:14,32,Theni,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,15,77
HR-2026-00772,2026-06-24 12:49:06,18,Tiruvallur,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,UNKNOWN_CONTRABAND,12,94
HR-2026-00773,2025-02-26 23:22:19,10,Krishnagiri,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,SYNTHETIC_MDMA,15,88
HR-2026-00774,2025-06-19 08:53:35,3,Madurai,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,UNKNOWN_CONTRABAND,2,80
HR-2026-00775,2026-02-05 15:11:41,35,Mayiladuthurai,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,UNKNOWN_CONTRABAND,8,94
HR-2026-00776,2025-08-12 21:12:00,18,Tiruvallur,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,COMMERCIAL_GANJA,14,89
HR-2026-00777,2025-07-30 22:04:02,29,Sivaganga,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,1,82
HR-2026-00778,2025-04-21 22:20:26,13,Thoothukudi,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,14,82
HR-2026-00779,2025-04-08 13:14:48,31,Virudhunagar,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,11,84
HR-2026-00780,2025-01-06 16:33:22,30,Ramanathapuram,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,5,79
HR-2026-00781,2026-04-20 16:33:06,7,Tiruppur,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,1,85
HR-2026-00782,2026-04-17 20:38:20,7,Tiruppur,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,13,94
HR-2026-00783,2025-08-06 04:26:07,6,Tirunelveli,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,12,75
HR-2026-00784,2026-05-14 11:22:45,33,Thiruvarur,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,10,91
HR-2026-00785,2025-07-19 19:47:31,25,Karur,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,2,81
HR-2026-00786,2026-06-12 19:57:27,32,Theni,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,8,88
HR-2026-00787,2025-03-15 05:43:32,9,Vellore,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,14,75
HR-2026-00788,2025-04-23 03:24:58,27,Perambalur,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,8,90
HR-2026-00789,2026-06-10 17:14:59,17,Chengalpattu,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,3,87
HR-2026-00790,2025-05-16 10:41:33,6,Tirunelveli,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,SYNTHETIC_MDMA,2,74
HR-2026-00791,2025-03-15 03:23:29,30,Ramanathapuram,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,CHEMICAL_PRECURSORS,8,88
HR-2026-00792,2025-07-06 17:55:23,23,Namakkal,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,SYNTHETIC_MDMA,1,94
HR-2026-00793,2025-11-30 08:56:17,33,Thiruvarur,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,9,88
HR-2026-00794,2025-07-09 17:31:56,18,Tiruvallur,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,13,87
HR-2026-00795,2025-11-15 18:18:42,16,Kancheepuram,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,15,92
HR-2026-00796,2026-05-08 06:50:12,26,Ariyalur,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,CHEMICAL_PRECURSORS,15,86
HR-2026-00797,2025-01-09 09:01:09,31,Virudhunagar,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,13,76
HR-2026-00798,2024-11-09 06:08:14,14,Kanniyakumari,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,8,70
HR-2026-00799,2026-04-09 02:54:34,23,Namakkal,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,13,84
HR-2026-00800,2025-04-10 12:29:19,3,Madurai,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,7,72
HR-2026-00801,2025-05-26 16:02:48,4,Salem,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,15,89
HR-2026-00802,2025-08-01 06:38:14,30,Ramanathapuram,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,SYNTHETIC_MDMA,2,81
HR-2026-00803,2025-04-13 05:28:48,24,Nilgiris,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,UNKNOWN_CONTRABAND,9,80
HR-2026-00804,2024-11-05 03:37:47,8,Erode,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,10,86
HR-2026-00805,2025-12-28 00:35:49,26,Ariyalur,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,PRESCRIPTION_NARCOTICS,15,71
HR-2026-00806,2025-09-12 14:06:51,20,Viluppuram,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,14,87
HR-2026-00807,2025-02-19 01:29:40,36,Ranipet,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,10,84
HR-2026-00808,2025-01-24 13:01:05,9,Vellore,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,6,72
HR-2026-00809,2025-01-28 11:25:01,33,Thiruvarur,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,5,72
HR-2026-00810,2025-08-02 13:51:49,22,Dharmapuri,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,5,71
HR-2026-00811,2025-05-20 01:59:05,38,Tiruvannamalai,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,COMMERCIAL_GANJA,8,85
HR-2026-00812,2025-01-05 04:58:52,15,Tenkasi,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,15,88
HR-2026-00813,2025-10-19 04:30:40,2,Coimbatore,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,PRESCRIPTION_NARCOTICS,1,71
HR-2026-00814,2026-01-16 19:33:16,32,Theni,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,2,71
HR-2026-00815,2025-08-30 14:40:23,26,Ariyalur,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,1,88
HR-2026-00816,2026-01-12 00:03:37,20,Viluppuram,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,13,78
HR-2026-00817,2026-01-15 23:59:46,11,Dindigul,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,11,74
HR-2026-00818,2026-03-31 04:41:54,21,Kallakurichi,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,5,80
HR-2026-00819,2026-07-13 17:48:57,7,Tiruppur,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,7,81
HR-2026-00820,2026-03-03 14:42:45,3,Madurai,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,9,87
HR-2026-00821,2025-12-13 22:30:13,4,Salem,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,1,93
HR-2026-00822,2025-03-10 05:53:48,3,Madurai,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,10,79
HR-2026-00823,2026-02-23 01:20:17,29,Sivaganga,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,15,71
HR-2026-00824,2024-12-17 07:35:44,4,Salem,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,4,88
HR-2026-00825,2025-07-03 02:39:09,7,Tiruppur,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,UNKNOWN_CONTRABAND,5,74
HR-2026-00826,2025-10-28 03:04:24,24,Nilgiris,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,8,76
HR-2026-00827,2026-05-22 20:37:11,26,Ariyalur,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,SYNTHETIC_MDMA,1,76
HR-2026-00828,2025-06-01 06:49:00,9,Vellore,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,PRESCRIPTION_NARCOTICS,6,82
HR-2026-00829,2025-11-15 08:22:44,28,Pudukkottai,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,SYNTHETIC_MDMA,15,87
HR-2026-00830,2025-04-12 02:08:21,34,Nagapattinam,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,COMMERCIAL_GANJA,3,71
HR-2026-00831,2024-12-14 23:21:20,5,Tiruchirappalli,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,15,81
HR-2026-00832,2025-11-03 16:28:24,5,Tiruchirappalli,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,2,80
HR-2026-00833,2025-10-21 01:20:36,10,Krishnagiri,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,SYNTHETIC_MDMA,3,85
HR-2026-00834,2025-11-25 14:21:59,11,Dindigul,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,5,70
HR-2026-00835,2026-06-06 21:30:16,23,Namakkal,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,5,77
HR-2026-00836,2025-10-20 02:28:45,25,Karur,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,15,90
HR-2026-00837,2026-07-23 15:41:22,14,Kanniyakumari,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,7,84
HR-2026-00838,2025-07-19 13:29:49,28,Pudukkottai,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,2,88
HR-2026-00839,2026-04-20 06:47:25,24,Nilgiris,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,UNKNOWN_CONTRABAND,8,78
HR-2026-00840,2026-06-04 15:36:02,38,Tiruvannamalai,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,SYNTHETIC_MDMA,1,93
HR-2026-00841,2026-05-09 15:10:31,32,Theni,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,8,94
HR-2026-00842,2025-01-10 01:23:43,17,Chengalpattu,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,CHEMICAL_PRECURSORS,11,85
HR-2026-00843,2025-08-30 09:20:59,34,Nagapattinam,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,SYNTHETIC_MDMA,4,74
HR-2026-00844,2025-07-22 05:37:17,25,Karur,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,7,77
HR-2026-00845,2024-12-27 13:38:50,21,Kallakurichi,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,SYNTHETIC_MDMA,6,73
HR-2026-00846,2025-05-25 18:09:43,2,Coimbatore,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,UNKNOWN_CONTRABAND,1,71
HR-2026-00847,2026-01-10 23:05:21,8,Erode,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,1,93
HR-2026-00848,2025-07-05 06:53:50,4,Salem,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,10,74
HR-2026-00849,2025-10-06 15:46:17,27,Perambalur,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,UNKNOWN_CONTRABAND,10,82
HR-2026-00850,2026-03-05 18:02:48,36,Ranipet,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,4,92
HR-2026-00851,2025-06-07 05:40:15,36,Ranipet,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,3,85
HR-2026-00852,2026-05-05 11:24:41,35,Mayiladuthurai,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,CHEMICAL_PRECURSORS,5,78
HR-2026-00853,2026-04-15 11:48:56,7,Tiruppur,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,OPIOID_ANALOGUES,4,80
HR-2026-00854,2026-06-22 04:08:45,32,Theni,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,CHEMICAL_PRECURSORS,8,87
HR-2026-00855,2025-05-31 01:22:24,34,Nagapattinam,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,1,76
HR-2026-00856,2026-08-12 02:31:42,11,Dindigul,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,6,85
HR-2026-00857,2026-04-16 04:54:23,38,Tiruvannamalai,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,COMMERCIAL_GANJA,2,71
HR-2026-00858,2026-04-18 15:17:50,38,Tiruvannamalai,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,PRESCRIPTION_NARCOTICS,1,72
HR-2026-00859,2025-11-02 04:52:58,15,Tenkasi,GOVT_MEDICAL_COLLEGE_PSYCH,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,7,93
HR-2026-00860,2025-10-30 18:30:23,31,Virudhunagar,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,10,81
HR-2026-00861,2026-04-21 09:08:23,4,Salem,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,1,80
HR-2026-00862,2026-02-02 23:48:51,2,Coimbatore,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,7,83
HR-2026-00863,2025-07-03 09:01:15,18,Tiruvallur,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,COMMERCIAL_GANJA,10,75
HR-2026-00864,2026-08-10 07:11:09,27,Perambalur,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,14,77
HR-2026-00865,2025-09-14 15:15:30,23,Namakkal,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,4,87
HR-2026-00866,2025-07-17 21:43:01,15,Tenkasi,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,9,85
HR-2026-00867,2025-06-19 23:51:27,13,Thoothukudi,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,1,84
HR-2026-00868,2026-07-15 09:02:18,23,Namakkal,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,COMMERCIAL_GANJA,12,77
HR-2026-00869,2026-04-02 02:46:10,23,Namakkal,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,15,93
HR-2026-00870,2026-01-20 05:52:48,38,Tiruvannamalai,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,14,94
HR-2026-00871,2025-04-30 11:57:34,14,Kanniyakumari,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,PRESCRIPTION_NARCOTICS,11,71
HR-2026-00872,2026-02-18 06:30:34,36,Ranipet,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,UNKNOWN_CONTRABAND,10,84
HR-2026-00873,2025-10-04 05:59:50,10,Krishnagiri,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,PRESCRIPTION_NARCOTICS,1,77
HR-2026-00874,2025-04-07 23:16:21,15,Tenkasi,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,13,72
HR-2026-00875,2024-12-06 12:47:12,35,Mayiladuthurai,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,15,92
HR-2026-00876,2026-04-27 16:17:17,7,Tiruppur,LICENSED_DE_ADDICTION_NGO,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,11,86
HR-2026-00877,2026-07-06 11:12:35,29,Sivaganga,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,UNKNOWN_CONTRABAND,10,74
HR-2026-00878,2025-05-25 16:39:54,24,Nilgiris,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,COMMERCIAL_GANJA,14,81
HR-2026-00879,2026-02-13 13:16:52,23,Namakkal,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,3,72
HR-2026-00880,2026-08-06 13:30:36,8,Erode,GOVT_MEDICAL_COLLEGE_PSYCH,WITHDRAWAL_ADMISSION,SYNTHETIC_MDMA,14,80
HR-2026-00881,2025-01-31 23:52:11,23,Namakkal,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,9,88
HR-2026-00882,2026-06-11 04:25:53,28,Pudukkottai,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,SYNTHETIC_MDMA,11,82
HR-2026-00883,2025-08-01 08:22:06,13,Thoothukudi,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,SYNTHETIC_MDMA,12,87
HR-2026-00884,2026-06-05 00:39:57,7,Tiruppur,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,SYNTHETIC_MDMA,14,86
HR-2026-00885,2025-07-11 15:22:57,33,Thiruvarur,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,COMMERCIAL_GANJA,11,77
HR-2026-00886,2024-10-16 07:20:44,3,Madurai,DISTRICT_HQ_HOSPITAL,TOXICOLOGY_SCREEN_AGGREGATE,UNKNOWN_CONTRABAND,9,80
HR-2026-00887,2025-10-06 11:39:25,14,Kanniyakumari,DISTRICT_HQ_HOSPITAL,WITHDRAWAL_ADMISSION,PRESCRIPTION_NARCOTICS,11,90
HR-2026-00888,2025-03-13 09:14:45,8,Erode,GOVT_MEDICAL_COLLEGE_PSYCH,TOXICOLOGY_SCREEN_AGGREGATE,CHEMICAL_PRECURSORS,3,76
HR-2026-00889,2024-11-28 12:52:50,12,Thanjavur,LICENSED_DE_ADDICTION_NGO,WITHDRAWAL_ADMISSION,SYNTHETIC_MDMA,2,93
HR-2026-00890,2024-10-05 19:40:58,7,Tiruppur,DISTRICT_HQ_HOSPITAL,OUTPATIENT_SUBSTANCE_CONSULT,PRESCRIPTION_NARCOTICS,12,70
HR-2026-00891,2026-03-13 19:01:39,38,Tiruvannamalai,LICENSED_DE_ADDICTION_NGO,TOXICOLOGY_SCREEN_AGGREGATE,OPIOID_ANALOGUES,1,77
