provenance_id,target_record_id,source_origin_dataset,ingested_at,transformation_stage,verification_status,sha256_audit_hash
PRV-000411,SIG-TN-00411,CITIZEN_FEED,2025-04-18 22:44:59,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b750e82558a63e5dfe25d62f0b00ae28ecd645a379e9fd84b26fcb90a5083a53
PRV-000412,SIG-TN-00412,CITIZEN_FEED,2025-03-08 08:39:31,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,c634fefef2c31c51507927978e89c7f9eaf4aa23ff76cdfc896c0c49827f6389
PRV-000413,SIG-TN-00413,POLICE_LEDGER,2025-07-20 08:22:30,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,5a1ce261e81fa350111dc98e47f1a0a18119043beef4c38eb630e90a75d7c874
PRV-000414,SIG-TN-00414,CITIZEN_FEED,2025-06-18 21:05:11,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,c79d362f8f294f74f9f01da3c1985ed1d4ca5f4446de377a1245a7cc51cdc7f6
PRV-000415,SIG-TN-00415,CHECKPOST_OCR,2024-12-06 15:53:48,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,4f371a6118acfbdd9ee04e90c1e95636926d88c969032ca425b4c24e100650fa
PRV-000416,SIG-TN-00416,CITIZEN_FEED,2026-08-03 22:43:42,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,d3a51174962c6862ece579c0a3fff8b955eed928c1aa849e560f0118863a8e2e
PRV-000417,SIG-TN-00417,CHECKPOST_OCR,2025-05-01 22:25:36,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,27aadfd63d9a53a5c448a2a9cb2e842c4f7ff9367c3e325e53d9c3e99315bfd3
PRV-000418,SIG-TN-00418,HEALTH_STAT,2025-10-03 22:35:46,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,1a040eadf88c6517526ea7d9fbe64fee4b57ed34a3e8fa63490096910a6fc997
PRV-000419,SIG-TN-00419,POLICE_LEDGER,2026-06-03 06:17:46,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,256553d4f260140c3d6f110d740a7f0e34586b715c8cec1852f3bb95ba92bc4f
PRV-000420,SIG-TN-00420,POLICE_LEDGER,2025-07-19 17:33:46,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,a095bcde5ccb886ab215b3100e13e499e2b6fb20b97ba5926c17b77feaa753c5
PRV-000421,SIG-TN-00421,POLICE_LEDGER,2025-06-24 14:55:49,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,316b495a6deb3e58db390f459572daa76c2479f51cd99890ed136b85ad9bd2d4
PRV-000422,SIG-TN-00422,CHECKPOST_OCR,2025-04-25 20:19:12,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,6984795a6515497117461bc151bcc6e596535b47d0d794921ab16c2a7de94ed8
PRV-000423,SIG-TN-00423,POLICE_LEDGER,2025-10-23 22:58:07,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,892f7c5f443ab2874aa599924636cb3443c634c7ccd7e34547cf99141f44bbe4
PRV-000424,SIG-TN-00424,CITIZEN_FEED,2025-10-08 08:09:14,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,10867dac957a55bf75ef86dfa4467dbaf9ea38bb188443b2918d5d13e7b956f3
PRV-000425,SIG-TN-00425,CITIZEN_FEED,2025-07-31 00:54:44,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,0f5b5d437df6f75293aa89d2cf556c7c0127a6d60e6ee592bbdce8564c7e1701
PRV-000426,SIG-TN-00426,POLICE_LEDGER,2024-12-08 12:18:46,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,a58a15078e44b61ce0d66b01c57189505b675c4e50b0834fe3a8ea749d86e41d
PRV-000427,SIG-TN-00427,HEALTH_STAT,2026-03-22 20:36:02,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ae650e65bd3c4667f7039293cdb6ab304282010bcb9666c42a0ad24d364461a6
PRV-000428,SIG-TN-00428,HEALTH_STAT,2025-10-11 16:57:34,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,9ec0ffe52bcbf2557306211b6b7e3ec77b67e2c6f2a926d0096c757bfeec764a
PRV-000429,SIG-TN-00429,CHECKPOST_OCR,2024-10-22 09:55:44,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,6a7b810480a38407751214fae25dac8eddd59d1f475f20e3e53034a72c07376b
PRV-000430,SIG-TN-00430,POLICE_LEDGER,2026-01-03 21:31:26,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,e3e4afbea0db59f8fb9bace89ccd3015c49978a5b80b32e64a134c1174b91c0d
PRV-000431,SIG-TN-00431,CHECKPOST_OCR,2025-05-03 14:12:50,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,4f816f003231a5d425fc23351971bde51dec9a22b718e33514e0362a1923fc95
PRV-000432,SIG-TN-00432,HEALTH_STAT,2026-03-30 18:11:01,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,afa6e36d860c57be698a950061390807815a8b66d1a6f5abf5cf86bff2b33405
PRV-000433,SIG-TN-00433,HEALTH_STAT,2025-01-01 17:46:24,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,0beea239fc3e4443d6b123f0f39eeb33f313a2fe2173e5a83695218455a19ed4
PRV-000434,SIG-TN-00434,POLICE_LEDGER,2025-12-25 00:32:44,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,6c90bc4fe82af85740d87cf958e4c4d5af3e569bfbdf470c0e5c24279569fbad
PRV-000435,SIG-TN-00435,POLICE_LEDGER,2024-09-24 02:44:25,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,7210e79832ed57a9ed38255a29dba9d5de323e557f546844c9a419cc3b46416d
PRV-000436,SIG-TN-00436,POLICE_LEDGER,2025-07-18 02:58:35,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b0b7bc51c2467a7e2079ebf5fa3eb3eda8e74a8e88600b0b4f9454dfaa87866d
PRV-000437,SIG-TN-00437,HEALTH_STAT,2026-05-02 08:14:16,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,f15d8f087b02b345e634c9c7ca9f26c82f17ff1621368df27d91623ef9099eab
PRV-000438,SIG-TN-00438,HEALTH_STAT,2025-12-30 21:30:59,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,0260d48aa516b7ce67afff1bde8e1b9988f79ff1bc645dddfc96ecceb52bed6d
PRV-000439,SIG-TN-00439,HEALTH_STAT,2025-10-22 23:01:48,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,8ff280b49ffadd55624bc81b448a6feebbb148af51f4ecd28f2f8b321dee56ee
PRV-000440,SIG-TN-00440,CHECKPOST_OCR,2025-08-10 21:18:10,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,cd384d7a667bdc068e45c6d7e9706eeab16e3af2205533732c704f7a8b22f23c
PRV-000441,SIG-TN-00441,CHECKPOST_OCR,2024-12-04 06:06:53,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,31a2e50db25facec0a52ac1064d79ea5f51a35da27d4907b4ed384074494ef59
PRV-000442,SIG-TN-00442,CITIZEN_FEED,2025-07-10 01:18:30,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,9e7cca6f5c3c828ac92f66d2744085413c08730e30b9fc5ed47220bb78b29da3
PRV-000443,SIG-TN-00443,CHECKPOST_OCR,2025-01-22 09:28:22,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,24f0aa0a85b020d0a6196e400e10bfe12e83405acdc0899aa4f01828c4072487
PRV-000444,SIG-TN-00444,CHECKPOST_OCR,2025-06-04 00:06:41,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,d8f993bce9e2962c9eed54fa30898d24c58f4d31a57017e5229ed55216843859
PRV-000445,SIG-TN-00445,CHECKPOST_OCR,2026-02-10 23:43:31,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,2c0e1c46b987306804dfaf5ec5efe7f853f72748fd552682fc515415efefa4f4
PRV-000446,SIG-TN-00446,HEALTH_STAT,2024-12-07 20:11:21,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,3ba3ca657f8f2762fb018733d8f54a8c9eaa007aea83dfd0e89d531e2704a9b4
PRV-000447,SIG-TN-00447,POLICE_LEDGER,2026-01-23 19:46:57,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,80cd48321ef912a8462dd605c57374335320db73d96ac8ed093fe7f3b0678bfb
PRV-000448,SIG-TN-00448,CHECKPOST_OCR,2025-09-16 18:55:08,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,53eefb58d524817dd0798ba0742d3fd35f16ddd0bc0396a5129b0da077400fdd
PRV-000449,SIG-TN-00449,CHECKPOST_OCR,2026-02-13 23:41:48,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,c34a5f2271cc4a01d55757857b5dccf01f1af65b5cbd61ecee7b9f7ed6a2739f
PRV-000450,SIG-TN-00450,HEALTH_STAT,2025-06-16 03:44:54,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,70ce871a76a62a3718eb1cb3cdccca1de7ed83e8034a129f97a350f616e82973
PRV-000451,SIG-TN-00451,POLICE_LEDGER,2025-05-13 00:15:28,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,3b5f6e8c9b3c85f0dd39e2f23b63f0d2e5e096df9ebcb76e53e7494d4e53d45f
PRV-000452,SIG-TN-00452,CITIZEN_FEED,2025-09-07 01:11:18,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ec843b85f52a0284080f3b2d15cee82e8803515ddadb4f11c5a96b07eefec88e
PRV-000453,SIG-TN-00453,HEALTH_STAT,2025-05-15 16:56:21,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,86f64720f3874a0626128881eb404c110fcee2bd553fbebe484ccf7f38b6c237
PRV-000454,SIG-TN-00454,CHECKPOST_OCR,2024-10-10 00:50:01,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,fca20c3742fcbb9722cea9b124c30fd3186268feb62b523275f888e88ddbe74d
PRV-000455,SIG-TN-00455,POLICE_LEDGER,2025-07-31 06:54:15,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,8e12ce523fb6fd3bc6a04890e0f9677d136b5c42a3395dcab3d0c4a1406e1869
PRV-000456,SIG-TN-00456,HEALTH_STAT,2024-12-31 08:16:51,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,58cd11606f0953db1bc4756772a56e7583045ff591d3ee870c7adfdab65c4bf4
PRV-000457,SIG-TN-00457,HEALTH_STAT,2025-02-15 23:41:23,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ab7b837db103eb2c9cb85a6d7bed8886e2064053fdcb83462415ddf751217fb1
PRV-000458,SIG-TN-00458,CITIZEN_FEED,2025-11-02 23:25:40,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,394d9281993b8842d41d869ee9a4f859bba4f173cb2a500ebdd99861707159b0
PRV-000459,SIG-TN-00459,POLICE_LEDGER,2026-08-06 10:37:31,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,c5a2be7992f7838889f2a2984ecf0cf245555dc91c9ad2d05f7ced0489821b14
PRV-000460,SIG-TN-00460,CITIZEN_FEED,2025-01-28 04:38:09,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,1b5671c89e58fcb50cdfda156157c00975af460e6a773fb3d473e876c0561a3c
PRV-000461,SIG-TN-00461,HEALTH_STAT,2026-05-07 07:29:57,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,109bb4524716c6d9f00d776c10b5be3852423a26605d5ee5dccc9497e075f1fc
PRV-000462,SIG-TN-00462,HEALTH_STAT,2025-05-09 02:24:50,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,3722e9f3b1d3629561fc299f91388386b725fd88b6f57342760eff7f3531919a
PRV-000463,SIG-TN-00463,CITIZEN_FEED,2024-10-10 11:47:30,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,3c3834c65612dd82067a4463991d77c93687b7abe05c4e9c882f26678589eb3e
PRV-000464,SIG-TN-00464,HEALTH_STAT,2025-11-21 11:30:08,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,cc4669db7a44037ab106dd129859eb70035af82b0e07853054965426c4abe41a
PRV-000465,SIG-TN-00465,POLICE_LEDGER,2025-05-25 20:36:56,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,17aef59d7fd28e3f48292b53cf24db885c07e84f57db407479461571654133a9
PRV-000466,SIG-TN-00466,POLICE_LEDGER,2026-05-04 14:35:09,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,f5085911eb145f64907790843c04c13d73b1ccaf3124c8b28a33235e96f7cfa6
PRV-000467,SIG-TN-00467,CITIZEN_FEED,2024-10-23 03:55:54,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,a2c4896ad841bad744833cd29f8c682e45610ad5179626a223e5d66a808e811c
PRV-000468,SIG-TN-00468,CITIZEN_FEED,2025-02-18 04:19:24,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,38219ecfcf2cd56c8fef255ac723aadff074d427125e6488f110296a3c1081fe
PRV-000469,SIG-TN-00469,CITIZEN_FEED,2024-10-04 11:04:30,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,19680cd57e7153242e3a0f9c2938824aef9a23ac24270bf81cae1fb3fda0dddb
PRV-000470,SIG-TN-00470,POLICE_LEDGER,2025-01-23 11:51:06,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,689fda2117a57f44e0c18393d7ce3707978da7821607beb23971531f3d8c9e83
PRV-000471,SIG-TN-00471,HEALTH_STAT,2024-12-10 05:06:21,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,a5151f5bed0f0ebb61438de43e8a622bf0b6ea67aaac680e1af1a28113d7aa97
PRV-000472,SIG-TN-00472,CITIZEN_FEED,2026-02-02 06:45:04,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,1a75a6d946d95e16665d7a08868d2996eebd502ba5f6f42b6aa80d75582504b1
PRV-000473,SIG-TN-00473,CHECKPOST_OCR,2026-01-29 04:47:48,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,03f93cf0ad8b072d07c3a66c102d774bd4570016c46fc2c6b30a748f2da080e6
PRV-000474,SIG-TN-00474,CITIZEN_FEED,2025-10-04 07:29:23,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,04867b2f95568c34cd0964dfd7a5c7ab4747d32a402ba2f9a28347e043367761
PRV-000475,SIG-TN-00475,HEALTH_STAT,2026-08-04 14:21:35,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b15fc652e48270f1c477ef61ef49a503a215e0cef27de158bd9d399f274c14c2
PRV-000476,SIG-TN-00476,POLICE_LEDGER,2024-11-23 06:20:19,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,a184fbec4b0f80e46641d5617a3e3717d90e63f4ec652723817dddb545fe7b44
PRV-000477,SIG-TN-00477,CHECKPOST_OCR,2026-06-30 21:14:53,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,2e415f92e046b0b593afbf10b7ab717fbabd94699310aae76651a4fdeee5ab02
PRV-000478,SIG-TN-00478,HEALTH_STAT,2025-04-03 07:53:40,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,f446423ec84d04c69347659899c6ed2181869f01146c3496404bfa5cb1eca19b
PRV-000479,SIG-TN-00479,HEALTH_STAT,2026-08-07 14:45:23,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,5ba415e0bdd180e42afafedfe48ce156fbad07823f9b264748f9cb53c4a25f19
PRV-000480,SIG-TN-00480,POLICE_LEDGER,2025-08-05 03:43:28,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,229739507bbf8548d33bf3e921bcf5a60d671406158b0a87cf660a99e9ce0e4a
PRV-000481,SIG-TN-00481,CITIZEN_FEED,2025-10-03 03:29:30,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,df1ac69cbae62bdf6b88c6816fa5159f31caa565e80213002f8d96396670d42f
PRV-000482,SIG-TN-00482,HEALTH_STAT,2025-04-27 09:34:40,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,794845c5ff14dc2a42be330be6b69d03de02a66b5f8e65f836a53dda036af88b
PRV-000483,SIG-TN-00483,CHECKPOST_OCR,2025-10-28 09:36:39,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,769fc752bca3d2b8972b635d04939b301c5dd788bb305a798df2cd7236412da4
PRV-000484,SIG-TN-00484,CITIZEN_FEED,2026-06-08 22:30:09,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,a987349874250bf67951e3cb5c0f6f56aea7ae18a5985a2c7cc13e08573863df
PRV-000485,SIG-TN-00485,POLICE_LEDGER,2026-05-23 19:29:40,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,fb0d43d45c7f63d8ea8636c3bb863765fe6f6e2a5702951e2d26aa53b1579847
PRV-000486,SIG-TN-00486,CHECKPOST_OCR,2025-04-07 06:17:01,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,4941dff39331a5acb838f08e088183b03e086f6bf99dca19f874f04ee6ad77f0
PRV-000487,SIG-TN-00487,HEALTH_STAT,2025-01-28 01:26:54,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,445bf34669c1346c84f8a79a0bdb8918ddef97724c57cef2be41bcfe96dbf405
PRV-000488,SIG-TN-00488,HEALTH_STAT,2026-05-13 00:02:03,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,4f788b1f16a9bf8945426418eaeb05b18b4947c574be784a134324f1c7d563ad
PRV-000489,SIG-TN-00489,CHECKPOST_OCR,2025-04-01 17:16:43,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,de3190452a4006680b61f7fafc8201bf1c4d3d5886792c726689306bf4f7984d
PRV-000490,SIG-TN-00490,CHECKPOST_OCR,2025-04-08 16:53:14,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,d7cd6126adf32d7ed11a8769ecce4018898c3648365f0495e7a96fe5f7f02d40
PRV-000491,SIG-TN-00491,POLICE_LEDGER,2025-09-28 21:53:55,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,994cb510771df3318659496c58462157352cc9422347a58f9c3c8d938edc6298
PRV-000492,SIG-TN-00492,CHECKPOST_OCR,2025-12-16 16:07:32,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,9d296ca9a5fede036aec04fd85955a966958c9092a361e368c5f8e1d7e14a361
PRV-000493,SIG-TN-00493,CITIZEN_FEED,2026-03-25 05:26:05,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,575bd7c2d73f09c836017e4e346e48850a6e144b5240f9dd6dc4f4840d6bd03e
PRV-000494,SIG-TN-00494,POLICE_LEDGER,2024-10-16 20:24:50,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,8273708ec1a11b5d4ed56528eaf0c8e146a5b831a04219d80ea3287d5a8bf27b
PRV-000495,SIG-TN-00495,POLICE_LEDGER,2026-06-04 15:25:14,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,49d7842d0b6d72a11be41b1fafb472a0829e366ccb862cebcc17b3a90a78b178
PRV-000496,SIG-TN-00496,HEALTH_STAT,2024-12-19 10:09:43,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,5f5cb906af0da38466502db7b131648f94f1f9dbba47a48337bd6659048f4607
PRV-000497,SIG-TN-00497,POLICE_LEDGER,2026-02-25 18:44:43,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,36eb2ff5d9ab0a973773874aa064f388c28a27ff6422ff09cc7938df73c74e0f
PRV-000498,SIG-TN-00498,CHECKPOST_OCR,2026-04-25 07:28:53,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,3a24a2a89d5b60d383e8df5147f9021180f14fbe8afc162257297ba23e7b0240
PRV-000499,SIG-TN-00499,CHECKPOST_OCR,2026-01-16 00:55:24,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,6ab911213e3e94d7ee41d2b196146f4a4f251a8e4a2e7910cb33821fe0bd12ed
PRV-000500,SIG-TN-00500,POLICE_LEDGER,2024-12-03 14:17:12,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b1bdc0038f4805878cc56d20bfbeac833d2c43326b8244bb9c3d193712167e26
PRV-000501,SIG-TN-00501,CITIZEN_FEED,2025-05-07 18:02:29,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ce01058e042dfcc3cc4d8a6daac22f5f1bad93ab95c858200641bb30d604ff19
PRV-000502,SIG-TN-00502,POLICE_LEDGER,2025-10-01 23:42:08,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,07a6a8b128bf7b7dc7e8db56cce783704a750ab43960d3c86d69db6091d1c651
PRV-000503,SIG-TN-00503,CITIZEN_FEED,2025-08-15 03:16:45,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,02b5727aadada14e0808ead0e572647c7d32c7ff1dad4093e474298e6457e2fc
PRV-000504,SIG-TN-00504,CITIZEN_FEED,2026-07-27 04:36:32,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,d5b131d9e2fc1b75d43b25dc3a543c3c592021f402c4be65c9af17707eb10aef
PRV-000505,SIG-TN-00505,HEALTH_STAT,2026-08-14 10:07:07,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,12a6ffb64f2afea1bf5afd7295c987d253884bb078f917dca9bd0ddf5cb579f5
PRV-000506,SIG-TN-00506,HEALTH_STAT,2024-10-02 10:59:03,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,8c64c0f20afd387808b33f4a5c125f5bcbbcdb928c97f2905a8f74f918c9f2a6
PRV-000507,SIG-TN-00507,POLICE_LEDGER,2024-09-19 07:15:00,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,d77bf72b160743f83f6e7cd9a4ab86e0ee94877133742a5dce17efb6bcf80e34
PRV-000508,SIG-TN-00508,HEALTH_STAT,2024-11-08 08:54:08,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,baddca85d391c30ef36a55b759614b806455d6bd8e4603e622c8b8c953323db8
PRV-000509,SIG-TN-00509,CHECKPOST_OCR,2024-09-24 05:07:31,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,95e75c0b7d74e063c56dd89fdd3b07c0a089bedcf577ae678b213cb81a41db75
PRV-000510,SIG-TN-00510,POLICE_LEDGER,2026-01-24 17:00:04,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,df3005b01ea334fc53dee7eb76a3d639ea94e5fb19ae1a72e4047da0ab8819cb
PRV-000511,SIG-TN-00511,CHECKPOST_OCR,2024-12-06 01:29:13,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,33f8d889f2bf918fbe93966e3bcc259a02bc708f4d2ab96f03e063332b9cc60f
PRV-000512,SIG-TN-00512,POLICE_LEDGER,2025-10-04 13:43:22,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,b814af09c83d0b172c9823fbc781b39f469c617c1b59787072ed894dff2a8c29
PRV-000513,SIG-TN-00513,POLICE_LEDGER,2025-08-11 04:23:26,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,398af22cc5d9542b773362f0ef73e9518305ee90d2cd2587a185539f2e59cead
PRV-000514,SIG-TN-00514,CITIZEN_FEED,2024-12-27 16:32:52,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,87c7c5f9e665d39799601ecfb78003b00e31323e3b336ec346e983931ac8e021
PRV-000515,SIG-TN-00515,HEALTH_STAT,2025-07-12 04:38:35,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,f07bfdddf936a08d2f6fd68ff65714765dfb108cf7a159b567dd379435225ecd
PRV-000516,SIG-TN-00516,CHECKPOST_OCR,2025-08-03 05:47:25,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,9310c3294231ead0cede781084b89c43ce06cab25b1f7ca253f06fb5b68f9654
PRV-000517,SIG-TN-00517,CHECKPOST_OCR,2026-03-17 09:51:26,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,fe7fbc3e33ce7e37fe4fa32ef6777b56e0d8fe8e989ba371445bed81ba01f972
PRV-000518,SIG-TN-00518,POLICE_LEDGER,2025-09-28 10:16:18,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,52e2b6f65f82eb25e9f07b8f40d7c9d38b7571f475132eebdc34a1d50d5637f3
PRV-000519,SIG-TN-00519,CITIZEN_FEED,2025-07-27 05:02:27,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,ff0a61605007ff5ac7a607882d4d68d1c361b7a70819c39ea57aa0bd389500fd
PRV-000520,SIG-TN-00520,CITIZEN_FEED,2025-02-05 12:32:56,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,acdcb733df2187c4f4551298b5d59de2ea10c4aed092d649c1cea3b43fb8cbce
PRV-000521,SIG-TN-00521,POLICE_LEDGER,2026-01-29 23:00:36,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,a9a6009b4d29af17d8f1f1a4ea72b5f3956a7bfce85838f09b65429a2480bdec
PRV-000522,SIG-TN-00522,HEALTH_STAT,2025-12-13 09:04:45,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,8de1d8dafafa549e7eb2d77af319b157612f86c4287e5f5f4cffe9f82d63a95b
PRV-000523,SIG-TN-00523,CITIZEN_FEED,2026-06-26 19:25:05,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,0925db764adb1078bafcaafd21e5ae9216dfcc809442b83ed8f923cca3b6a124
PRV-000524,SIG-TN-00524,CHECKPOST_OCR,2025-05-07 20:13:28,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,d4fc696fa861dc04d6fc587338ad85bf2a775c2c2ddccf272b35c785509f3841
PRV-000525,SIG-TN-00525,CITIZEN_FEED,2024-11-26 12:58:54,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,5a6d2012ee092d28870bb75c3ad929eb679158e967784f2473a39a9b39b97fae
PRV-000526,SIG-TN-00526,CITIZEN_FEED,2026-04-27 07:12:38,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,21dcbf5925d0fb368c8aaa84068624002b7e21b9f6fb352bf7f766c05ba4a5ec
PRV-000527,SIG-TN-00527,POLICE_LEDGER,2025-11-09 11:56:34,PII_REDACTED_AND_NORMALIZED,VERIFIED_INTEGRITY,9b5cfb7c7bee8135245ea5a9863519a34005a5ddf625fd7cc52efbbe8a3cb41b
