outcome_id,ticket_id,resolved_at,operational_outcome,feedback_to_intelligence_model,outcome_confidence
OUT-2026-00965,TCK-2026-00965,2025-07-27 17:34:11,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,81
OUT-2026-00966,TCK-2026-00966,2025-04-21 05:26:32,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,79
OUT-2026-00967,TCK-2026-00967,2025-10-02 13:02:50,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,89
OUT-2026-00968,TCK-2026-00968,2026-01-14 07:48:36,CIVIL_SUPPORT_REFERRED,FALSE_ALARM_REPORTED,91
OUT-2026-00969,TCK-2026-00969,2025-07-10 04:44:07,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,94
OUT-2026-00970,TCK-2026-00970,2026-03-24 18:21:49,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,75
OUT-2026-00971,TCK-2026-00971,2025-08-13 06:40:03,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,90
OUT-2026-00972,TCK-2026-00972,2025-12-31 00:24:26,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,93
OUT-2026-00973,TCK-2026-00973,2026-07-21 18:49:27,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,91
OUT-2026-00974,TCK-2026-00974,2026-02-25 22:37:28,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,96
OUT-2026-00975,TCK-2026-00975,2026-01-30 19:26:29,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,83
OUT-2026-00976,TCK-2026-00976,2025-09-02 10:10:41,PREVENTIVE_DETERRENCE_ACHIEVED,MODEL_PREDICTION_VERIFIED,97
OUT-2026-00977,TCK-2026-00977,2025-10-22 20:03:26,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,80
OUT-2026-00978,TCK-2026-00978,2025-10-16 10:17:59,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,79
OUT-2026-00979,TCK-2026-00979,2026-01-06 11:38:23,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,84
OUT-2026-00980,TCK-2026-00980,2026-02-07 23:17:39,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,83
OUT-2026-00981,TCK-2026-00981,2026-03-27 22:24:35,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,90
OUT-2026-00982,TCK-2026-00982,2026-08-16 23:23:20,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,75
OUT-2026-00983,TCK-2026-00983,2025-09-17 10:34:02,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,93
OUT-2026-00984,TCK-2026-00984,2026-05-27 17:08:56,PREVENTIVE_DETERRENCE_ACHIEVED,NEW_CORRIDOR_DISCOVERED,79
OUT-2026-00985,TCK-2026-00985,2026-05-22 05:00:13,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,93
OUT-2026-00986,TCK-2026-00986,2026-01-08 15:23:07,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,78
OUT-2026-00987,TCK-2026-00987,2025-08-23 16:23:03,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,87
OUT-2026-00988,TCK-2026-00988,2025-07-01 08:40:57,UNSUBSTANTIATED_TIP,NEW_CORRIDOR_DISCOVERED,90
OUT-2026-00989,TCK-2026-00989,2025-10-05 11:55:58,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,81
OUT-2026-00990,TCK-2026-00990,2025-07-13 04:06:18,CIVIL_SUPPORT_REFERRED,MODEL_PREDICTION_VERIFIED,77
OUT-2026-00991,TCK-2026-00991,2025-06-19 09:34:49,CIVIL_SUPPORT_REFERRED,NEW_CORRIDOR_DISCOVERED,95
OUT-2026-00992,TCK-2026-00992,2026-08-16 12:03:01,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,82
OUT-2026-00993,TCK-2026-00993,2026-06-19 08:59:56,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,95
OUT-2026-00994,TCK-2026-00994,2026-07-30 01:30:34,UNSUBSTANTIATED_TIP,MODEL_PREDICTION_VERIFIED,77
OUT-2026-00995,TCK-2026-00995,2026-06-12 07:59:04,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,92
OUT-2026-00996,TCK-2026-00996,2026-06-24 19:06:52,PREVENTIVE_DETERRENCE_ACHIEVED,FALSE_ALARM_REPORTED,83
OUT-2026-00997,TCK-2026-00997,2025-07-13 16:45:29,SEIZURE_EXECUTED,NEW_CORRIDOR_DISCOVERED,91
OUT-2026-00998,TCK-2026-00998,2025-06-24 06:43:33,SEIZURE_EXECUTED,FALSE_ALARM_REPORTED,77
OUT-2026-00999,TCK-2026-00999,2025-09-09 19:42:14,UNSUBSTANTIATED_TIP,FALSE_ALARM_REPORTED,84
OUT-2026-01000,TCK-2026-01000,2025-09-27 11:39:11,SEIZURE_EXECUTED,MODEL_PREDICTION_VERIFIED,94
