fir_number,station_id,station_name,district_id,district_name,fir_date,offense_section,drug_category,quantity_band,investigation_status,confidence_score
FIR-NGP-2025-0584,147,Nagapattinam Town PS 1,34,Nagapattinam,2025-07-26 20:34:16,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,PENDING_TRIAL,90
FIR-PDK-2026-0585,119,Pudukkottai Town PS 2,28,Pudukkottai,2025-09-08 20:47:17,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,88
FIR-KRI-2026-0586,39,Krishnagiri Town PS 3,10,Krishnagiri,2025-01-15 14:28:31,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,PENDING_TRIAL,98
FIR-MDU-2026-0587,10,Madurai Town PS 1,3,Madurai,2026-08-19 03:53:56,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,SMALL_QUANTITY,UNDER_INVESTIGATION,96
FIR-TVR-2025-0588,146,Thiruvarur Town PS 6,33,Thiruvarur,2025-10-22 04:58:59,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,85
FIR-CGL-2025-0589,70,Chengalpattu Town PS 1,17,Chengalpattu,2025-02-21 03:10:22,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,CHARGESHEET_FILED,97
FIR-TPR-2025-0590,28,Tiruppur Town PS 1,7,Tiruppur,2026-08-03 04:46:36,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,PENDING_TRIAL,87
FIR-ARI-2026-0591,111,Ariyalur Town PS 2,26,Ariyalur,2025-01-18 12:29:18,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,88
FIR-TNJ-2026-0592,44,Thanjavur Town PS 1,12,Thanjavur,2026-03-16 22:42:56,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,88
FIR-KRI-2026-0593,38,Krishnagiri Town PS 2,10,Krishnagiri,2026-02-02 07:38:28,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,99
FIR-VRD-2025-0594,133,Virudhunagar Town PS 2,31,Virudhunagar,2026-06-18 21:25:09,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,CHARGESHEET_FILED,91
FIR-NIL-2026-0595,104,Nilgiris Town PS 2,24,Nilgiris,2025-10-03 23:38:25,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,UNDER_INVESTIGATION,95
FIR-TIN-2025-0596,26,Tirunelveli Town PS 3,6,Tirunelveli,2025-06-21 01:50:59,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,87
FIR-KCP-2025-0597,65,Kancheepuram Town PS 1,16,Kancheepuram,2025-10-29 04:54:32,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,93
FIR-TVM-2025-0598,167,Tiruvannamalai Town PS 3,38,Tiruvannamalai,2025-03-14 03:52:59,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,92
FIR-KLK-2026-0599,89,Kallakurichi Town PS 3,21,Kallakurichi,2025-09-26 06:51:06,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,95
FIR-TPR-2026-0600,29,Tiruppur Town PS 2,7,Tiruppur,2026-02-24 06:27:22,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,PENDING_TRIAL,94
FIR-PBL-2026-0601,114,Perambalur Town PS 1,27,Perambalur,2025-09-10 07:25:30,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,88
FIR-MYD-2025-0602,152,Mayiladuthurai Town PS 2,35,Mayiladuthurai,2025-02-10 14:39:47,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,CHARGESHEET_FILED,89
FIR-TVR-2026-0603,143,Thiruvarur Town PS 3,33,Thiruvarur,2025-02-20 07:12:00,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,INTERMEDIATE_QUANTITY,PENDING_TRIAL,99
FIR-KKI-2025-0604,59,Kanniyakumari Town PS 6,14,Kanniyakumari,2024-11-30 22:00:49,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,PENDING_TRIAL,88
FIR-DPI-2026-0605,94,Dharmapuri Town PS 2,22,Dharmapuri,2025-04-13 12:28:26,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,PENDING_TRIAL,87
FIR-CUD-2026-0606,78,Cuddalore Town PS 1,19,Cuddalore,2026-08-02 14:36:23,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,91
FIR-TVR-2026-0607,142,Thiruvarur Town PS 2,33,Thiruvarur,2026-02-24 04:08:06,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,SMALL_QUANTITY,CHARGESHEET_FILED,87
FIR-SLM-2025-0608,17,Salem Town PS 4,4,Salem,2025-07-15 21:30:45,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,96
FIR-ARI-2026-0609,110,Ariyalur Town PS 1,26,Ariyalur,2025-04-09 07:43:45,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,INTERMEDIATE_QUANTITY,PENDING_TRIAL,95
FIR-KRI-2026-0610,38,Krishnagiri Town PS 2,10,Krishnagiri,2024-11-14 06:24:11,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,95
FIR-KRR-2025-0611,107,Karur Town PS 1,25,Karur,2026-04-09 08:43:30,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,93
FIR-PDK-2026-0612,120,Pudukkottai Town PS 3,28,Pudukkottai,2025-08-09 21:54:22,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,99
FIR-MDU-2025-0613,12,Madurai Town PS 3,3,Madurai,2024-11-19 08:30:54,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,99
FIR-KKI-2026-0614,54,Kanniyakumari Town PS 1,14,Kanniyakumari,2025-04-07 02:34:42,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,PENDING_TRIAL,88
FIR-CBE-2026-0615,9,Coimbatore Town PS 6,2,Coimbatore,2025-03-10 05:54:47,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,85
FIR-NGP-2025-0616,149,Nagapattinam Town PS 3,34,Nagapattinam,2026-07-26 00:33:45,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,95
FIR-SVG-2026-0617,123,Sivaganga Town PS 1,29,Sivaganga,2025-06-04 15:17:44,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,UNDER_INVESTIGATION,94
FIR-VLP-2026-0618,84,Viluppuram Town PS 1,20,Viluppuram,2026-05-17 00:43:59,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,PENDING_TRIAL,97
FIR-CHN-2026-0619,2,Chennai Town PS 2,1,Chennai,2024-09-21 20:36:07,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,95
FIR-VLP-2025-0620,85,Viluppuram Town PS 2,20,Viluppuram,2026-02-14 12:17:32,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,97
FIR-TPJ-2025-0621,21,Tiruchirappalli Town PS 4,5,Tiruchirappalli,2024-10-15 20:00:44,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,PENDING_TRIAL,99
FIR-KCP-2026-0622,65,Kancheepuram Town PS 1,16,Kancheepuram,2026-04-29 10:22:31,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,PENDING_TRIAL,89
FIR-ERD-2025-0623,32,Erode Town PS 2,8,Erode,2026-06-06 00:31:42,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,SMALL_QUANTITY,CHARGESHEET_FILED,93
FIR-DPI-2026-0624,95,Dharmapuri Town PS 3,22,Dharmapuri,2025-06-07 06:08:02,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,CHARGESHEET_FILED,92
FIR-PBL-2026-0625,117,Perambalur Town PS 4,27,Perambalur,2024-10-24 17:02:51,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,96
FIR-RNP-2025-0626,157,Ranipet Town PS 2,36,Ranipet,2025-10-17 23:43:40,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,PENDING_TRIAL,86
FIR-MDU-2025-0627,11,Madurai Town PS 2,3,Madurai,2026-02-04 07:25:19,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,90
FIR-VRD-2025-0628,134,Virudhunagar Town PS 3,31,Virudhunagar,2025-05-31 03:44:20,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,CHARGESHEET_FILED,89
FIR-RMD-2026-0629,130,Ramanathapuram Town PS 4,30,Ramanathapuram,2024-10-23 15:15:08,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,UNDER_INVESTIGATION,94
FIR-TPR_N-2025-0630,164,Tirupathur Town PS 4,37,Tirupathur,2025-10-29 17:41:06,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,90
FIR-TPR_N-2025-0631,162,Tirupathur Town PS 2,37,Tirupathur,2025-02-05 23:30:24,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,91
FIR-VEL-2025-0632,35,Vellore Town PS 2,9,Vellore,2025-03-08 20:07:33,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,87
FIR-TVM-2026-0633,168,Tiruvannamalai Town PS 4,38,Tiruvannamalai,2025-03-24 03:41:54,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,92
FIR-ERD-2026-0634,32,Erode Town PS 2,8,Erode,2026-04-23 16:56:11,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,90
FIR-TVR-2025-0635,142,Thiruvarur Town PS 2,33,Thiruvarur,2025-11-27 08:09:01,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,COMMERCIAL_QUANTITY,PENDING_TRIAL,87
FIR-PDK-2026-0636,122,Pudukkottai Town PS 5,28,Pudukkottai,2025-11-19 05:49:14,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,86
FIR-KRR-2025-0637,107,Karur Town PS 1,25,Karur,2025-08-14 03:55:58,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,PENDING_TRIAL,90
FIR-TSI-2026-0638,62,Tenkasi Town PS 3,15,Tenkasi,2025-05-18 13:21:25,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,94
FIR-MYD-2026-0639,155,Mayiladuthurai Town PS 5,35,Mayiladuthurai,2025-11-14 17:48:30,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,CHARGESHEET_FILED,92
FIR-TNJ-2025-0640,46,Thanjavur Town PS 3,12,Thanjavur,2025-11-26 19:23:01,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,88
FIR-PDK-2026-0641,120,Pudukkottai Town PS 3,28,Pudukkottai,2025-07-07 09:41:39,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,PENDING_TRIAL,97
FIR-KCP-2025-0642,65,Kancheepuram Town PS 1,16,Kancheepuram,2025-04-13 16:30:07,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,PENDING_TRIAL,96
FIR-ARI-2026-0643,110,Ariyalur Town PS 1,26,Ariyalur,2025-10-09 10:39:53,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,PENDING_TRIAL,87
FIR-TVM-2025-0644,166,Tiruvannamalai Town PS 2,38,Tiruvannamalai,2025-09-22 11:46:37,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,PENDING_TRIAL,95
FIR-PDK-2025-0645,118,Pudukkottai Town PS 1,28,Pudukkottai,2025-04-16 01:21:22,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,PENDING_TRIAL,96
FIR-TSI-2026-0646,64,Tenkasi Town PS 5,15,Tenkasi,2025-06-17 13:03:27,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,INTERMEDIATE_QUANTITY,PENDING_TRIAL,88
FIR-KRI-2026-0647,37,Krishnagiri Town PS 1,10,Krishnagiri,2024-11-05 13:09:59,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,97
FIR-RMD-2026-0648,130,Ramanathapuram Town PS 4,30,Ramanathapuram,2025-06-10 18:20:09,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,CHARGESHEET_FILED,95
FIR-SLM-2026-0649,14,Salem Town PS 1,4,Salem,2025-11-23 09:44:45,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,PENDING_TRIAL,99
FIR-TSI-2025-0650,62,Tenkasi Town PS 3,15,Tenkasi,2026-02-21 18:39:43,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,UNDER_INVESTIGATION,88
FIR-ARI-2026-0651,111,Ariyalur Town PS 2,26,Ariyalur,2026-06-12 22:13:41,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,INTERMEDIATE_QUANTITY,PENDING_TRIAL,86
FIR-TIN-2026-0652,26,Tirunelveli Town PS 3,6,Tirunelveli,2026-03-06 17:29:14,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,SMALL_QUANTITY,UNDER_INVESTIGATION,89
FIR-TNJ-2025-0653,44,Thanjavur Town PS 1,12,Thanjavur,2025-11-26 15:52:29,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,PENDING_TRIAL,90
FIR-VLP-2026-0654,86,Viluppuram Town PS 3,20,Viluppuram,2026-04-20 06:07:03,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,UNDER_INVESTIGATION,94
FIR-TPR_N-2025-0655,162,Tirupathur Town PS 2,37,Tirupathur,2024-10-30 07:18:34,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,PENDING_TRIAL,95
FIR-NGP-2025-0656,149,Nagapattinam Town PS 3,34,Nagapattinam,2025-04-17 04:10:14,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,PENDING_TRIAL,85
FIR-KLK-2025-0657,91,Kallakurichi Town PS 5,21,Kallakurichi,2025-03-03 02:30:43,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,INTERMEDIATE_QUANTITY,PENDING_TRIAL,99
FIR-TIN-2025-0658,24,Tirunelveli Town PS 1,6,Tirunelveli,2025-10-10 02:07:42,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,94
FIR-RNP-2026-0659,158,Ranipet Town PS 3,36,Ranipet,2026-01-15 09:26:35,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,98
FIR-CUD-2026-0660,83,Cuddalore Town PS 6,19,Cuddalore,2025-04-08 03:50:07,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,UNDER_INVESTIGATION,97
FIR-CUD-2026-0661,83,Cuddalore Town PS 6,19,Cuddalore,2025-08-02 17:58:50,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,PENDING_TRIAL,92
FIR-DPI-2025-0662,95,Dharmapuri Town PS 3,22,Dharmapuri,2025-03-03 15:23:46,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,PENDING_TRIAL,97
FIR-CHN-2026-0663,2,Chennai Town PS 2,1,Chennai,2026-05-09 08:36:59,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,97
FIR-CBE-2025-0664,6,Coimbatore Town PS 3,2,Coimbatore,2026-03-09 08:06:47,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,CHARGESHEET_FILED,92
FIR-TVR-2025-0665,143,Thiruvarur Town PS 3,33,Thiruvarur,2026-07-18 10:19:16,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,91
FIR-CGL-2026-0666,73,Chengalpattu Town PS 4,17,Chengalpattu,2025-04-19 23:22:46,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,COMMERCIAL_QUANTITY,PENDING_TRIAL,85
FIR-PBL-2025-0667,114,Perambalur Town PS 1,27,Perambalur,2026-04-19 03:49:38,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,92
FIR-RMD-2026-0668,130,Ramanathapuram Town PS 4,30,Ramanathapuram,2026-02-09 22:35:22,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,92
FIR-TIN-2026-0669,24,Tirunelveli Town PS 1,6,Tirunelveli,2025-02-04 19:55:25,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,CHARGESHEET_FILED,85
FIR-THI-2026-0670,140,Theni Town PS 3,32,Theni,2026-04-04 21:57:29,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,98
FIR-TVR-2026-0671,141,Thiruvarur Town PS 1,33,Thiruvarur,2024-12-03 23:48:54,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,93
FIR-DPI-2026-0672,94,Dharmapuri Town PS 2,22,Dharmapuri,2025-07-02 12:59:36,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,INTERMEDIATE_QUANTITY,PENDING_TRIAL,89
FIR-DPI-2026-0673,97,Dharmapuri Town PS 5,22,Dharmapuri,2026-07-29 13:53:19,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,99
FIR-TIN-2025-0674,24,Tirunelveli Town PS 1,6,Tirunelveli,2026-06-18 12:22:27,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,SMALL_QUANTITY,PENDING_TRIAL,94
FIR-SLM-2026-0675,17,Salem Town PS 4,4,Salem,2025-05-02 22:09:20,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,SMALL_QUANTITY,PENDING_TRIAL,94
FIR-ARI-2026-0676,111,Ariyalur Town PS 2,26,Ariyalur,2026-04-23 18:55:20,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,PENDING_TRIAL,88
FIR-TVM-2026-0677,168,Tiruvannamalai Town PS 4,38,Tiruvannamalai,2026-01-25 00:10:48,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,92
FIR-DGL-2025-0678,42,Dindigul Town PS 3,11,Dindigul,2026-05-03 03:04:30,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,93
FIR-VLP-2026-0679,86,Viluppuram Town PS 3,20,Viluppuram,2025-07-15 00:59:35,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,CHARGESHEET_FILED,86
FIR-SLM-2026-0680,17,Salem Town PS 4,4,Salem,2025-01-10 03:01:33,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,PENDING_TRIAL,94
FIR-CHN-2026-0681,3,Chennai Town PS 3,1,Chennai,2024-12-04 02:25:26,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,UNDER_INVESTIGATION,94
FIR-KLK-2026-0682,87,Kallakurichi Town PS 1,21,Kallakurichi,2026-04-10 04:10:03,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,COMMERCIAL_QUANTITY,PENDING_TRIAL,95
FIR-VRD-2026-0683,132,Virudhunagar Town PS 1,31,Virudhunagar,2025-04-15 17:16:48,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,CHARGESHEET_FILED,92
FIR-DGL-2026-0684,40,Dindigul Town PS 1,11,Dindigul,2025-08-06 00:46:06,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,INTERMEDIATE_QUANTITY,PENDING_TRIAL,86
FIR-CGL-2025-0685,70,Chengalpattu Town PS 1,17,Chengalpattu,2024-12-27 19:07:32,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,UNDER_INVESTIGATION,97
FIR-THI-2025-0686,138,Theni Town PS 1,32,Theni,2026-05-21 18:04:44,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,PENDING_TRIAL,88
FIR-CHN-2026-0687,3,Chennai Town PS 3,1,Chennai,2025-06-06 21:31:03,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,SMALL_QUANTITY,PENDING_TRIAL,96
FIR-TIN-2026-0688,27,Tirunelveli Town PS 4,6,Tirunelveli,2026-01-23 15:42:04,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,UNDER_INVESTIGATION,96
FIR-SVG-2025-0689,123,Sivaganga Town PS 1,29,Sivaganga,2025-04-29 05:32:00,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,94
FIR-TIN-2025-0690,25,Tirunelveli Town PS 2,6,Tirunelveli,2026-06-14 20:11:59,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,SMALL_QUANTITY,CHARGESHEET_FILED,85
FIR-PDK-2026-0691,122,Pudukkottai Town PS 5,28,Pudukkottai,2025-11-19 13:56:09,NDPS ACT SEC 8(c)/20(b)/22,CHEMICAL_PRECURSORS,SMALL_QUANTITY,CHARGESHEET_FILED,85
FIR-VEL-2026-0692,34,Vellore Town PS 1,9,Vellore,2026-08-10 07:00:56,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,INTERMEDIATE_QUANTITY,UNDER_INVESTIGATION,99
FIR-TVR-2025-0693,144,Thiruvarur Town PS 4,33,Thiruvarur,2024-12-10 07:17:03,NDPS ACT SEC 8(c)/20(b)/22,COMMERCIAL_GANJA,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,95
FIR-VLP-2025-0694,85,Viluppuram Town PS 2,20,Viluppuram,2026-04-15 19:20:29,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,88
FIR-KKI-2026-0695,56,Kanniyakumari Town PS 3,14,Kanniyakumari,2024-11-07 15:37:48,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,INTERMEDIATE_QUANTITY,CHARGESHEET_FILED,97
FIR-PDK-2026-0696,119,Pudukkottai Town PS 2,28,Pudukkottai,2026-02-20 23:55:40,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,SMALL_QUANTITY,PENDING_TRIAL,93
FIR-RMD-2026-0697,127,Ramanathapuram Town PS 1,30,Ramanathapuram,2026-08-11 15:54:10,NDPS ACT SEC 8(c)/20(b)/22,SYNTHETIC_MDMA,SMALL_QUANTITY,CHARGESHEET_FILED,92
FIR-NGP-2026-0698,150,Nagapattinam Town PS 4,34,Nagapattinam,2025-09-09 03:28:24,NDPS ACT SEC 8(c)/20(b)/22,UNKNOWN_CONTRABAND,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,96
FIR-VLP-2025-0699,84,Viluppuram Town PS 1,20,Viluppuram,2026-02-20 12:23:53,NDPS ACT SEC 8(c)/20(b)/22,PRESCRIPTION_NARCOTICS,COMMERCIAL_QUANTITY,CHARGESHEET_FILED,92
FIR-ERD-2025-0700,31,Erode Town PS 1,8,Erode,2025-01-26 16:35:19,NDPS ACT SEC 8(c)/20(b)/22,OPIOID_ANALOGUES,COMMERCIAL_QUANTITY,UNDER_INVESTIGATION,98
